sezon,match_id,kolejka,gospodarz,gosc,wynik_1x2,p_home_raw,p_draw_raw,p_away_raw,lambda_home,lambda_away,use_hybrid,ll,ll_baseline
2025/26,2485,16,Raków Częstochowa,Piast Gliwice,A,0.503607596530577,0.2778503128194923,0.2185420906499305,1.3718230326220113,0.799897877724674,1,1.6405929310966272,1.6130091088625615
2025/26,2486,16,Jagiellonia Białystok,GKS Katowice,H,0.54560958972802,0.22000769953395052,0.23438271073802955,1.9441629095043416,1.2058241806964491,1,0.5334077795193275,0.5150056736664871
2025/26,2487,16,Widzew Łódź,Korona Kielce,A,0.37368188603557356,0.27935646189954383,0.3469616520648826,1.2066224681884552,1.1519431692325168,1,1.1052207671601961,1.123359680535384
2025/26,2488,17,Arka Gdynia,Raków Częstochowa,A,0.15630267835266493,0.2536089439362231,0.5900883777111119,0.6570042535040295,1.5531888644097767,1,0.5076165992133183,0.5261224313817892
2025/26,2489,17,Wisła Płock,Lech Poznań,D,0.38312223852438576,0.2886028779145107,0.3282748835611035,1.1684707190555264,1.058886822292223,1,1.2592636070603485,1.2508935647754194
2025/26,2490,17,Lechia Gdańsk,Bruk-Bet Termalica Nieciecza,H,0.4682869670983246,0.22973033911555418,0.3019826937861212,1.795159152075236,1.403710703923289,1,0.6898437592832453,0.7268844406299427
2025/26,2491,17,Motor Lublin,Legia Warszawa,D,0.3052545144043523,0.24201255570948896,0.45273292988615865,1.3038979580997678,1.6377563488741447,1,1.4480317747869242,1.4354910629648412
2025/26,2492,17,Zagłębie Lubin,Jagiellonia Białystok,D,0.35490846749951244,0.25185912060580506,0.3932324118946825,1.364321512618722,1.4490256626415408,1,1.40714386099521,1.4410477332980072
2025/26,2493,17,Radomiak Radom,Górnik Zabrze,H,0.39512186159440355,0.2597225672380808,0.3451555711675155,1.3862352259180264,1.2783917857216671,1,0.8694613401741156,0.9830524158656031
2025/26,2494,17,Korona Kielce,Cracovia,A,0.4033994823208277,0.2795523330959366,0.31704818458323575,1.2571458521134462,1.080875996169348,1,1.2093333561573623,1.1174494730643751
2025/26,2495,17,GKS Katowice,Pogoń Szczecin,H,0.3300924840835373,0.23523971678855152,0.4346677991279112,1.4452758099710854,1.6882950770800866,1,1.063524987437894,1.1097146764405263
