match_id,kolejka,data_meczu,gospodarz,gosc,gospodarz_kod,gosc_kod,gole_gosp,gole_gosc,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,xg_gosp,xg_gosc,xgot_gosp,xgot_gosc,xa_gosp,xa_gosc,wielkie_szanse_gosp,wielkie_szanse_gosc,strzaly_pk_gosp,strzaly_pk_gosc,strzaly_spoza_pk_gosp,strzaly_spoza_pk_gosc,kontakty_pk_gosp,kontakty_pk_gosc,rzuty_wolne_gosp,rzuty_wolne_gosc,pojedynki_gosp,pojedynki_gosc,wybicia_gosp,wybicia_gosc,przechwyty_gosp,przechwyty_gosc,bledy_strzal_gosp,bledy_strzal_gosc,bledy_gol_gosp,bledy_gol_gosc,obrony_bramkarza_gosp,obrony_bramkarza_gosc,xgot_przeciw_gosp,xgot_przeciw_gosc,zapobiegniecia_gosp,zapobiegniecia_gosc,dlugie_podania_celne_gosp,dlugie_podania_gosp,dlugie_podania_celne_gosc,dlugie_podania_gosc,podania_w_strefe_obrony_przeciwnika_celne_gosp,podania_w_strefe_obrony_przeciwnika_gosp,podania_w_strefe_obrony_przeciwnika_celne_gosc,podania_w_strefe_obrony_przeciwnika_gosc,odbiory_skuteczne_fs_gosp,proby_odbioru_fs_gosp,odbiory_skuteczne_fs_gosc,proby_odbioru_fs_gosc,flash_id,flash_url
2447,12,2025-10-18,Cracovia,Raków Częstochowa,CRA,RCZ,2,0,41.5,58.5,17.0,3.0,4.0,1.0,7.0,0.0,6.0,2.0,5.0,2.0,16.0,13.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,18.0,14.0,4.0,3.0,18.0,5.0,352.0,507.0,255.0,404.0,1.77,0.08,1.78,0.03,1.46,0.28,1.0,0.0,9.0,2.0,8.0,1.0,23.0,14.0,13.0,16.0,66.0,51.0,26.0,31.0,9.0,6.0,0.0,2.0,0.0,0.0,1.0,2.0,0.03,1.78,0.03,-0.22,17.0,63.0,30.0,77.0,71.0,129.0,56.0,92.0,19.0,30.0,4.0,11.0,za00JE65,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=za00JE65
2448,12,2025-10-19,Lech Poznań,Pogoń Szczecin,LPO,POG,2,2,66.0,34.0,26.0,16.0,12.0,6.0,6.0,2.0,8.0,8.0,9.0,4.0,6.0,12.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,13.0,3.0,6.0,4.0,6.0,500.0,259.0,423.0,197.0,2.62,1.74,3.75,1.41,1.84,0.68,3.0,3.0,17.0,11.0,9.0,5.0,37.0,25.0,12.0,6.0,38.0,32.0,15.0,48.0,5.0,11.0,2.0,0.0,0.0,0.0,4.0,10.0,1.41,3.75,-0.59,1.75,32.0,47.0,28.0,60.0,139.0,179.0,68.0,104.0,6.0,10.0,5.0,11.0,dEl9HhyI,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=dEl9HhyI
2449,12,2025-10-18,Jagiellonia Białystok,Arka Gdynia,JAG,ARK,4,0,54.9,45.1,18.0,8.0,7.0,1.0,1.0,3.0,10.0,4.0,3.0,5.0,8.0,10.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,30.0,5.0,9.0,9.0,7.0,468.0,364.0,396.0,301.0,2.8,0.7,3.74,0.29,1.05,0.6,6.0,2.0,13.0,5.0,6.0,3.0,26.0,24.0,10.0,8.0,43.0,37.0,29.0,17.0,8.0,13.0,1.0,1.0,0.0,2.0,1.0,4.0,0.29,3.74,0.29,-0.26,16.0,33.0,23.0,47.0,93.0,117.0,57.0,84.0,8.0,14.0,6.0,15.0,rVnHFW5U,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/jagiellonia-bialystok-lIDaZJTc/szczegoly/statystyki/?mid=rVnHFW5U
2450,12,2025-10-19,Piast Gliwice,Lechia Gdańsk,PIA,LGD,1,2,62.1,37.9,15.0,9.0,3.0,3.0,5.0,3.0,7.0,3.0,9.0,6.0,9.0,4.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,27.0,18.0,4.0,4.0,8.0,10.0,529.0,317.0,446.0,235.0,1.31,1.06,1.07,0.84,1.03,1.94,0.0,2.0,11.0,6.0,5.0,3.0,22.0,19.0,4.0,9.0,40.0,39.0,39.0,33.0,11.0,11.0,0.0,1.0,0.0,0.0,1.0,2.0,0.84,1.07,-1.16,0.07,19.0,41.0,14.0,43.0,123.0,159.0,54.0,97.0,13.0,18.0,9.0,17.0,MeIRZZjn,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=MeIRZZjn
2451,12,2025-10-17,Widzew Łódź,Radomiak Radom,WID,RAD,3,2,48.0,52.0,18.0,18.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,4.0,13.0,15.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,22.0,4.0,5.0,6.0,7.0,325.0,344.0,253.0,282.0,2.55,2.06,3.14,2.2,1.17,1.51,6.0,2.0,14.0,12.0,4.0,7.0,29.0,26.0,15.0,13.0,51.0,57.0,28.0,20.0,9.0,5.0,1.0,0.0,0.0,1.0,4.0,3.0,2.2,3.14,0.2,0.14,22.0,53.0,23.0,42.0,39.0,68.0,68.0,110.0,6.0,13.0,7.0,13.0,f9GZXDLb,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=f9GZXDLb
2452,13,2025-10-25,Arka Gdynia,Piast Gliwice,ARK,PIA,2,1,36.9,63.1,6.0,23.0,3.0,4.0,2.0,7.0,1.0,12.0,4.0,10.0,17.0,13.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,36.0,3.0,11.0,7.0,4.0,275.0,448.0,182.0,358.0,0.77,2.25,0.99,1.06,0.4,1.08,1.0,1.0,4.0,16.0,3.0,9.0,14.0,44.0,13.0,17.0,51.0,57.0,41.0,20.0,7.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.06,0.99,0.06,-1.01,16.0,59.0,24.0,58.0,34.0,70.0,134.0,179.0,8.0,13.0,4.0,13.0,jyArWijB,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=jyArWijB
2453,13,2025-10-24,Bruk-Bet Termalica Nieciecza,Zagłębie Lubin,BBT,ZAG,1,1,54.3,45.7,14.0,13.0,3.0,6.0,8.0,4.0,3.0,3.0,7.0,5.0,9.0,12.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,25.0,17.0,6.0,9.0,3.0,7.0,405.0,339.0,329.0,268.0,1.5,1.0,1.38,2.63,0.84,1.1,1.0,3.0,11.0,10.0,3.0,3.0,25.0,21.0,12.0,9.0,39.0,49.0,23.0,45.0,6.0,10.0,0.0,0.0,0.0,0.0,5.0,2.0,2.63,1.38,1.63,0.38,32.0,65.0,25.0,57.0,83.0,122.0,36.0,69.0,4.0,12.0,7.0,13.0,dYCjUVKN,https://www.flashscore.pl/mecz/pilka-nozna/nieciecza-YNkK4khO/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=dYCjUVKN
2454,13,2025-10-26,Legia Warszawa,Lech Poznań,LEG,LPO,0,0,48.1,51.9,13.0,12.0,4.0,2.0,2.0,6.0,7.0,4.0,8.0,5.0,16.0,13.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,29.0,19.0,7.0,7.0,5.0,4.0,409.0,450.0,343.0,381.0,0.6,0.58,0.45,0.21,0.73,0.74,0.0,0.0,7.0,9.0,7.0,3.0,19.0,22.0,13.0,16.0,46.0,47.0,23.0,31.0,9.0,6.0,1.0,0.0,0.0,0.0,3.0,4.0,0.21,0.45,0.21,0.45,23.0,53.0,25.0,45.0,80.0,108.0,102.0,143.0,5.0,19.0,6.0,9.0,t6lNO9ro,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=t6lNO9ro
2455,13,2025-10-24,Motor Lublin,Widzew Łódź,MOT,WID,3,0,45.5,54.5,16.0,13.0,5.0,4.0,7.0,3.0,4.0,6.0,5.0,4.0,8.0,12.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,25.0,5.0,4.0,18.0,11.0,345.0,406.0,287.0,362.0,2.4,0.59,1.78,0.3,1.48,0.64,5.0,1.0,13.0,6.0,3.0,7.0,26.0,16.0,12.0,8.0,53.0,38.0,23.0,11.0,11.0,9.0,1.0,1.0,0.0,0.0,4.0,2.0,0.3,1.78,0.3,-1.22,12.0,31.0,16.0,27.0,62.0,88.0,91.0,113.0,19.0,29.0,9.0,18.0,8Ct9nDzh,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=8Ct9nDzh
2456,13,2025-10-26,,,,,2,1,41.4,58.6,22.0,15.0,6.0,3.0,7.0,7.0,9.0,5.0,5.0,4.0,8.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,12.0,4.0,3.0,7.0,12.0,412.0,595.0,361.0,527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,13,2025-10-27,,,,,1,1,54.8,45.2,19.0,8.0,2.0,3.0,6.0,3.0,11.0,2.0,4.0,5.0,16.0,13.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,29.0,6.0,3.0,4.0,2.0,427.0,344.0,363.0,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,13,2025-10-25,Pogoń Szczecin,Cracovia,POG,CRA,2,1,56.2,43.8,11.0,17.0,3.0,7.0,3.0,5.0,5.0,5.0,8.0,3.0,10.0,13.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,6.0,10.0,6.0,450.0,349.0,345.0,253.0,1.14,2.27,0.82,1.49,0.74,1.21,3.0,3.0,9.0,12.0,2.0,5.0,20.0,33.0,13.0,10.0,51.0,60.0,38.0,41.0,5.0,8.0,1.0,0.0,0.0,0.0,6.0,1.0,1.49,0.82,0.49,-1.18,29.0,75.0,19.0,53.0,49.0,100.0,86.0,140.0,10.0,15.0,5.0,13.0,tvSkQMJk,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=tvSkQMJk
2459,13,2025-10-25,GKS Katowice,Korona Kielce,GKS,KOR,1,0,40.3,59.7,14.0,14.0,4.0,3.0,5.0,6.0,5.0,5.0,3.0,3.0,16.0,8.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,12.0,18.0,5.0,2.0,11.0,3.0,276.0,407.0,189.0,314.0,1.11,1.73,1.19,0.04,0.81,1.54,2.0,2.0,9.0,10.0,5.0,4.0,17.0,33.0,8.0,16.0,54.0,51.0,55.0,20.0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,0.04,1.19,0.04,0.19,19.0,53.0,30.0,65.0,48.0,79.0,77.0,123.0,11.0,19.0,5.0,12.0,l4VcO0l2,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/korona-kielce-pp78XcbA/szczegoly/statystyki/?mid=l4VcO0l2
2460,13,2025-10-26,,,,,2,1,42.5,57.5,10.0,10.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,17.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,18.0,22.0,4.0,2.0,11.0,12.0,312.0,428.0,246.0,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,14,2025-11-03,,,,,2,0,31.7,68.3,15.0,22.0,5.0,9.0,4.0,5.0,6.0,8.0,6.0,8.0,5.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,38.0,6.0,7.0,5.0,7.0,280.0,628.0,197.0,554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,14,2025-10-31,Bruk-Bet Termalica Nieciecza,GKS Katowice,BBT,GKS,0,3,65.6,34.4,18.0,11.0,7.0,7.0,5.0,1.0,6.0,3.0,7.0,2.0,13.0,18.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,37.0,5.0,7.0,0.0,5.0,10.0,507.0,277.0,425.0,201.0,1.64,2.48,1.11,2.76,2.02,0.65,5.0,3.0,12.0,6.0,6.0,5.0,27.0,18.0,18.0,13.0,59.0,52.0,13.0,35.0,13.0,6.0,0.0,1.0,0.0,0.0,4.0,6.0,2.76,1.11,-0.24,1.11,30.0,57.0,18.0,55.0,123.0,160.0,36.0,66.0,5.0,8.0,10.0,17.0,fshPvMYr,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/nieciecza-YNkK4khO/szczegoly/statystyki/?mid=fshPvMYr
2463,14,2025-11-03,Lechia Gdańsk,Radomiak Radom,LGD,RAD,1,2,47.0,53.0,14.0,11.0,4.0,5.0,5.0,4.0,5.0,2.0,8.0,4.0,11.0,12.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,30.0,12.0,7.0,3.0,7.0,10.0,338.0,404.0,257.0,321.0,1.4,1.37,0.87,1.61,1.52,0.46,3.0,2.0,10.0,7.0,4.0,4.0,30.0,19.0,12.0,11.0,57.0,72.0,23.0,50.0,13.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,1.61,0.87,-0.39,-0.13,16.0,43.0,23.0,50.0,65.0,100.0,56.0,91.0,7.0,18.0,10.0,17.0,SfjXx03e,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=SfjXx03e
2464,14,2025-11-02,,,,,5,1,52.8,47.2,29.0,8.0,11.0,2.0,8.0,1.0,10.0,5.0,10.0,2.0,9.0,10.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,10.0,3.0,2.0,4.0,4.0,400.0,359.0,349.0,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,14,2025-11-03,Cracovia,Zagłębie Lubin,CRA,ZAG,0,0,68.2,31.8,14.0,8.0,3.0,3.0,3.0,0.0,8.0,5.0,2.0,0.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,7.0,2.0,8.0,17.0,638.0,300.0,540.0,202.0,1.3,0.22,1.68,0.23,1.48,0.24,2.0,0.0,8.0,5.0,6.0,3.0,24.0,14.0,11.0,11.0,65.0,57.0,28.0,40.0,10.0,14.0,0.0,0.0,0.0,0.0,3.0,3.0,0.23,1.68,0.23,1.68,21.0,49.0,29.0,74.0,129.0,181.0,34.0,82.0,10.0,16.0,18.0,22.0,jTySbsQE,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=jTySbsQE
2466,14,2025-11-02,Lech Poznań,Motor Lublin,LPO,MOT,2,2,59.6,40.4,18.0,8.0,3.0,2.0,7.0,1.0,8.0,5.0,6.0,2.0,10.0,15.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,30.0,12.0,5.0,2.0,10.0,13.0,562.0,380.0,474.0,311.0,1.17,0.89,1.38,0.65,1.55,1.12,0.0,1.0,9.0,7.0,10.0,1.0,45.0,16.0,15.0,10.0,49.0,43.0,12.0,51.0,11.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,0.65,1.38,-0.35,-0.62,29.0,47.0,13.0,41.0,181.0,240.0,40.0,60.0,10.0,13.0,13.0,21.0,CrQzcLfR,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=CrQzcLfR
2467,14,2025-11-02,Jagiellonia Białystok,Raków Częstochowa,JAG,RCZ,1,2,67.0,33.0,26.0,10.0,6.0,5.0,11.0,2.0,9.0,3.0,5.0,4.0,19.0,17.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,23.0,11.0,11.0,6.0,6.0,7.0,500.0,249.0,418.0,179.0,2.04,1.21,1.68,1.89,1.79,1.03,3.0,1.0,17.0,7.0,9.0,4.0,38.0,30.0,17.0,19.0,55.0,56.0,17.0,28.0,2.0,14.0,1.0,0.0,0.0,0.0,3.0,5.0,1.89,1.68,-0.11,0.68,23.0,39.0,27.0,60.0,127.0,167.0,58.0,100.0,6.0,15.0,8.0,12.0,MHB6iaIl,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=MHB6iaIl
2468,14,2025-10-31,Piast Gliwice,Korona Kielce,PIA,KOR,0,0,49.2,50.8,10.0,20.0,2.0,4.0,2.0,5.0,6.0,11.0,7.0,9.0,13.0,8.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,26.0,21.0,5.0,5.0,11.0,7.0,387.0,406.0,290.0,317.0,0.59,1.24,0.12,0.78,0.6,0.86,0.0,0.0,7.0,12.0,3.0,8.0,26.0,26.0,8.0,13.0,50.0,51.0,29.0,52.0,13.0,8.0,1.0,0.0,0.0,0.0,4.0,2.0,0.78,0.12,0.78,0.12,23.0,59.0,27.0,54.0,63.0,102.0,83.0,122.0,11.0,17.0,7.0,14.0,Iq5Fkwm1,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=Iq5Fkwm1
2469,14,2025-11-02,Widzew Łódź,Legia Warszawa,WID,LEG,1,1,41.6,58.4,10.0,20.0,3.0,3.0,5.0,11.0,2.0,6.0,3.0,8.0,10.0,13.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,33.0,0.0,4.0,10.0,13.0,329.0,442.0,274.0,391.0,1.4,1.74,1.05,1.01,0.83,1.32,2.0,3.0,8.0,11.0,2.0,9.0,21.0,42.0,13.0,10.0,48.0,48.0,40.0,25.0,7.0,7.0,1.0,1.0,0.0,0.0,3.0,2.0,1.01,1.05,0.01,0.05,15.0,45.0,16.0,31.0,47.0,78.0,148.0,183.0,10.0,18.0,13.0,18.0,8YX7eTzK,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=8YX7eTzK
2470,15,2025-11-09,Arka Gdynia,Lech Poznań,ARK,LPO,3,1,44.3,55.7,19.0,13.0,7.0,6.0,5.0,4.0,7.0,3.0,3.0,3.0,19.0,16.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,20.0,12.0,10.0,2.0,12.0,8.0,353.0,454.0,303.0,384.0,2.08,2.05,2.51,2.39,0.97,2.18,3.0,3.0,14.0,9.0,5.0,4.0,33.0,30.0,16.0,19.0,46.0,50.0,25.0,26.0,9.0,4.0,2.0,0.0,0.0,0.0,5.0,4.0,2.39,2.51,1.39,-0.49,25.0,46.0,24.0,47.0,87.0,116.0,79.0,107.0,11.0,16.0,8.0,16.0,Obwwj7bs,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=Obwwj7bs
2471,15,2025-11-09,Legia Warszawa,Bruk-Bet Termalica Nieciecza,LEG,BBT,1,2,70.3,29.7,23.0,13.0,6.0,7.0,6.0,3.0,11.0,3.0,11.0,2.0,13.0,17.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,42.0,11.0,12.0,1.0,11.0,12.0,614.0,264.0,529.0,191.0,0.95,1.29,1.18,1.88,1.39,0.54,2.0,4.0,13.0,5.0,10.0,8.0,37.0,9.0,17.0,13.0,66.0,53.0,16.0,57.0,7.0,8.0,0.0,0.0,0.0,0.0,4.0,6.0,1.88,1.18,-0.12,0.18,22.0,44.0,20.0,53.0,168.0,223.0,35.0,62.0,10.0,19.0,12.0,20.0,pERoloTg,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/nieciecza-YNkK4khO/szczegoly/statystyki/?mid=pERoloTg
2472,15,2025-11-08,Lechia Gdańsk,Widzew Łódź,LGD,WID,2,1,51.6,48.4,14.0,9.0,3.0,3.0,7.0,1.0,4.0,5.0,5.0,3.0,14.0,11.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,20.0,5.0,8.0,1.0,14.0,9.0,396.0,383.0,329.0,301.0,1.16,1.45,0.76,0.66,1.35,0.34,4.0,2.0,10.0,6.0,4.0,3.0,42.0,18.0,11.0,14.0,58.0,49.0,22.0,34.0,5.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.66,0.76,-0.34,-1.24,17.0,36.0,27.0,57.0,104.0,135.0,48.0,90.0,13.0,25.0,10.0,16.0,hvVgnPc6,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=hvVgnPc6
2473,15,2025-11-08,,,,,1,1,63.8,36.2,14.0,10.0,4.0,2.0,3.0,2.0,7.0,6.0,5.0,1.0,18.0,14.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,24.0,19.0,6.0,4.0,10.0,7.0,540.0,300.0,472.0,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,15,2025-11-07,,,,,2,0,30.3,69.7,6.0,15.0,3.0,2.0,0.0,7.0,3.0,6.0,1.0,12.0,12.0,12.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,10.0,37.0,1.0,7.0,17.0,7.0,221.0,505.0,142.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,15,2025-11-07,Radomiak Radom,Cracovia,RAD,CRA,3,0,50.9,49.1,12.0,4.0,8.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,12.0,17.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,17.0,16.0,7.0,3.0,11.0,12.0,453.0,439.0,384.0,360.0,1.89,0.52,2.49,0.54,0.98,0.53,4.0,1.0,7.0,3.0,5.0,2.0,17.0,12.0,17.0,12.0,59.0,51.0,25.0,23.0,9.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,0.54,2.49,0.54,-0.51,30.0,57.0,20.0,44.0,69.0,101.0,78.0,118.0,11.0,13.0,11.0,21.0,OKED2prm,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=OKED2prm
2476,15,2025-11-09,Pogoń Szczecin,Jagiellonia Białystok,POG,JAG,1,2,39.4,60.6,35.0,11.0,10.0,5.0,13.0,3.0,12.0,3.0,10.0,1.0,8.0,9.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,10.0,11.0,1.0,9.0,11.0,308.0,505.0,220.0,424.0,3.69,1.45,3.79,1.67,2.12,0.37,5.0,2.0,25.0,7.0,8.0,4.0,69.0,14.0,9.0,9.0,41.0,43.0,23.0,45.0,13.0,11.0,0.0,0.0,0.0,0.0,3.0,8.0,1.67,3.79,-0.33,2.79,19.0,43.0,16.0,37.0,75.0,126.0,76.0,105.0,9.0,12.0,9.0,11.0,WpIL0OCa,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=WpIL0OCa
2477,15,2025-11-09,Korona Kielce,Raków Częstochowa,KOR,RCZ,1,4,48.6,51.4,12.0,7.0,2.0,5.0,4.0,0.0,6.0,2.0,5.0,0.0,15.0,9.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,22.0,5.0,4.0,1.0,15.0,15.0,416.0,455.0,320.0,364.0,1.23,3.08,0.61,2.83,1.04,0.98,2.0,6.0,10.0,7.0,2.0,0.0,23.0,13.0,9.0,15.0,55.0,57.0,11.0,39.0,12.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,2.83,0.61,-1.17,-0.39,25.0,54.0,14.0,53.0,87.0,144.0,40.0,69.0,11.0,14.0,13.0,21.0,h06Ub2sC,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=h06Ub2sC
2478,15,2025-11-08,GKS Katowice,Piast Gliwice,GKS,PIA,1,3,54.4,45.6,9.0,17.0,3.0,6.0,1.0,7.0,5.0,4.0,3.0,3.0,10.0,16.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,15.0,4.0,8.0,8.0,5.0,474.0,400.0,376.0,302.0,0.87,1.57,0.98,1.68,1.55,0.87,2.0,1.0,6.0,11.0,3.0,6.0,16.0,29.0,16.0,10.0,46.0,36.0,20.0,41.0,5.0,9.0,1.0,0.0,0.0,0.0,5.0,2.0,1.68,0.98,-0.32,-0.02,16.0,53.0,30.0,68.0,59.0,108.0,68.0,104.0,8.0,13.0,7.0,8.0,baY1tfRp,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=baY1tfRp
2479,16,2025-11-21,Bruk-Bet Termalica Nieciecza,Arka Gdynia,BBT,ARK,2,0,50.9,49.1,7.0,11.0,4.0,2.0,2.0,4.0,1.0,5.0,1.0,2.0,12.0,20.0,0.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,10.0,15.0,5.0,6.0,9.0,9.0,421.0,397.0,320.0,317.0,0.76,0.83,1.63,0.39,0.91,0.9,2.0,0.0,2.0,9.0,5.0,2.0,16.0,25.0,20.0,12.0,55.0,53.0,27.0,20.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.39,1.63,0.39,-0.37,16.0,52.0,16.0,54.0,57.0,98.0,59.0,90.0,8.0,16.0,8.0,14.0,CvGl4cJi,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/nieciecza-YNkK4khO/szczegoly/statystyki/?mid=CvGl4cJi
