player_slug,nazwa,klub_slug,gk_bramki-stracone,gk_czyste-konta,gk_gk-dlugie-podania-celne,gk_gk-mecze-rozegrane,gk_gk-minuty-rozegrane,gk_gk-piastkowania,gk_gk-podania-celne,gk_gk-podania,gk_gk-rzuty-karne-przeciwko,gk_obronione-rzuty-karne,gk_obronione-strzaly,pole_asysty,pole_celne-strzaly,pole_celnosc-strzalow,pole_dogodne-szanse,pole_dosrodkowania-celne,pole_dosrodkowania,pole_dryblingi,pole_faule-wywalczone,pole_faule,pole_gole-z-gry,pole_gole-z-pola-karnego,pole_gole-z-rzutow-karnych,pole_gole,pole_kanadyjska,pole_karne-wykonane,pole_kluczowe-podania,pole_konwersja-strzalow,pole_minuty,pole_odbiory,pole_podania-celne-w-polowie-przeciwnika,pole_podania-celne,pole_podania-w-polowie-przeciwnika,pole_podania,pole_pojedynki-obronne-wygrane,pole_pojedynki-wygrane,pole_przechwyty,pole_rzuty-rozne,pole_spalone,pole_strzaly,pole_stworzone-dogodne-szanse,pole_wybicia,pole_xa,pole_xg,pole_xgot,pole_zablokowane-strzaly
jarosaw-kubicki,Jarosław KubickiGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,4,12,52,8,6,27,13,13,17,3,3,0,3,7,0,26,13,2190,11,454,749,575,864,11,68,22,25,2,23,7,45,3,6.2,5.2,9
jose-manuel-sanchez-guillen,JosemaGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,0,3,23,1,3,13,7,19,25,0,0,0,0,0,0,10,0,2658,32,462,1201,613,1388,32,122,35,0,0,13,0,165,0.7,0.8,0.5,4
kamil-lukoszek,Kamil LukoszekGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,1,3,43,0,3,20,6,9,5,1,1,0,1,2,0,7,14,541,2,124,165,170,196,2,17,5,4,1,7,2,7,0.9,0.7,0.8,7
kryspin-szczesniak,Kryspin SzcześniakGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,3,7,13,0,0,0,0,1,0,5,0,882,11,121,310,179,376,11,44,8,0,0,3,0,56,0.3,0.3,0,2
luka-zahovic,Luka ZahovićGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,1,2,0,5,1,1,0,1,1,0,4,50,203,0,51,70,58,81,0,3,1,0,0,2,0,2,0.1,0.2,0.5,1
lukas-ambros,Lukáš AmbrosGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,5,8,36,2,3,14,46,18,34,1,1,0,1,6,0,42,5,1870,23,476,681,584,808,23,98,16,0,1,22,3,19,2.7,3.4,2.4,24
lukas-sadilek,Lukáš SadílekGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,2,6,55,2,8,26,12,11,13,4,3,0,4,6,0,12,36,1084,18,230,366,298,427,18,57,17,11,3,11,3,15,2,1.3,2.5,3
maksym-khlan,Maksym KhlanGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,4,21,40,4,2,34,113,36,28,6,5,0,6,10,0,20,12,1935,17,379,508,534,653,17,128,5,3,2,52,3,17,2.8,4.4,5.4,14
maksymilian-pingot,Maksymilian PingotGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,151,0,33,98,40,106,0,8,2,0,0,0,0,10,0,0,0,0
marcel-ubik,Marcel ŁubikGórnik Zabrze,gornik-zabrze,31,10,213,33,2937,13,559,969,6,1,62,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,2937,0,120,559,470,969,0,19,0,0,0,0,0,25,0.1,0,0,0
mathias-dahl-sauer,Mathias Dahl SauerGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,16,0,3,5,5,6,0,1,0,0,0,0,0,0,0,0,0,0
matus-kmet,Matúš KmeťGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,0,4,50,0,14,39,16,1,5,0,0,0,0,0,0,16,0,631,13,164,222,224,270,13,32,5,6,0,8,2,14,1.3,0.6,0.7,1
michal-sacek,Michal SáčekGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,4,16,11,17,9,0,0,0,0,0,0,4,0,727,9,147,305,189,355,9,47,13,1,0,3,1,24,0.4,0.4,0.3,0
natan-dziegielewski,Natan DzięgielewskiGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,2,0,0,0,0,0,0,2,0,88,2,11,13,25,25,2,13,0,2,0,2,0,4,0.1,0.1,0,2
ondrej-zmrzly,Ondřej ZmrzlýGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,1,1,17,2,7,16,9,4,8,0,0,0,0,1,0,6,0,491,4,77,111,128,160,4,27,4,9,3,6,1,11,0,0,0,2
ousmane-sow,Ousmane SowGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,2,17,53,8,4,37,72,15,20,6,5,0,7,9,1,14,22,1149,6,168,202,243,256,6,78,7,0,3,32,3,8,1.7,5.5,6.4,9
patrik-hellebrand,Patrik HellebrandGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,1,14,33,1,1,6,20,49,26,3,2,0,4,5,0,24,9,2865,66,1175,2033,1279,2200,66,163,43,4,0,43,0,22,1.3,2.5,3.4,21
pawe-mirosaw-olkowski,Paweł Mirosław OlkowskiGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,1,2,15,3,11,70,38,14,13,0,0,0,0,1,0,21,0,1490,18,330,551,482,680,18,104,18,11,0,13,2,48,1.2,1.3,0.3,4
pawe-piotr-bochniewicz,Paweł Piotr BochniewiczGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,0,2,67,1,0,0,1,3,3,0,1,0,1,1,0,0,33,316,5,108,196,127,223,5,26,5,0,0,3,0,24,0.2,0.3,0.4,1
rafa-janicki,Rafał JanickiGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,0,6,55,5,0,5,3,12,26,0,4,2,4,4,2,12,36,2784,21,460,1349,598,1526,21,138,20,0,3,11,2,186,0.5,2.8,3.2,7
roberto-massimo,Roberto MassimoGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,0,4,57,4,1,2,20,7,7,0,0,0,0,0,0,4,0,467,8,60,76,77,95,8,29,2,0,1,7,0,6,0.2,1.4,1.1,6
sondre-liseth,Sondre LisethGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,1,20,56,11,0,6,46,53,24,7,8,0,8,9,0,38,22,2352,5,183,256,259,340,5,97,3,0,14,36,1,25,2,7.4,8.1,16
taofeek-ajibade-ismaheel,Taofeek Ajibade IsmaheelGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,2,13,43,3,10,31,47,37,14,1,0,0,1,3,0,19,3,1333,11,269,352,358,439,11,86,5,0,1,30,3,12,1,1.6,1.8,15
theodoros-tsirigotis,Theodoros TsirigotisGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,1,4,50,0,0,1,4,3,3,0,0,0,0,1,0,0,0,271,0,13,21,20,30,0,11,0,0,2,8,0,1,0,0.9,0.2,3
tomasz-loska,Tomasz LoskaGórnik Zabrze,gornik-zabrze,7,0,4,2,123,0,20,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,2,20,7,26,0,0,0,0,0,0,0,0,0,0,0,0
yvan-ikia-dimi-1,Yvan Ikia DimiGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,1,2,25,2,3,13,39,12,12,1,1,0,1,2,0,6,13,704,10,98,120,132,153,10,55,2,0,2,8,0,6,0.6,1.8,1.2,8
ukasz-jozef-podolski,Łukasz Józef PodolskiGórnik Zabrze,gornik-zabrze,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,4,2,5,6,0,0,0,0,0,0,4,0,268,3,98,143,129,173,3,16,0,2,1,8,0,3,0.3,0.5,0.1,3
afimico-pululu,Afimico PululuJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,5,32,55,22,1,8,92,106,61,7,15,6,15,20,6,28,26,2359,11,292,405,412,538,11,180,3,0,21,58,7,2,3.8,14.9,13.8,16
alejandro-pozo-pozo,Alejandro Pozo PozoJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,2,3,23,2,11,76,30,23,14,2,2,0,2,4,0,29,15,1852,17,440,643,613,805,17,79,21,5,1,13,2,21,4.2,1.6,1.5,5
andy-joseph-pelmard,Andy Joseph PelmardJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,8,0,0,0,0,0,0,2,0,1390,11,313,881,368,967,11,39,10,0,1,2,0,65,0.3,0.1,0,2
aziel-christopher-jackson,Aziel Christopher JacksonJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,1,0,0,0,0,0,0,3,0,129,1,37,51,43,55,1,12,1,3,0,0,0,0,0.6,0.1,0,1
bartosz-mazurek,Bartosz MazurekJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,3,6,38,2,2,17,64,34,36,1,1,0,1,4,0,17,6,1426,18,371,568,470,687,18,111,9,3,0,16,2,25,1.2,2.2,1.4,6
bartomiej-wdowik,Bartłomiej WdowikJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,4,7,37,0,19,72,16,13,22,0,0,0,0,4,0,49,0,2260,19,711,1151,1013,1404,19,81,25,91,1,19,7,58,5.7,1,0.8,7
bernardo-maria-morais-cardoso-vital,Bernardo VitalJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,1,8,67,1,4,13,10,42,32,0,3,0,3,4,0,10,25,2211,17,553,1509,715,1742,17,141,22,0,1,12,2,144,1.2,0.5,1.5,3
cezary-polak,Cezary PolakJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,46,2,19,24,22,30,2,5,0,0,0,0,0,2,0,0,0,0
dawid-drachal,Dawid DrachalJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,2,4,80,2,1,3,16,26,19,1,1,0,1,3,0,8,20,800,12,145,239,195,297,12,58,6,1,2,5,2,18,1.5,0.9,1.5,3
dimitris-rallis,Dimitris RallisJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,3,50,2,0,0,8,1,4,3,3,0,3,3,0,2,50,398,0,38,69,45,77,0,8,1,0,2,6,0,0,0.1,1.5,1.5,5
dusan-stojinovic,Dušan StojinovićJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,1,2,29,1,0,7,2,7,11,0,0,0,0,1,0,2,0,1030,12,290,797,344,875,12,49,7,0,1,7,0,65,0.4,0.9,0.6,1
eryk-kozowski,Eryk KozłowskiJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,2,4,0,0,0,0,0,0,1,0,180,2,21,67,28,77,2,5,4,0,0,1,0,6,0.1,0,0.1,0
guilherme-manuel-serrao-montoia,Guilherme MontóiaJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,1,2,100,0,4,36,14,3,14,0,0,0,0,1,0,14,0,911,12,203,404,307,483,12,45,9,26,0,2,2,21,1.2,0.1,0.1,1
jesus-imaz-balleste,Jesús Imaz BallestéJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,5,41,62,17,2,11,18,20,15,12,10,0,13,18,0,27,20,2136,14,431,626,579,816,14,66,4,0,13,66,5,27,4.5,12.4,14.7,15
kamil-jan-jozwiak,Kamil Jan JóźwiakJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,3,50,2,2,13,13,12,16,0,0,0,0,0,0,11,0,648,15,137,183,181,227,15,50,1,0,3,6,1,8,1,1.1,0.4,2
leon-maximilian-flach,Leon Maximilian FlachJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,1,2,1,11,9,1,0,0,1,1,0,5,25,827,19,176,307,232,379,19,60,12,0,2,4,0,24,0.7,0.1,0.8,0
louka-daniel-prip-andreasen,Louka Daniel Prip AndreasenJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,29,10,4,1,0,0,0,0,1,0,10,0,431,3,86,98,131,118,3,19,3,11,0,4,0,6,1.1,0.6,0,5
matias-nahuel-leiva-esquivel,Matías Nahuel Leiva EsquivelJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,1,1,25,1,4,13,18,15,5,0,0,0,0,1,0,12,0,643,8,171,222,237,279,8,43,5,18,1,4,2,9,1.4,0.8,0.2,6
miguel-villar-alonso,Miguel Villar AlonsoJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
miosz-piekutowski,Miłosz PiekutowskiJagiellonia Białystok,jagiellonia-bialystok,5,1,1,1,90,1,30,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,3,30,4,35,0,1,0,0,0,0,0,2,0,0,0,0
norbert-wojtuszek,Norbert WojtuszekJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,2,2,25,0,8,49,32,17,31,1,1,0,1,3,0,16,13,2414,56,630,1360,761,1530,56,150,35,0,2,8,4,75,2.7,0.5,0.9,5
oskar-pietuszewski,Oskar PietuszewskiJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,1,11,38,2,5,18,52,30,22,2,2,0,3,4,0,12,10,1075,7,162,214,223,276,7,71,7,1,9,29,3,9,1.7,2.8,2.8,12
samed-bazdar,Samed BaždarJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,9,69,6,2,6,12,6,7,3,3,0,3,3,0,8,23,396,3,60,83,99,125,3,24,0,0,2,13,0,4,0.3,2.4,2.8,1
sergio-lozano-lluch,Sergio Lozano LluchJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,2,11,55,1,0,1,5,8,14,2,0,0,3,5,0,5,15,610,10,151,229,199,277,10,31,2,13,1,20,1,7,1.1,2.1,2.1,10
sawomir-abramowicz,Sławomir AbramowiczJagiellonia Białystok,jagiellonia-bialystok,36,9,111,30,2700,9,615,855,7,1,94,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,2700,0,58,615,241,855,0,20,0,0,0,0,0,19,0,0,0,0
taras-romanczuk,Taras RomanczukJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,8,33,2,1,3,7,10,22,1,3,0,3,3,0,21,13,1913,15,594,1038,748,1250,15,116,35,0,0,24,2,67,2.6,1.7,3.5,9
youssuf-sylla,Youssuf SyllaJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,3,75,2,0,0,3,2,2,1,1,0,1,1,0,1,25,104,1,9,11,13,18,1,9,0,0,0,4,0,2,0.1,0.7,0.4,0
yuki-kobayashi,Yuki KobayashiJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,2,67,1,0,1,0,6,8,0,1,0,1,1,0,1,33,1040,5,205,649,248,715,5,40,7,0,0,3,0,63,0.5,0.4,0.7,2
zachary-zalewski,Zachary ZalewskiJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,1,3,6,1,2,0,0,0,0,0,0,2,0,55,2,18,22,23,26,2,6,0,0,0,1,0,0,0.1,0,0.1,1
alejandro-cantero-sanchez,Álex CanteroJagiellonia Białystok,jagiellonia-bialystok,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,1,4,3,5,1,0,0,0,0,0,0,2,0,85,2,13,14,18,17,2,8,1,0,0,2,0,0,0.2,0,0,0
adam-hancko,Adam HańćkoKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
antonio-cortes-heredia,Antoñín CortésKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,1,16,48,14,6,39,61,18,22,2,3,0,3,4,1,11,9,1655,8,154,211,230,267,8,69,3,0,11,33,2,9,1.2,7.9,5.1,14
bartomiej-smolarczyk,Bartłomiej SmolarczykKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,1,7,7,8,15,0,1,0,1,1,0,4,25,1574,17,159,473,246,601,17,79,13,0,0,4,1,87,0.4,0.6,1.2,4
dawid-banik,Dawid BłanikKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,4,17,55,9,5,27,61,46,20,5,6,2,9,13,3,51,29,1895,13,273,317,459,415,13,107,11,91,9,31,9,13,6.2,6.3,8.2,17
hubert-zwozny,Hubert ZwoźnyKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,3,23,14,16,19,0,0,0,0,0,0,2,0,963,16,74,159,143,237,16,64,6,0,0,5,0,19,0.2,0.4,0.2,1
jakub-budnicki,Jakub BudnickiKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,1,1,0,4,5,0,0,0,0,0,0,3,0,380,1,39,94,53,116,1,19,4,0,0,2,0,31,0.1,0.4,0,0
kacper-minuczyc,Kacper MinuczycKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,10,1,3,9,7,14,1,5,0,0,0,0,0,0,0,0,0,0
konrad-ciszek,Konrad CiszekKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,5,3,2,0,0,0,0,0,0,0,0,248,3,41,65,64,83,3,11,3,0,0,2,0,5,0.1,0.1,0,1
konrad-matuszewski,Konrad MatuszewskiKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,1,6,40,3,22,88,30,23,15,2,1,0,2,3,0,25,13,1968,17,348,509,504,637,17,89,20,1,5,15,7,47,2.3,2.1,2.2,8
konstantinos-sotiriou,Konstantinos SotiriouKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,2,9,38,9,2,7,8,13,46,2,5,0,5,7,0,13,21,2463,28,340,993,490,1190,28,145,29,0,1,24,3,153,1.9,4.7,4.2,2
marcel-pieczek,Marcel PięczekKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,2,8,62,7,12,43,22,12,21,0,4,0,4,6,0,23,31,2386,18,352,765,490,922,18,80,12,12,3,13,2,104,2.3,2.2,4,2
marcin-cebula,Marcin CebulaKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,2,67,1,1,3,9,0,4,0,0,0,0,0,0,2,0,184,2,36,53,50,68,2,6,1,3,0,3,0,1,0.1,0.5,0.3,3
mariusz-pawe-stepinski,Mariusz Paweł StępińskiKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,11,41,13,1,6,10,15,12,0,4,1,4,4,1,12,15,1231,9,85,134,136,202,9,72,2,0,12,27,2,25,0.4,6.1,6,16
martin-christophe-jannick-remacle,Martin Christophe Jannick RemacleKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,1,13,37,5,5,35,49,56,39,1,3,1,3,4,1,32,9,2441,30,563,918,756,1125,30,148,29,5,0,35,4,48,3.3,5.5,4.1,33
mateusz-gowinski,Mateusz GłowińskiKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,1,2,0,0,0,0,0,0,0,0,16,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0.1,0
miosz-strzebonski,Miłosz StrzebońskiKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,74,2,29,38,40,49,2,4,0,1,0,0,0,2,0.1,0,0,0
nikodem-niski,Nikodem NiskiKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,2,2,40,1,3,26,34,3,4,0,0,0,0,2,0,8,0,394,6,51,75,114,100,6,27,5,14,1,5,3,4,1.3,0.5,0.6,4
david-gonzalez-plata,NonoKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,2,2,29,0,9,36,16,30,22,0,0,0,0,2,0,14,0,1006,16,187,295,296,406,16,68,10,4,1,7,1,15,1.4,0.6,0,7
pau-resta-tell,Pau Resta TellKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,1,7,30,3,0,4,7,5,19,0,2,0,2,3,0,5,9,2058,17,316,835,425,972,17,121,22,0,3,23,2,171,0.8,2.5,2.5,4
simon-gustafson,Simon GustafsonKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,2,2,5,11,0,0,0,0,0,0,8,0,639,10,146,259,187,311,10,37,3,0,0,4,0,18,0.4,0.4,0.7,1
slobodan-rubezic,Slobodan RubežićKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,1,4,50,2,2,10,11,4,25,0,0,0,0,1,0,2,0,1035,10,93,278,179,395,10,85,16,0,3,8,1,81,0.4,0.7,0.7,3
stjepan-davidovic,Stjepan DavidovićKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,1,10,37,4,4,8,55,12,14,2,1,0,2,3,0,17,7,1287,9,153,220,220,295,9,67,9,6,3,27,3,21,1.9,4,2.2,14
tamar-svetlin,Tamar SvetlinKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,1,5,31,2,14,34,52,65,27,1,0,0,1,2,0,33,6,2889,26,758,1277,908,1463,26,158,39,0,0,16,5,41,4.8,2.2,1.1,14
viktor-nikolaev-popov,Viktor Nikolaev PopovKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,3,0,0,0,0,0,0,5,0,487,6,43,76,85,130,6,25,4,0,0,1,0,18,0.1,0.2,0,5
vladimir-nikolaev-nikolov,Vladimir Nikolaev NikolovKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,1,2,33,2,1,1,17,9,20,0,0,0,0,1,0,9,0,649,3,54,80,111,146,3,58,3,0,8,6,2,13,0.7,1.2,0.4,3
wiktor-dugosz,Wiktor DługoszKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,3,8,31,4,11,52,60,29,53,2,3,0,3,6,0,35,12,2066,13,218,332,383,472,13,112,19,29,4,26,7,39,3.9,3.4,3.7,17
wojciech-kaminski,Wojciech KamińskiKorona Kielce,korona-kielce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,9,0,415,6,87,155,114,189,6,23,2,0,0,3,0,18,0.7,0.2,0,0
xavier-dziekonski,Xavier DziekońskiKorona Kielce,korona-kielce,40,9,222,34,3060,4,666,1164,6,1,117,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,3060,0,166,666,594,1164,0,26,1,0,0,0,0,31,0.1,0,0,0
alex-raymond-douglas,Alex Raymond DouglasLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,499,4,149,290,163,316,4,19,2,0,0,0,0,22,0.1,0,0,0
ali-gholizadeh-nojedeh,Ali Gholizadeh NojedehLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,4,9,43,7,5,22,46,14,8,5,4,0,6,10,0,38,29,1137,8,371,495,478,579,8,43,5,31,2,21,6,2,5.5,5,4.2,14
antoni-kozubal,Antoni KozubalLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,1,8,47,5,0,2,29,30,44,1,0,0,1,2,0,18,6,2541,39,760,1351,904,1556,39,138,29,2,0,17,0,54,1.7,3.3,2.1,19
antonio-milic,Antonio MilićLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,1,4,33,2,3,5,6,5,30,1,2,0,2,3,0,9,17,1990,8,534,1434,637,1582,8,85,11,1,1,12,4,112,1.8,1.6,1.8,4
bartosz-mrozek,Bartosz MrozekLech Poznań,lech-poznan,44,10,109,33,2970,20,740,920,5,2,89,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,2970,1,63,740,189,920,1,19,1,0,0,0,0,38,0,0,0,0
bryan-benjamin-solhaug-fiabema,Bryan Benjamin Solhaug FiabemaLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,0,3,75,2,0,2,6,3,4,1,1,0,2,2,0,3,50,265,1,20,41,34,59,1,17,0,0,1,4,1,4,0.2,1,1.3,2
daniel-noel-mikael-hakans,Daniel Noel Mikael HåkansLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,0,2,67,1,1,5,17,4,4,1,1,0,1,1,0,4,33,232,0,36,40,46,48,0,8,2,0,1,3,0,1,0.2,0.5,0.4,1
erik-martin-leo-bengtsson,Erik Martin Leo BengtssonLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,3,20,53,12,5,35,57,16,24,5,5,0,6,9,0,27,16,2081,13,370,473,508,607,13,80,9,0,5,38,6,21,4.6,6,6,16
filip-szymczak,Filip SzymczakLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,11,2,4,1,1,0,1,1,0,3,33,156,5,27,40,37,51,5,14,1,1,0,3,0,1,0.1,0.2,0,2
filip-wojciech-jagieo,Filip Wojciech JagiełłoLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,4,10,43,1,2,16,20,21,11,1,1,0,1,5,0,20,4,1657,7,528,821,675,980,7,55,6,3,2,23,3,20,3.6,2.7,1.7,16
gisli-gottskalk-orarson,Gísli Gottskálk ÞórðarsonLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,2,4,57,2,0,3,13,5,3,2,1,0,2,4,0,7,29,509,9,88,165,116,197,9,36,5,0,0,7,0,3,0.2,1,1.1,3
hubert-janyszka,Hubert JanyszkaLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0
jens-patrik-walemark,Jens Patrik WålemarkLech Poznań,lech-poznan,0,0,0,0,0,0,0,0,0,0,0,1,13,45,7,8,17,40,16,12,2,2,0,2,3,0,19,7,911,6,151,163,232,225,6,49,0,29,2,29,4,7,2.6,5.5,5.1,13
