player_slug,nazwa,klub_slug,gk_bramki-stracone,gk_czyste-konta,gk_gk-dlugie-podania-celne,gk_gk-mecze-rozegrane,gk_gk-minuty-rozegrane,gk_gk-piastkowania,gk_gk-podania-celne,gk_gk-podania,gk_gk-rzuty-karne-przeciwko,gk_obronione-rzuty-karne,gk_obronione-strzaly,pole_asysty,pole_celne-strzaly,pole_celnosc-strzalow,pole_dogodne-szanse,pole_dosrodkowania-celne,pole_dosrodkowania,pole_dryblingi,pole_faule-wywalczone,pole_faule,pole_gole-z-gry,pole_gole-z-pola-karnego,pole_gole-z-rzutow-karnych,pole_gole,pole_kanadyjska,pole_karne-wykonane,pole_kluczowe-podania,pole_konwersja-strzalow,pole_minuty,pole_odbiory,pole_podania-celne-w-polowie-przeciwnika,pole_podania-celne,pole_podania-w-polowie-przeciwnika,pole_podania,pole_pojedynki-obronne-wygrane,pole_pojedynki-wygrane,pole_przechwyty,pole_rzuty-rozne,pole_spalone,pole_strzaly,pole_stworzone-dogodne-szanse,pole_wybicia,pole_xa,pole_xg,pole_xgot,pole_zablokowane-strzaly
kamil-dankowski,Kamil DankowskiŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,2,4,24,0,17,94,13,33,23,0,0,0,0,2,0,17,0,2327,34,337,0,538,933,34,109,40,4,7,17,0,60,3.3,1.4,1,9
kay-tejan,Kay Sheku TejanŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,3,20,63,0,2,17,90,18,53,6,6,1,7,10,1,21,22,2171,12,217,0,342,479,12,116,7,1,13,32,0,16,2.4,5.2,7,17
kelechukwu-ebenezer-ibe-torti,Kelechukwu Ebenezer Ibe-TortiŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,26,0,4,0,6,5,0,1,1,0,0,0,0,0,0.1,0,0,0
levent-gulen,Levent GülenŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,11,14,0,0,0,0,1,0,0,0,1436,11,151,0,212,736,11,77,18,0,0,5,0,77,0.1,0.2,0,0
maciej-sliwa,Maciej ŚliwaŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,11,10,4,0,0,0,0,0,0,0,0,374,6,52,0,72,119,6,27,2,0,0,5,0,0,0.1,0.2,0.1,0
marcin-flis,Marcin FlisŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,0,4,27,0,0,5,5,18,12,0,0,0,0,0,0,2,0,1530,11,201,0,313,852,11,66,24,0,1,15,0,75,0.1,1.1,0.5,4
mateusz-bakowicz,Mateusz BąkowiczŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17,1,2,0,3,2,1,2,0,0,0,1,0,0,0,0.1,0,0
micha-mokrzycki,Michał MokrzyckiŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,2,3,16,0,7,26,49,37,36,0,0,0,0,2,0,29,0,2549,39,591,0,845,1305,39,156,47,48,1,19,0,45,2.8,1,0.4,10
mieszko-lorenc,Mieszko LorencŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,2,0,191,1,43,0,62,94,1,4,2,1,0,0,0,0,0.1,0,0,0
oliwier-sawinski,Oliwier SławińskiŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0
oskar-koprowski,Oskar KoprowskiŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,2,3,0,0,0,0,0,0,1,0,115,1,46,0,54,93,1,5,0,0,0,1,0,2,0.1,0.2,0.5,0
piotr-gowacki,Piotr GłowackiŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,1,4,44,0,10,62,37,18,30,0,0,0,0,1,0,19,0,1811,16,268,0,410,695,16,67,15,16,0,9,0,40,1.8,0.6,0.2,8
piotr-janczukowicz,Piotr Marek JanczukowiczŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,1,3,30,0,2,6,37,43,29,0,2,0,2,3,0,6,20,1483,8,131,0,165,230,8,86,2,0,5,10,0,16,0.5,1.2,1,7
jose-antonio-ruiz-lopez-1,PiruloŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,0,7,39,0,1,8,48,33,25,1,0,0,1,1,0,10,6,1065,7,205,0,275,361,7,72,5,11,1,18,0,5,1.1,1.9,1.6,5
rahil-mmmdov,Rahil MəmmədovŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,1,17,7,18,0,0,0,0,0,0,7,0,1440,15,161,0,228,791,15,99,26,0,0,10,0,90,0.3,1.4,0.6,4
riza-durmisi,Riza DurmisiŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,2,5,7,0,0,0,0,1,0,10,0,922,15,159,0,242,464,15,28,14,16,0,0,0,33,0.9,0.1,0,2
thiago-ceijas,Thiago Dylan CeijasŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,0,0,0,0,0,0,1,0,272,6,64,0,79,167,6,19,6,0,0,0,0,7,0,0,0,0
yadegar-rostami,Yadegar RostamiŁKS Łódź,lks-lodz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,39,1,27,0,31,37,1,4,1,0,0,0,0,0,0,0,0,0
alexandros-katranis,Alexandros KatranisPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,13,25,25,0,0,0,0,0,0,20,0,1205,19,288,0,476,611,19,89,14,11,0,1,0,28,1.7,0.1,0,3
ariel-pawe-mosor,Ariel Paweł MosórPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,5,29,0,0,4,0,20,20,0,1,0,1,2,0,2,6,2476,15,378,0,571,1354,15,149,23,0,1,17,0,126,0.4,2,1.5,3
arkadiusz-pyrka,Arkadiusz PyrkaPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,2,4,31,0,15,46,84,32,29,0,0,0,0,2,0,56,0,2829,28,791,0,1092,1546,28,134,30,81,2,13,0,52,5.4,2.1,0.3,10
damian-kadzior,Damian KądziorPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,10,67,0,7,36,22,22,11,1,1,0,2,3,0,41,13,1154,12,259,0,409,350,12,54,8,71,4,15,0,6,4,1.5,1.5,5
fabian-piasecki,Fabian PiaseckiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,12,60,0,0,4,22,22,29,1,1,0,2,2,1,7,10,1090,1,94,0,156,192,1,65,0,0,8,20,0,9,0.3,1.3,2,3
filip-karbowy,Filip KarbowyPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
frantisek-plach,František PlachPiast Gliwice,piast-gliwice,29,9,180,28,2505,16,0,782,8,0,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2505,0,149,0,490,782,0,6,0,0,0,0,0,25,0.1,0,0,0
gabriel-kirejczyk,Gabriel KirejczykPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,3,6,8,0,0,0,0,0,0,3,0,328,2,38,0,65,80,2,28,1,0,1,8,0,5,0.1,2.1,0.6,3
grzegorz-tomasiewicz,Grzegorz TomasiewiczPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,10,34,0,3,19,27,61,17,1,2,0,2,3,0,27,7,2761,16,729,0,916,1360,16,109,20,2,2,29,0,42,4.2,1.9,2.5,13
jakub-czerwinski,Jakub CzerwińskiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,9,38,0,0,3,2,25,31,0,1,0,1,1,0,7,4,2538,18,437,0,564,1263,18,130,28,0,0,24,0,98,0.7,3.8,4.3,5
jakub-holubek,Jakub HolúbekPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,3,50,0,2,21,4,2,14,0,0,0,0,0,0,5,0,742,9,157,0,224,324,9,36,8,0,0,6,0,21,0.2,0.5,0.3,1
jorge-felix-munoz-garcia,Jorge Félix Muñoz GarcíaPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,7,17,45,0,0,2,36,56,34,6,6,0,7,14,0,23,18,2225,22,523,0,673,883,22,194,6,0,6,38,0,24,4.6,5.7,7.1,14
kamil-wilczek,Kamil Antoni WilczekPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,5,7,9,11,2,1,0,2,2,0,1,15,666,2,64,0,112,149,2,50,3,0,5,13,0,12,0.4,2.2,0.9,5
karol-szymanski,Karol SzymańskiPiast Gliwice,piast-gliwice,6,4,37,7,555,3,0,140,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,33,0,88,140,0,3,0,0,0,0,0,7,0,0,0,0
marcel-bykowski,Marcel BykowskiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,1,2,0,0,0,0,0,0,0,0,0,20,1,8,0,14,15,1,3,0,0,0,1,0,1,0,0,0.2,0
michael-ameyaw,Michael AmeyawPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,3,21,49,0,12,94,76,71,32,3,5,0,6,9,0,23,14,2643,29,336,0,529,575,29,182,19,0,14,43,0,6,3.5,7.8,6.9,10
micha-ukasz-chrapek,Michał Łukasz ChrapekPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,10,42,0,10,21,28,40,33,0,1,1,1,1,1,24,4,1869,14,547,0,695,916,14,95,11,0,0,24,0,13,3,3.6,3,15
miguel-munoz,Miguel Muñoz FernándezPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,0,404,4,68,0,74,197,4,20,5,0,0,0,0,23,0.1,0,0,0
miosz-szczepanski,Miłosz SzczepańskiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,8,47,0,6,31,16,20,15,0,0,0,0,1,0,14,0,1188,9,298,0,394,470,9,54,8,6,4,17,0,6,1.6,0.9,1,7
oskar-lesniak,Oskar LeśniakPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,0,4,5,2,3,0,0,0,0,0,1,0,0,0,0
patryk-dziczek,Patryk DziczekPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,19,58,0,7,17,29,21,68,0,8,7,8,8,8,27,24,2513,33,759,0,961,1514,33,155,32,0,0,33,0,39,2.3,8.7,9.5,13
piotr-liszewski,Piotr LiszewskiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,4,0,6,8,1,1,0,0,0,0,0,0,0,0,0,0
piotr-urbanski,Piotr UrbańskiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,60,0,4,0,9,11,0,5,1,0,1,0,0,0,0.2,0.2,0,1
serhij-krykun,Serhii Krykun WiktorowyczPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,7,44,0,11,47,35,16,17,3,3,0,3,4,0,12,19,1013,5,138,0,235,248,5,51,9,0,4,16,0,7,1.9,3.2,3.3,13
thomas-nathan-hateley,Thomas Nathan HateleyPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,2,1,5,0,0,0,0,0,0,1,0,195,5,48,0,75,125,5,20,6,1,0,1,0,5,0.1,0.1,0,0
tihomir-kostadinov,Tihomir KostadinovPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,10,10,11,13,0,0,0,0,3,0,9,0,680,11,156,0,219,299,11,51,8,6,0,4,0,11,1.2,0.4,0,2
tomasz-mokwa,Tomasz MokwaPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,8,13,0,0,0,0,0,0,6,0,1146,12,225,0,284,464,12,48,13,0,2,0,0,25,0.6,0,0,1
tomas-huk,Tomáš HukPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,3,43,0,0,5,9,10,17,0,2,0,2,3,0,2,29,1174,12,142,0,206,546,12,64,15,0,0,7,0,48,0.2,1.4,1.8,2
adrian-przyborek,Adrian PrzyborekPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,3,6,50,0,3,25,20,14,16,0,1,0,1,4,0,13,8,1032,7,198,0,296,369,7,38,7,0,0,12,0,8,1.6,1.6,1.7,4
alexander-gorgon,Alexander GorgonPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,4,13,48,0,2,12,39,23,34,7,7,0,8,12,0,28,30,2182,23,596,0,768,1256,23,146,31,0,0,27,0,28,2.3,4.4,5.5,10
bartosz-klebaniuk,Bartosz KlebaniukPogoń Szczecin,pogon-szczecin,8,0,25,5,450,2,0,129,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1,10,0,30,129,1,3,0,0,0,0,0,6,0,0,0,0
benedikt-zech,Benedikt ZechPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,3,60,0,0,3,11,8,14,0,0,0,0,0,0,6,0,1954,17,647,0,727,1600,17,96,25,0,0,5,0,88,0.7,0.9,0.5,3
danijel-loncar,Danijel LončarPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,1,3,6,14,0,1,0,1,1,0,2,25,721,9,146,0,194,473,9,37,18,0,1,4,0,31,0.4,0.2,0.1,0
efthymios-koulouris,Efthymios KoulourisPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,2,35,47,0,1,8,23,27,29,12,11,0,12,14,0,32,16,2892,8,344,0,513,701,8,92,11,0,7,75,0,21,1.6,12.4,10.7,19
fredrik-stense-ulvestad,Fredrik Stensøe UlvestadPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,3,10,42,0,6,17,11,22,39,5,5,0,6,9,0,15,25,2174,15,539,0,666,1072,15,98,18,0,0,24,0,22,1.7,5.3,3.9,12
joao-pedro-da-costa-gamboa,João GamboaPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,2,5,38,0,0,6,11,29,31,0,0,0,0,2,0,11,0,1547,15,336,0,464,785,15,80,21,0,0,13,0,24,0.7,1.2,1.4,9
kacper-smolinski,Kacper SmolińskiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,1,1,2,2,1,1,1,0,1,1,0,1,100,189,4,29,0,51,99,4,10,1,0,1,1,0,1,0.2,0.6,0.4,0
kamil-pawe-grosicki,Kamil Paweł GrosickiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,10,37,56,0,31,149,68,11,14,8,13,5,13,23,7,97,20,2926,9,644,0,1046,936,9,54,8,150,14,66,0,2,11.1,13.2,13,33
leonardo-pablo-koutris,Leonárdo Páblo KoútrisPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,1,2,17,0,30,99,30,26,16,1,1,0,1,2,0,41,8,2726,27,668,0,956,1522,27,112,38,13,3,12,0,87,3.4,1.4,0.2,9
luka-zahovic,Luka ZahovićPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,1,5,38,0,0,1,14,15,10,0,1,0,1,2,0,8,8,612,4,104,0,134,195,4,29,1,0,1,13,0,2,0.9,1.7,0.6,1
leonardo-borges-da-silva,Léo BorgesPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,6,19,12,8,15,0,1,0,1,1,0,5,10,957,17,212,0,289,597,17,61,11,2,0,10,0,50,0.6,0.8,0.9,2
marcel-wedrychowski,Marcel WędrychowskiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,2,2,29,0,5,10,32,12,12,1,1,0,1,3,0,10,14,527,8,160,0,193,235,8,44,6,1,0,7,0,2,0.9,0.7,0.4,2
mariusz-fornalczyk,Mariusz FornalczykPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,7,54,0,9,30,41,15,12,1,1,0,2,2,0,7,15,637,2,108,0,166,153,2,39,5,0,1,13,0,3,0.7,1,1.3,8
mariusz-malec,Mariusz MalecPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,14,0,0,0,0,0,0,4,0,2689,12,675,0,804,2032,12,43,26,0,0,4,0,94,0.6,0.1,0,1
mateusz-egowski,Mateusz Jacek ŁęgowskiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,0,3,0,125,1,58,0,68,76,1,7,0,0,0,0,0,3,0.5,0.1,0,4
olaf-korczakowski,Olaf Igor KorczakowskiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,7,0,0,0,0,1,0,0,0,92,2,25,0,31,37,2,5,0,0,1,0,0,0,0.6,0,0,0
patryk-paryzek,Patryk ParyzekPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,3,4,1,0,1,0,1,1,0,0,25,80,3,8,0,12,19,3,11,0,0,0,4,0,1,0,0.7,0.3,2
pawe-stolarski,Paweł StolarskiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,5,1,5,1,0,0,0,0,0,0,0,0,98,2,12,0,27,41,2,11,0,0,0,1,0,2,0,0.2,0.4,0
rafa-maciej-kurzawa,Rafał Maciej KurzawaPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,1,4,29,0,2,13,19,20,27,1,0,0,1,2,0,23,7,1731,23,593,0,788,1211,23,101,36,29,0,14,0,30,2.1,1.2,0.5,10
rolf-linus-wahlqvist-egnell,Rolf Linus Wahlqvist EgnellPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,4,8,35,0,13,72,21,20,38,0,0,0,0,4,0,29,0,2786,26,626,0,861,1368,26,129,46,0,7,23,0,114,4,3.6,2.1,9
sebastian-oskar-kowalczyk,Sebastian Oskar KowalczykPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21,1,10,0,10,14,1,1,0,0,0,0,0,0,0,0,0,0
stanisaw-wawrzynowicz,Stanisław WawrzynowiczPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
vahan-bichakhchyan,Vahan BichakhchyanPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,4,30,48,0,11,36,82,26,24,3,4,0,5,9,0,36,8,2066,14,403,0,559,641,14,97,8,17,3,63,0,16,5.2,6.1,6.9,31
valentin-alexandru-cojocaru,Valentin Alexandru CojocaruPogoń Szczecin,pogon-szczecin,29,10,130,27,2430,11,0,703,4,2,71,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,2430,1,44,0,180,703,1,28,1,0,0,0,0,23,0.1,0,0,0
wojciech-lisowski,Wojciech LisowskiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,159,1,54,0,62,119,1,6,1,0,0,0,0,10,0.1,0,0,1
adam-kramarz,Adam KramarzPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,23,0,2,0,5,5,0,0,0,0,0,1,0,0,0,0.1,0,0
artur-craciun,Artur CrăciunPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,2,11,44,0,5,13,0,11,32,0,7,5,7,9,5,11,28,2521,15,216,0,441,945,15,153,25,0,0,25,0,158,2.1,6.5,5.9,11
artur-siemaszko,Artur SiemaszkoPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,13,54,0,6,51,39,21,22,4,4,0,5,6,0,15,21,1421,16,106,0,233,238,16,80,8,4,7,24,0,12,1.7,1.8,4.3,7
bartomiej-poczobut,Bartłomiej PoczobutPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,3,50,0,0,6,8,18,23,1,0,0,1,1,0,2,17,758,16,95,0,146,228,16,56,8,0,0,6,0,8,0.1,0.7,0.3,4
filip-gil,Filip GilPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,1,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0
hubert-tomalski,Hubert TomalskiPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,4,36,0,5,39,28,24,20,0,0,0,0,0,0,11,0,1130,10,164,0,270,319,10,71,6,2,1,11,0,6,0.6,0.6,0.2,5
igor-pieprzyca,Igor Franciszek PieprzycaPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ioan-calin-revenco-1,Ioan-Călin RevencoPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,6,15,0,0,0,0,0,0,4,0,813,9,63,0,115,178,9,36,11,0,0,1,0,36,0.2,0.4,0,3
jakub-bartosz,Jakub BartoszPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,6,43,0,6,26,14,7,16,0,1,0,1,1,0,6,7,1006,5,78,0,154,185,5,36,5,0,2,14,0,19,0.6,1.8,2.5,8
jakub-serafin,Jakub SerafinPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,2,4,27,0,10,24,16,43,34,0,0,0,0,2,0,38,0,2233,37,400,0,578,766,37,134,38,63,2,15,0,44,2.7,0.6,0.6,4
jakub-stec,Jakub StecPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,1,0,149,4,15,0,24,45,4,16,4,0,0,3,0,5,0,0.1,0,1
jordan-aleksander-majchrzak,Jordan Aleksander MajchrzakPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0,0,3,9,21,26,1,1,0,1,1,0,7,11,656,8,50,0,97,134,8,69,3,0,3,9,0,8,0.4,1.4,1.1,1
kacper-cichon,Kacper CichońPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,3,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0
kamil-zapolnik,Kamil ZapolnikPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,4,19,53,0,1,7,6,51,66,4,5,1,5,9,1,15,14,2155,13,222,0,416,523,13,236,4,0,12,36,0,36,2.6,5.6,6,5
kewin-komar,Kewin KomarPuszcza Niepołomice,puszcza-niepolomice,10,1,62,6,540,2,0,166,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,540,0,48,0,112,166,0,3,0,0,0,0,0,3,0,0,0,0
konrad-stepien,Konrad StępieńPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,6,50,0,1,13,16,16,24,0,0,0,0,1,0,6,0,2031,15,155,0,260,532,15,94,26,0,0,12,0,68,0.8,1.4,1.5,7
krzysztof-wroblewski,Krzysztof WróblewskiPuszcza Niepołomice,puszcza-niepolomice,4,0,12,2,180,0,0,56,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,0,10,0,30,56,0,1,0,0,0,0,0,1,0,0,0,0
jin-hyun-lee,Lee Jin-HyunPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,2,50,0,6,15,9,4,8,0,0,0,0,1,0,8,0,749,12,97,0,164,223,12,29,8,11,3,4,0,8,0.7,0.2,0.3,4
marcel-pieczek,Marcel PięczekPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,2,2,40,0,9,62,14,25,18,0,0,0,0,2,0,25,0,1745,27,232,0,397,521,27,87,16,41,0,5,0,51,1.1,0.1,0.8,2
mateusz-cholewiak,Mateusz CholewiakPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,3,6,55,0,1,10,28,21,16,3,2,0,3,6,0,9,27,1097,11,121,0,199,231,11,91,10,10,6,11,0,15,0.8,1.7,2.2,9
micha-koj,Michał KojPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,1,50,0,6,18,3,17,19,0,1,0,1,2,0,5,50,1249,17,97,0,194,339,17,75,22,1,2,2,0,48,0.9,0.4,0.9,2
micha-walski,Michał WalskiPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0,3,25,6,7,31,1,1,0,2,2,0,22,17,1444,16,195,0,313,432,16,49,20,32,1,12,0,13,1,1.1,1,7
muris-mesanovic,Muris MešanovićPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,1,2,7,11,13,0,0,0,0,0,0,2,0,574,2,41,0,73,119,2,22,1,1,8,5,0,3,0.1,1.3,0.3,4
oliwier-zych,Oliwier ZychPuszcza Niepołomice,puszcza-niepolomice,35,7,209,26,2340,7,0,711,5,1,98,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2340,0,171,0,499,711,0,12,1,0,0,0,0,17,0.1,0,0,0
piotr-mrozinski,Piotr MrozińskiPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,5,26,0,9,36,9,8,24,0,1,0,1,2,0,18,5,1914,30,187,0,335,541,30,79,32,0,3,19,0,71,1.3,1.7,0.7,9
rok-kidric-1,Rok KidričPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,3,43,0,0,2,6,5,2,1,1,0,1,2,0,3,14,261,3,24,0,49,67,3,38,0,0,3,7,0,2,0.2,0.7,1.1,0
