match_id,sezon,waga_sezonu,kolejka,data_meczu,gospodarz,gosc,gole_gosp,gole_gosc,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,xg_gosp,xg_gosc,flash_id,flash_url
2232,2024/25,0.7,25,2025-03-16,Zagłębie Lubin,Korona Kielce,1,1,26.6,73.4,8,14,2,4,2,5,4,5,7,8,16,8,1,1,1,1,0,0,0,0,14,26,4,5,22,9,199,561,106,472,0.54,1.39,reYwKIeB,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=reYwKIeB
2233,2024/25,0.7,25,2025-03-14,Pogoń Szczecin,Cracovia,5,2,66.1,33.9,16,10,6,5,4,0,6,5,5,0,7,11,1,2,1,2,0,1,0,0,33,7,9,2,12,9,552,291,450,190,2.71,1.88,2cluIdQN,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=2cluIdQN
2234,2024/25,0.7,25,2025-03-16,Puszcza Niepołomice,Piast Gliwice,2,1,27.9,72.1,10,19,5,6,2,4,3,9,1,11,18,10,1,0,2,2,0,0,0,0,14,34,5,7,10,5,221,563,133,477,2.14,2.02,YuuBCzlo,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/puszcza-dtqx13O8/szczegoly/statystyki/?mid=YuuBCzlo
2236,2024/25,0.7,25,2025-03-16,Raków Częstochowa,Legia Warszawa,3,2,48.8,51.2,16,11,6,7,4,2,6,2,7,5,15,13,5,1,2,2,0,0,0,0,21,14,7,1,10,10,378,405,304,325,1.89,1.5,M1L5YHA4,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=M1L5YHA4
2237,2024/25,0.7,25,2025-03-15,Stal Mielec,Śląsk Wrocław,1,4,39.1,60.9,12,19,4,11,4,6,4,2,6,4,11,15,2,1,0,3,1,0,0,0,20,16,8,3,11,4,303,492,223,416,1.52,3.29,G0EEWeuH,https://www.flashscore.pl/mecz/pilka-nozna/slask-wroclaw-E1Oxemse/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=G0EEWeuH
2238,2024/25,0.7,25,2025-03-15,Widzew Łódź,GKS Katowice,1,0,44.7,55.3,11,18,5,3,3,2,3,13,3,6,12,11,0,2,4,0,0,0,0,0,14,23,3,7,15,11,383,469,314,407,0.74,1.05,lECMUZ9T,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=lECMUZ9T
2320,2024/25,0.7,25,2025-03-14,Radomiak Radom,Lechia Gdańsk,2,1,45.8,54.2,12,5,5,1,4,1,3,3,5,2,14,17,0,1,6,3,0,0,0,0,19,10,6,3,11,10,291,353,208,271,1.17,0.92,EyIczvth,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=EyIczvth
2239,2024/25,0.7,26,2025-03-29,Cracovia,Puszcza Niepołomice,3,1,49.9,50.1,20,9,4,4,9,3,7,2,5,4,8,17,1,0,3,2,0,1,0,1,14,21,6,7,8,19,351,347,269,250,2.08,0.63,8bggPDXj,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/puszcza-dtqx13O8/szczegoly/statystyki/?mid=8bggPDXj
2240,2024/25,0.7,26,2025-03-30,GKS Katowice,Górnik Zabrze,2,1,41.1,58.9,16,25,4,9,3,9,9,7,4,9,13,9,2,0,1,1,0,0,0,0,24,12,11,2,12,5,373,555,309,485,0.97,2.66,z5oumHPc,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/gornik-zabrze-2LH3Ywq4/szczegoly/statystyki/?mid=z5oumHPc
2241,2024/25,0.7,26,2025-03-31,Zagłębie Lubin,Raków Częstochowa,0,2,18.4,81.6,9,22,2,5,2,11,5,6,4,12,12,9,0,0,3,4,1,0,1,0,7,37,4,7,3,2,127,563,74,497,0.61,1.3,dKZmoefA,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=dKZmoefA
2242,2024/25,0.7,26,2025-03-30,Korona Kielce,Radomiak Radom,1,3,61.1,38.9,18,10,2,4,4,3,12,3,8,5,12,17,0,1,2,4,0,0,0,0,35,11,8,2,10,12,399,262,318,187,1.02,1.76,UomeqZOM,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=UomeqZOM
2243,2024/25,0.7,26,2025-03-29,Lechia Gdańsk,Jagiellonia Białystok,1,0,43.7,56.3,17,19,5,1,5,9,7,9,3,11,10,8,0,0,2,0,0,0,0,0,13,29,2,9,13,9,343,426,257,337,1.01,1.07,lWTRwDnp,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=lWTRwDnp
2244,2024/25,0.7,26,2025-03-28,Legia Warszawa,Pogoń Szczecin,0,0,57.0,43.0,14,11,5,4,6,4,3,3,8,5,11,12,3,0,2,3,0,0,0,0,23,22,4,3,4,7,456,337,376,259,1.3,0.99,MqSZyiHd,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=MqSZyiHd
2245,2024/25,0.7,26,2025-03-30,Motor Lublin,Stal Mielec,4,1,45.7,54.3,14,18,7,4,4,4,3,10,3,6,16,10,2,2,1,1,0,0,0,0,18,29,4,12,5,8,413,479,341,399,1.49,1.24,vLdKq3z3,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=vLdKq3z3
2246,2024/25,0.7,26,2025-03-28,Piast Gliwice,Widzew Łódź,0,2,53.3,46.7,16,13,5,3,2,4,9,6,6,2,12,7,6,0,1,1,0,0,0,0,24,11,7,3,13,16,477,430,395,363,1.02,1.77,pIaSss5F,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=pIaSss5F
2247,2024/25,0.7,26,2025-03-29,Śląsk Wrocław,Lech Poznań,3,1,38.7,61.3,20,12,6,3,5,4,9,5,6,5,12,13,1,0,6,2,0,0,0,0,13,19,3,7,13,14,292,468,224,375,2.56,1.7,46C0PYll,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=46C0PYll
2248,2024/25,0.7,27,2025-04-06,Górnik Zabrze,Legia Warszawa,1,2,51.5,48.5,15,6,4,2,5,2,6,2,5,5,16,14,2,1,2,3,0,0,0,0,20,17,5,3,16,12,500,476,429,398,1.47,1.63,CWF8NCJ0,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=CWF8NCJ0
2249,2024/25,0.7,27,2025-04-06,Jagiellonia Białystok,Piast Gliwice,1,1,55.9,44.1,12,13,3,4,2,5,7,4,5,4,8,12,2,5,0,2,0,0,0,0,24,14,5,3,7,13,503,395,414,299,1.62,0.92,8b9HLjlD,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=8b9HLjlD
2250,2024/25,0.7,27,2025-04-05,Lech Poznań,Korona Kielce,2,0,61.5,38.5,14,18,4,5,4,5,6,8,5,6,12,13,1,1,1,4,0,0,0,0,17,22,5,5,8,12,532,319,448,242,1.53,1.3,0hd3qftK,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=0hd3qftK
2251,2024/25,0.7,27,2025-04-06,Pogoń Szczecin,GKS Katowice,4,0,50.1,49.9,18,10,8,0,5,5,5,5,6,4,6,9,0,3,0,1,0,0,0,0,13,23,4,5,7,8,396,383,303,289,2.75,0.51,rDaSwY3s,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=rDaSwY3s
2252,2024/25,0.7,27,2025-04-07,Puszcza Niepołomice,Raków Częstochowa,1,1,46.3,53.7,19,18,4,6,7,3,8,9,5,4,16,11,0,0,3,1,0,0,0,0,15,18,5,8,6,10,328,378,209,271,1.39,1.15,jw3zxCYg,https://www.flashscore.pl/mecz/pilka-nozna/puszcza-dtqx13O8/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=jw3zxCYg
2253,2024/25,0.7,27,2025-04-05,Radomiak Radom,Zagłębie Lubin,0,1,55.2,44.8,13,11,3,3,8,3,2,5,7,5,14,10,0,1,1,3,0,0,0,0,19,15,3,6,7,11,386,318,272,203,0.52,0.63,Chiqzj36,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=Chiqzj36
2254,2024/25,0.7,27,2025-04-04,Stal Mielec,Cracovia,1,1,46.6,53.4,10,19,3,4,3,5,4,10,7,3,8,11,2,2,1,2,0,0,0,0,21,18,4,6,6,8,440,508,350,432,0.58,1.83,KIfiYTXI,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=KIfiYTXI
2255,2024/25,0.7,27,2025-04-04,Widzew Łódź,Lechia Gdańsk,2,0,54.9,45.1,11,6,5,3,3,1,3,2,4,5,20,13,2,2,2,2,0,0,0,0,11,19,2,4,7,10,426,343,353,273,2.29,0.64,K8iwdXPP,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=K8iwdXPP
2256,2024/25,0.7,27,2025-04-05,Śląsk Wrocław,Motor Lublin,1,1,42.9,57.1,10,23,3,4,4,9,3,10,2,8,7,18,4,5,2,1,0,0,0,0,10,31,2,7,12,10,318,413,245,342,1.33,1.9,Gvw9jBmm,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=Gvw9jBmm
2257,2024/25,0.7,28,2025-04-12,Cracovia,Śląsk Wrocław,2,4,50.3,49.7,17,24,4,9,7,6,6,9,2,6,13,12,3,0,2,0,0,0,0,0,19,16,4,5,11,9,341,343,254,274,1.53,2.36,C6WHlkIa,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=C6WHlkIa
2258,2024/25,0.7,28,2025-04-12,GKS Katowice,Puszcza Niepołomice,3,1,62.3,37.7,24,9,9,2,6,3,9,4,2,5,2,15,0,2,0,1,0,0,0,0,18,24,3,7,8,14,511,301,430,211,2.61,0.62,KWZPnTnC,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/puszcza-dtqx13O8/szczegoly/statystyki/?mid=KWZPnTnC
2259,2024/25,0.7,28,2025-04-11,Zagłębie Lubin,Górnik Zabrze,2,1,30.8,69.2,14,12,5,6,3,4,6,2,3,2,13,9,0,1,3,4,0,1,0,0,14,15,4,2,8,8,274,632,196,544,1.7,1.11,tnOYp7HO,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=tnOYp7HO
2260,2024/25,0.7,28,2025-04-11,Korona Kielce,Widzew Łódź,2,1,53.5,46.5,16,10,4,2,6,3,6,5,9,4,11,19,1,1,3,3,0,0,0,0,23,10,5,3,12,8,339,306,262,220,1.4,0.9,A1br5A2t,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=A1br5A2t
2261,2024/25,0.7,28,2025-04-14,Lechia Gdańsk,Stal Mielec,3,2,63.0,37.0,29,7,7,2,10,2,12,3,11,1,6,8,2,3,0,1,0,0,0,0,22,9,8,3,12,8,539,321,457,246,1.7,1.64,6Tii3lXh,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=6Tii3lXh
2262,2024/25,0.7,28,2025-04-13,Legia Warszawa,Jagiellonia Białystok,0,1,60.0,40.0,20,12,3,2,8,5,9,5,5,3,15,15,1,2,1,4,0,1,0,1,13,13,8,4,6,13,489,325,410,255,1.57,0.48,vsja1S15,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=vsja1S15
2263,2024/25,0.7,28,2025-04-13,Motor Lublin,Lech Poznań,1,2,48.5,51.5,13,13,6,6,2,3,5,4,6,4,11,11,1,4,0,1,0,0,0,0,30,12,7,5,11,8,431,474,363,413,1.3,1.39,z9q8a6WH,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=z9q8a6WH
2264,2024/25,0.7,28,2025-04-13,Piast Gliwice,Pogoń Szczecin,2,1,33.0,67.0,11,15,4,4,2,4,5,7,3,5,12,9,0,5,1,0,0,0,0,0,12,22,1,5,9,12,256,526,176,448,0.93,0.92,t6nGcp1U,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=t6nGcp1U
2265,2024/25,0.7,28,2025-04-12,Raków Częstochowa,Radomiak Radom,2,1,59.3,40.7,17,12,6,5,3,3,8,4,9,5,10,15,2,0,1,3,0,0,0,0,29,13,8,4,3,9,436,301,376,236,1.13,0.95,pKCQHmnn,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=pKCQHmnn
2266,2024/25,0.7,29,2025-04-21,Jagiellonia Białystok,Zagłębie Lubin,1,3,62.4,37.6,17,13,4,7,5,1,8,5,13,2,7,12,2,0,2,3,0,0,0,0,28,8,8,1,5,12,436,269,351,182,1.35,2.21,hpGYFRGb,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=hpGYFRGb
2267,2024/25,0.7,29,2025-04-21,Lech Poznań,Cracovia,2,1,49.5,50.5,22,8,10,3,2,2,10,3,7,3,11,9,1,3,2,3,0,0,0,0,13,23,4,5,8,9,448,447,381,375,1.51,0.52,lC9sE5oB,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=lC9sE5oB
2268,2024/25,0.7,29,2025-04-21,Legia Warszawa,Lechia Gdańsk,2,1,54.9,45.1,15,11,4,3,4,2,7,6,9,2,7,8,2,0,1,2,0,0,0,0,31,9,8,5,12,17,381,330,326,257,2.79,1.14,KbWEecVq,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=KbWEecVq
2269,2024/25,0.7,29,2025-04-19,Piast Gliwice,Korona Kielce,1,1,55.3,44.7,13,12,4,4,2,3,7,5,2,7,18,14,3,1,3,1,0,0,0,0,20,16,4,3,17,9,420,336,323,242,0.52,0.57,QB1Fgy0d,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=QB1Fgy0d
2270,2024/25,0.7,29,2025-04-19,Pogoń Szczecin,Raków Częstochowa,1,0,65.8,34.2,19,5,8,0,4,3,7,2,13,2,13,13,1,0,1,4,0,1,0,0,29,9,10,1,11,7,476,251,400,179,1.68,0.27,hIg1Hvh3,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=hIg1Hvh3
2271,2024/25,0.7,29,2025-04-21,Puszcza Niepołomice,Radomiak Radom,2,2,47.2,52.8,9,14,2,5,3,4,4,5,5,6,16,12,3,0,4,3,0,0,0,0,19,16,2,7,5,3,285,323,205,252,0.75,1.14,EXsAFIMF,https://www.flashscore.pl/mecz/pilka-nozna/puszcza-dtqx13O8/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=EXsAFIMF
2272,2024/25,0.7,29,2025-04-22,Stal Mielec,Górnik Zabrze,0,0,47.2,52.8,7,10,2,3,1,2,4,5,4,6,16,7,3,1,4,0,1,0,1,0,20,20,6,2,12,11,442,497,373,434,0.38,1.58,McoIDdiS,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=McoIDdiS
2273,2024/25,0.7,29,2025-04-19,Widzew Łódź,Motor Lublin,1,2,52.7,47.3,12,6,0,3,5,0,7,3,4,4,10,15,3,0,0,3,0,0,0,0,23,15,6,1,7,10,444,404,374,336,0.94,1.29,vFRl8zFk,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=vFRl8zFk
2274,2024/25,0.7,29,2025-04-19,Śląsk Wrocław,GKS Katowice,0,2,53.9,46.1,18,13,1,8,7,2,10,3,7,4,11,16,2,1,0,3,0,0,0,0,26,12,8,3,11,10,440,393,370,328,1.52,0.92,CSPd6Eq2,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=CSPd6Eq2
2275,2024/25,0.7,30,2025-04-26,GKS Katowice,Legia Warszawa,1,3,46.9,53.1,17,22,6,8,4,6,7,8,4,7,11,12,3,1,0,2,0,0,0,0,15,24,2,7,10,14,454,503,378,415,1.24,2.51,Sz8qUHy9,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=Sz8qUHy9
2276,2024/25,0.7,30,2025-04-27,Górnik Zabrze,Widzew Łódź,0,0,50.2,49.8,9,9,1,3,2,2,6,4,5,5,8,9,3,2,2,2,0,0,0,0,19,16,5,2,13,6,466,467,391,399,0.81,0.69,z1BiSe6L,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=z1BiSe6L
2277,2024/25,0.7,30,2025-04-28,Zagłębie Lubin,Stal Mielec,2,2,41.8,58.2,13,22,3,8,6,3,4,11,3,5,11,12,1,3,4,1,0,0,0,0,14,17,2,10,8,4,321,450,245,382,0.7,2.77,KYnOMZTr,https://www.flashscore.pl/mecz/pilka-nozna/stal-mielec-pxXiDZkQ/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=KYnOMZTr
2278,2024/25,0.7,30,2025-04-27,Korona Kielce,Jagiellonia Białystok,3,1,36.8,63.2,10,15,6,4,2,3,2,8,2,5,15,15,0,1,3,3,0,0,0,0,10,18,1,4,8,13,287,491,207,406,1.19,1.84,6koWKDbe,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/korona-kielce-pp78XcbA/szczegoly/statystyki/?mid=6koWKDbe
2279,2024/25,0.7,30,2025-04-26,Lechia Gdańsk,Piast Gliwice,3,1,43.0,57.0,11,11,6,3,1,2,4,6,4,3,15,10,1,1,0,1,0,0,0,0,11,16,1,3,11,9,374,497,274,406,1.34,0.66,2HvuJiT7,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=2HvuJiT7
2280,2024/25,0.7,30,2025-04-26,Motor Lublin,Cracovia,0,1,57.1,42.9,8,14,2,6,2,5,4,3,6,4,14,11,2,3,4,4,1,1,1,1,20,8,6,2,8,16,516,398,419,323,0.4,0.7,fBRQteLE,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=fBRQteLE
2281,2024/25,0.7,30,2025-04-25,Puszcza Niepołomice,Pogoń Szczecin,4,5,30.6,69.4,10,18,4,9,1,6,5,3,1,5,14,13,0,1,4,1,1,1,1,0,7,24,1,6,6,5,215,478,137,396,1.49,2.64,jwLZvZkR,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/puszcza-dtqx13O8/szczegoly/statystyki/?mid=jwLZvZkR
2282,2024/25,0.7,30,2025-04-27,Radomiak Radom,Lech Poznań,2,2,47.2,52.8,16,4,3,2,8,2,5,0,12,1,9,10,0,2,0,0,0,0,0,0,36,10,9,3,9,4,332,405,252,332,1.55,0.54,63Q4ZCDl,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=63Q4ZCDl
2283,2024/25,0.7,30,2025-04-25,Raków Częstochowa,Śląsk Wrocław,3,0,39.0,61.0,14,16,9,6,4,2,1,8,4,4,7,12,2,3,0,3,0,0,0,0,12,17,3,5,15,9,299,466,233,400,2.82,0.7,SIEDXjr1,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=SIEDXjr1
2284,2024/25,0.7,31,2025-05-04,Cracovia,Lechia Gdańsk,0,2,55.2,44.8,8,11,2,4,2,2,4,5,4,5,7,13,1,0,1,0,0,0,0,0,13,15,3,0,12,6,437,354,351,277,0.69,1.31,zqILVUCD,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=zqILVUCD
2285,2024/25,0.7,31,2025-05-04,Jagiellonia Białystok,Górnik Zabrze,1,1,51.8,48.2,25,8,5,4,7,4,13,0,5,6,12,10,1,0,1,2,0,0,0,0,14,14,6,2,10,15,431,401,342,300,2.84,0.52,ji08gY4K,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/jagiellonia-bialystok-lIDaZJTc/szczegoly/statystyki/?mid=ji08gY4K
2286,2024/25,0.7,31,2025-05-05,Korona Kielce,GKS Katowice,2,1,39.5,60.5,21,13,3,1,6,5,12,7,3,2,10,10,2,1,0,2,0,1,0,1,18,14,10,6,7,13,325,515,238,428,1.53,0.69,nNovlCSs,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/korona-kielce-pp78XcbA/szczegoly/statystyki/?mid=nNovlCSs
2287,2024/25,0.7,31,2025-05-03,Lech Poznań,Puszcza Niepołomice,8,1,66.2,33.8,15,14,8,9,2,2,5,3,3,7,5,8,1,2,0,0,0,0,0,0,11,21,2,8,6,8,591,287,532,227,2.91,0.87,6P1unjcf,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/puszcza-dtqx13O8/szczegoly/statystyki/?mid=6P1unjcf
2288,2024/25,0.7,31,2025-05-04,Piast Gliwice,Radomiak Radom,0,0,50.0,50.0,12,7,3,2,3,2,6,3,9,6,11,12,4,1,2,0,0,0,0,0,23,13,5,3,11,1,369,370,288,272,0.38,0.68,Ek5mpUR6,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=Ek5mpUR6
2289,2024/25,0.7,31,2025-05-04,Pogoń Szczecin,Motor Lublin,3,0,54.9,45.1,15,13,8,1,6,7,1,5,7,5,10,11,1,2,1,2,0,0,0,0,16,15,7,1,6,6,445,362,356,291,1.21,0.5,z5gdr8dJ,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=z5gdr8dJ
2290,2024/25,0.7,31,2025-05-03,Stal Mielec,Raków Częstochowa,0,2,41.5,58.5,5,15,1,7,1,5,3,3,1,12,5,10,1,3,0,0,0,0,0,0,11,28,4,10,13,6,330,458,233,383,0.72,0.97,0pA7kP3n,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=0pA7kP3n
2291,2024/25,0.7,31,2025-05-04,Widzew Łódź,Legia Warszawa,0,2,55.1,44.9,19,10,2,5,9,4,8,1,6,7,12,17,1,2,1,6,0,2,0,1,22,15,4,3,12,12,433,355,364,300,1.51,1.66,fq3Gm3Yb,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=fq3Gm3Yb
2292,2024/25,0.7,31,2025-05-03,Śląsk Wrocław,Zagłębie Lubin,3,1,46.3,53.7,13,18,6,9,6,6,1,3,2,11,7,7,2,1,4,2,0,0,0,0,9,22,2,5,5,12,367,410,294,329,1.54,1.53,Sd1Oos3B,https://www.flashscore.pl/mecz/pilka-nozna/slask-wroclaw-E1Oxemse/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=Sd1Oos3B
2293,2024/25,0.7,32,2025-05-11,GKS Katowice,Cracovia,2,1,51.3,48.7,12,17,4,4,3,4,5,9,1,10,13,7,2,0,0,1,0,0,0,0,7,36,1,11,9,11,427,378,339,291,0.85,1.95,OOfXqLXN,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/gks-katowice-K4AgRmS1/szczegoly/statystyki/?mid=OOfXqLXN
2294,2024/25,0.7,32,2025-05-09,Górnik Zabrze,Śląsk Wrocław,2,0,56.6,43.4,16,14,7,1,4,7,5,6,13,2,11,15,2,1,1,1,0,0,0,0,20,18,3,6,16,8,475,361,412,293,1.74,1.6,f7o3vaeo,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=f7o3vaeo
2295,2024/25,0.7,32,2025-05-10,Zagłębie Lubin,Widzew Łódź,2,1,36.0,64.0,14,16,5,3,3,6,6,7,4,5,7,12,0,2,0,0,0,0,0,0,17,37,8,5,7,8,256,454,186,398,1.04,0.89,xWAmnBEi,https://www.flashscore.pl/mecz/pilka-nozna/widzew-lodz-rNOIW3uC/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=xWAmnBEi
