kolejka,gospodarz,gosc,wynik_1x2,p_home,p_draw,p_away,log_loss,p_home_cal,p_draw_cal,p_away_cal,log_loss_cal,pred_cal
33,Lechia Gdańsk,Legia Warszawa,A,0.3619574672992446,0.2426011345926427,0.3954413981081128,0.9277526744138366,0.4090941436818225,0.2776003595651772,0.3133054967530003,1.160576536482716,H
33,Motor Lublin,Cracovia,D,0.3589243878512529,0.2593653866838838,0.3817102254648631,1.3495174520714743,0.4062411575808153,0.287150924565868,0.3066079178533167,1.2477473318759773,H
33,Zagłębie Lubin,Pogoń Szczecin,A,0.3360860215531716,0.2540108253127743,0.4099031531340538,0.8918343590543624,0.39412508057516865,0.2854549465590682,0.3204199728657631,1.1381227284469158,H
33,Radomiak Radom,Lech Poznań,A,0.2952385432255181,0.2518796265886254,0.4528818301858565,0.792124048045999,0.3711682318922778,0.28709534602973324,0.3417364220779889,1.0737155347365201,H
33,Korona Kielce,Widzew Łódź,H,0.4467758918784895,0.2669259898781938,0.2862981182433166,0.805698170542549,0.45230798008618617,0.28836037969595213,0.25933164021786176,0.7933919593062342,H
33,GKS Katowice,Jagiellonia Białystok,D,0.3929014691532093,0.2387361168783377,0.3683624139684528,1.4323964505127074,0.4258491628947191,0.2739910498762978,0.3001597872289832,1.2946598378126137,H
33,Piast Gliwice,Raków Częstochowa,A,0.3280670376037218,0.2803637095556656,0.3915692528406125,0.9375928881586064,0.3879398479685132,0.3003453136020383,0.3117148384294485,1.1656664884992878,H
34,Bruk-Bet Termalica Nieciecza,Lechia Gdańsk,H,0.3763625334534085,0.2324818916355583,0.3911555749110331,0.9772024154032448,0.4176141047029032,0.271103144766909,0.31128275053018784,0.8731974673545343,H
34,Legia Warszawa,Motor Lublin,H,0.6090751100422543,0.208820011655974,0.1821048783017717,0.4958136854744623,0.5403169002688069,0.25484099071010347,0.2048421090210898,0.6155994592046746,H
34,Górnik Zabrze,Radomiak Radom,H,0.4890055516744541,0.2550942985416679,0.2559001497838779,0.7153814364542181,0.4748428335429991,0.2812438542339365,0.2439133122230644,0.7447714064508668,H
34,Pogoń Szczecin,GKS Katowice,D,0.5290053162604614,0.2262749040415388,0.2447197796979997,1.486004629347928,0.49695978223547055,0.26428622877638547,0.23875398898814396,1.3307225632455162,H
34,Cracovia,Korona Kielce,D,0.4584074994674262,0.2638185323946102,0.2777739681379634,1.3324937894810505,0.45851936440689955,0.2864459774491089,0.2550346581439915,1.2502053209941422,H
34,Lech Poznań,Wisła Płock,D,0.6063411429544574,0.2244696550279165,0.1691892020176262,1.4940147478492107,0.5385370888098094,0.2648055261822512,0.19665738500793933,1.3287595858687238,H
34,Raków Częstochowa,Arka Gdynia,H,0.6383402631800679,0.2137526654290295,0.1479070713909024,0.4488838099376637,0.5568575988280531,0.25930289076294044,0.18383951040900656,0.585445729141041,H
34,Jagiellonia Białystok,Zagłębie Lubin,H,0.5715793862629427,0.2216803323157609,0.2067402814212963,0.5593518967976023,0.5195697548031718,0.26201231362646915,0.21841793157035908,0.6547542044957925,H
34,Widzew Łódź,Piast Gliwice,H,0.4092858554717397,0.2828851022668664,0.3078290422613937,0.8933414539315396,0.4318922422584448,0.2979992193887649,0.2701085383527903,0.8395791610697254,H
