flash_team,klub_slug,flash_name,review_current_status,review_existing_player_slug,review_proposed_status,review_proposed_player_slug,review_evidence,final_status,player_slug,match_method,identity_clubs_all,identity_seasons_all,identity_target_season_clubs,identity_season_club_path,identity_sample_name,identity_in_target_club
Legia Warszawa,legia-warszawa,Goncalves C.,matched_existing,joaquim-claude-goncalves-araujo,matched_existing,joaquim-claude-goncalves-araujo,already_in_player_mapping_csv,matched_existing,joaquim-claude-goncalves-araujo,existing_mapping,legia-warszawa,2024/25 | 2025/26,legia-warszawa,2024/25:legia-warszawa | 2025/26:legia-warszawa,Claude GonçalvesLegia Warszawa,1
Legia Warszawa,legia-warszawa,Gual M.,unresolved,,review_high_confidence,marc-gual-huguet,all_flash_tokens_in_slug | initial_match_any_given_token | same_club_history,matched_manual_review,marc-gual-huguet,manual_accept_review_high_confidence,legia-warszawa,2023/24 | 2024/25,,2023/24:legia-warszawa | 2024/25:legia-warszawa,Marc Gual HuguetLegia Warszawa,0
Legia Warszawa,legia-warszawa,Hindrich O.,matched_existing,otto-hindrich,matched_existing,otto-hindrich,already_in_player_mapping_csv,matched_existing,otto-hindrich,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Ottó HindrichLegia Warszawa,1
Legia Warszawa,legia-warszawa,Jędrzejczyk A.,matched_existing,artur-marcin-jedrzejczyk,matched_existing,artur-marcin-jedrzejczyk,already_in_player_mapping_csv,matched_existing,artur-marcin-jedrzejczyk,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Artur Marcin JędrzejczykLegia Warszawa,1
Legia Warszawa,legia-warszawa,Kapuadi S.,matched_existing,steve-nkanu-kapuadi,matched_existing,steve-nkanu-kapuadi,already_in_player_mapping_csv,matched_existing,steve-nkanu-kapuadi,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Steve Nkanu KapuadiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Kapustka B.,matched_existing,bartosz-kapustka,matched_existing,bartosz-kapustka,already_in_player_mapping_csv,matched_existing,bartosz-kapustka,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Bartosz KapustkaLegia Warszawa,1
Legia Warszawa,legia-warszawa,Kobylak G.,unresolved,,auto_same_club_history,gabriel-kobylak,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,gabriel-kobylak,review_auto_same_club_history,legia-warszawa,2023/24 | 2024/25,,2023/24:legia-warszawa | 2024/25:legia-warszawa,Gabriel KobylakLegia Warszawa,0
Legia Warszawa,legia-warszawa,Kovacik S.,matched_existing,samuel-kovacik,matched_existing,samuel-kovacik,already_in_player_mapping_csv,matched_existing,samuel-kovacik,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Samuel KováčikLegia Warszawa,1
Legia Warszawa,legia-warszawa,Krasniqi E.,matched_existing,ermal-krasniqi,matched_existing,ermal-krasniqi,already_in_player_mapping_csv,matched_existing,ermal-krasniqi,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Ermal KrasniqiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Kun P.,matched_existing,patryk-kun,matched_existing,patryk-kun,already_in_player_mapping_csv,matched_existing,patryk-kun,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Patryk KunLegia Warszawa,1
Legia Warszawa,legia-warszawa,Leszczynski J.,matched_existing,jan-leszczynski,matched_existing,jan-leszczynski,already_in_player_mapping_csv,matched_existing,jan-leszczynski,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Jan LeszczyńskiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Mendes-Dudzinski M.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Legia Warszawa,legia-warszawa,Morishita R.,matched_existing,ryoya-morishita,matched_existing,ryoya-morishita,already_in_player_mapping_csv,matched_existing,ryoya-morishita,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Ryoya MorishitaLegia Warszawa,1
Legia Warszawa,legia-warszawa,Nsame J.,matched_existing,jean-pierre-junior-nsame,matched_existing,jean-pierre-junior-nsame,already_in_player_mapping_csv,matched_existing,jean-pierre-junior-nsame,existing_mapping,legia-warszawa,2024/25 | 2025/26,legia-warszawa,2024/25:legia-warszawa | 2025/26:legia-warszawa,Jean-Pierre Junior NsameLegia Warszawa,1
Legia Warszawa,legia-warszawa,Pankov R.,matched_existing,radovan-pankov,matched_existing,radovan-pankov,already_in_player_mapping_csv,matched_existing,radovan-pankov,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Radovan PankovLegia Warszawa,1
Legia Warszawa,legia-warszawa,Piątkowski K.,matched_existing,kamil-dawid-piatkowski,matched_existing,kamil-dawid-piatkowski,already_in_player_mapping_csv,matched_existing,kamil-dawid-piatkowski,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Kamil Dawid PiątkowskiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Rajovic M.,matched_existing,mileta-rajovic,matched_existing,mileta-rajovic,already_in_player_mapping_csv,matched_existing,mileta-rajovic,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Mileta RajovićLegia Warszawa,1
Legia Warszawa,legia-warszawa,Reca A.,matched_existing,arkadiusz-reca,matched_existing,arkadiusz-reca,already_in_player_mapping_csv,matched_existing,arkadiusz-reca,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Arkadiusz RecaLegia Warszawa,1
Legia Warszawa,legia-warszawa,Shkurin I.,matched_existing,ilya-shkurin,matched_existing,ilya-shkurin,already_in_player_mapping_csv,matched_existing,ilya-shkurin,existing_mapping,legia-warszawa | stal-mielec,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:stal-mielec | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Ilya ShkurinStal Mielec,1
Legia Warszawa,legia-warszawa,Stojanovic P.,matched_existing,petar-stojanovic,matched_existing,petar-stojanovic,already_in_player_mapping_csv,matched_existing,petar-stojanovic,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Petar StojanovićLegia Warszawa,1
Legia Warszawa,legia-warszawa,Szymański D.,matched_existing,damian-dawid-szymanski,matched_existing,damian-dawid-szymanski,already_in_player_mapping_csv,matched_existing,damian-dawid-szymanski,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Damian Dawid SzymańskiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Tobiasz K.,matched_existing,kacper-tobiasz,matched_existing,kacper-tobiasz,already_in_player_mapping_csv,matched_existing,kacper-tobiasz,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Kacper TobiaszLegia Warszawa,1
Legia Warszawa,legia-warszawa,Urbański K.,matched_existing,kacper-urbanski,matched_existing,kacper-urbanski,already_in_player_mapping_csv,matched_existing,kacper-urbanski,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Kacper UrbanskiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Urbański W.,matched_existing,wojciech-urbanski,matched_existing,wojciech-urbanski,already_in_player_mapping_csv,matched_existing,wojciech-urbanski,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Wojciech UrbanskiLegia Warszawa,1
Legia Warszawa,legia-warszawa,Vinagre R.,matched_existing,ruben-goncalo-da-silva-nascimento-vinagre,matched_existing,ruben-goncalo-da-silva-nascimento-vinagre,already_in_player_mapping_csv,matched_existing,ruben-goncalo-da-silva-nascimento-vinagre,existing_mapping,legia-warszawa,2024/25 | 2025/26,legia-warszawa,2024/25:legia-warszawa | 2025/26:legia-warszawa,Rúben VinagreLegia Warszawa,1
Legia Warszawa,legia-warszawa,Weisshaupt N.,matched_existing,noah-raphael-weihaupt,matched_existing,noah-raphael-weihaupt,already_in_player_mapping_csv,matched_existing,noah-raphael-weihaupt,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Noah Raphael WeißhauptLegia Warszawa,1
Legia Warszawa,legia-warszawa,Wszołek P.,matched_existing,pawe-marek-wszoek,matched_existing,pawe-marek-wszoek,already_in_player_mapping_csv,matched_existing,pawe-marek-wszoek,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Paweł Marek WszołekLegia Warszawa,1
Legia Warszawa,legia-warszawa,Zewlakow J.,matched_existing,jakub-zewakow,matched_existing,jakub-zewakow,already_in_player_mapping_csv,matched_existing,jakub-zewakow,existing_mapping,legia-warszawa,2025/26,legia-warszawa,2025/26:legia-warszawa,Jakub ŻewłakowLegia Warszawa,1
Legia Warszawa,legia-warszawa,Ziółkowski J.,matched_existing,jan-ziokowski,matched_existing,jan-ziokowski,already_in_player_mapping_csv,matched_existing,jan-ziokowski,existing_mapping,legia-warszawa,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Jan ZiółkowskiLegia Warszawa,1
Motor Lublin,motor-lublin,Bartoš M.,matched_existing,marek-kristian-bartos,matched_existing,marek-kristian-bartos,already_in_player_mapping_csv,matched_existing,marek-kristian-bartos,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Marek Kristián BartošMotor Lublin,1
Motor Lublin,motor-lublin,Brkic I.,matched_existing,ivan-brkic,matched_existing,ivan-brkic,already_in_player_mapping_csv,matched_existing,ivan-brkic,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Ivan BrkićMotor Lublin,1
Motor Lublin,motor-lublin,Brzozowski K.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Motor Lublin,motor-lublin,Czubak K.,matched_existing,karol-czubak,matched_existing,karol-czubak,already_in_player_mapping_csv,matched_existing,karol-czubak,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Karol CzubakMotor Lublin,1
Motor Lublin,motor-lublin,Dadashov R.,matched_existing,renat-dadasov,matched_existing,renat-dadasov,already_in_player_mapping_csv,matched_existing,renat-dadasov,existing_mapping,motor-lublin | radomiak-radom,2024/25 | 2025/26,motor-lublin,2024/25:radomiak-radom | 2025/26:motor-lublin,Renat DadaşovRadomiak Radom,1
Motor Lublin,motor-lublin,Ede B.,matched_existing,bright-ede,matched_existing,bright-ede,already_in_player_mapping_csv,matched_existing,bright-ede,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Bright EdeMotor Lublin,1
Motor Lublin,motor-lublin,Fabio Ronaldo,matched_existing,fabio-ronaldo-da-costa-conceicao,matched_existing,fabio-ronaldo-da-costa-conceicao,already_in_player_mapping_csv,matched_existing,fabio-ronaldo-da-costa-conceicao,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Fábio RonaldoMotor Lublin,1
Motor Lublin,motor-lublin,Haxha F.,matched_existing,florian-haxha,matched_existing,florian-haxha,already_in_player_mapping_csv,matched_existing,florian-haxha,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Florian HaxhaMotor Lublin,1
Motor Lublin,motor-lublin,Karasek K.,matched_existing,kacper-karasek,matched_existing,kacper-karasek,already_in_player_mapping_csv,matched_existing,kacper-karasek,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Kacper KarasekMotor Lublin,1
Motor Lublin,motor-lublin,Kikis,matched_existing,christopher-serge-simon,matched_existing,christopher-serge-simon,already_in_player_mapping_csv,matched_existing,christopher-serge-simon,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Christopher Serge SimonMotor Lublin,1
Motor Lublin,motor-lublin,Król M.,matched_existing,micha-krol,matched_existing,micha-krol,already_in_player_mapping_csv,matched_existing,micha-krol,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Michał KrólMotor Lublin,1
Motor Lublin,motor-lublin,Kukulski P.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Motor Lublin,motor-lublin,Lewandowski F.,matched_existing,franciszek-lewandowski,matched_existing,franciszek-lewandowski,already_in_player_mapping_csv,matched_existing,franciszek-lewandowski,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Franciszek LewandowskiMotor Lublin,1
Motor Lublin,motor-lublin,Luberecki F.,matched_existing,filip-luberecki,matched_existing,filip-luberecki,already_in_player_mapping_csv,matched_existing,filip-luberecki,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Filip LubereckiMotor Lublin,1
Motor Lublin,motor-lublin,Matthys H.,matched_existing,herve-jean-matthys,matched_existing,herve-jean-matthys,already_in_player_mapping_csv,matched_existing,herve-jean-matthys,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Hervé Jean MatthysMotor Lublin,1
Motor Lublin,motor-lublin,Meyer P.,matched_existing,paskal-konrad-meyer,matched_existing,paskal-konrad-meyer,already_in_player_mapping_csv,matched_existing,paskal-konrad-meyer,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Paskal Konrad MeyerMotor Lublin,1
Motor Lublin,motor-lublin,Najemski A.,matched_existing,arkadiusz-najemski,matched_existing,arkadiusz-najemski,already_in_player_mapping_csv,matched_existing,arkadiusz-najemski,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Arkadiusz NajemskiMotor Lublin,1
Motor Lublin,motor-lublin,Ndiaye M.,matched_existing,mbaye-jacques-ndiaye,matched_existing,mbaye-jacques-ndiaye,already_in_player_mapping_csv,matched_existing,mbaye-jacques-ndiaye,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Mbaye Jacques N'DiayeMotor Lublin,1
Motor Lublin,motor-lublin,Palacz K.,matched_existing,krystian-palacz,matched_existing,krystian-palacz,already_in_player_mapping_csv,matched_existing,krystian-palacz,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Krystian PalaczMotor Lublin,1
Motor Lublin,motor-lublin,Rodrigues I.,matched_existing,ivo-tiago-dos-santos-rodrigues,matched_existing,ivo-tiago-dos-santos-rodrigues,already_in_player_mapping_csv,matched_existing,ivo-tiago-dos-santos-rodrigues,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Ivo RodriguesMotor Lublin,1
Motor Lublin,motor-lublin,Samper S.,matched_existing,sergi-samper-montana,matched_existing,sergi-samper-montana,already_in_player_mapping_csv,matched_existing,sergi-samper-montana,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Sergi Samper MontañaMotor Lublin,1
Motor Lublin,motor-lublin,Santos T.,matched_existing,thomas-santos-christensen-1,matched_existing,thomas-santos-christensen-1,already_in_player_mapping_csv,matched_existing,thomas-santos-christensen-1,existing_mapping,motor-lublin,2025/26,motor-lublin,2025/26:motor-lublin,Thomas Santos ChristensenMotor Lublin,1
Motor Lublin,motor-lublin,Scalet M.,matched_existing,mathieu-scalet,matched_existing,mathieu-scalet,already_in_player_mapping_csv,matched_existing,mathieu-scalet,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Mathieu ScaletMotor Lublin,1
Motor Lublin,motor-lublin,Stolarski P.,matched_existing,pawe-stolarski,matched_existing,pawe-stolarski,already_in_player_mapping_csv,matched_existing,pawe-stolarski,existing_mapping,motor-lublin | pogon-szczecin,2023/24 | 2024/25 | 2025/26,motor-lublin,2023/24:pogon-szczecin | 2024/25:motor-lublin | 2025/26:motor-lublin,Paweł StolarskiPogoń Szczecin,1
Motor Lublin,motor-lublin,Tratnik G.,matched_existing,gasper-tratnik,matched_existing,gasper-tratnik,already_in_player_mapping_csv,matched_existing,gasper-tratnik,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Gašper TratnikMotor Lublin,1
Motor Lublin,motor-lublin,Wolski B.,matched_existing,bartosz-wolski,matched_existing,bartosz-wolski,already_in_player_mapping_csv,matched_existing,bartosz-wolski,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Bartosz WolskiMotor Lublin,1
Motor Lublin,motor-lublin,Wójcik F.,matched_existing,filip-wojcik,matched_existing,filip-wojcik,already_in_player_mapping_csv,matched_existing,filip-wojcik,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Filip WójcikMotor Lublin,1
Motor Lublin,motor-lublin,van Hoeven B.,matched_existing,bradly-van-hoeven,matched_existing,bradly-van-hoeven,already_in_player_mapping_csv,matched_existing,bradly-van-hoeven,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Bradly van HoevenMotor Lublin,1
Motor Lublin,motor-lublin,Łabojko J.,matched_existing,jakub-jan-abojko,matched_existing,jakub-jan-abojko,already_in_player_mapping_csv,matched_existing,jakub-jan-abojko,existing_mapping,motor-lublin,2024/25 | 2025/26,motor-lublin,2024/25:motor-lublin | 2025/26:motor-lublin,Jakub Jan ŁabojkoMotor Lublin,1
Piast Gliwice,piast-gliwice,Barkovskiy G.,matched_existing,german-barkovskiy,matched_existing,german-barkovskiy,already_in_player_mapping_csv,matched_existing,german-barkovskiy,existing_mapping,piast-gliwice | puszcza-niepolomice,2024/25 | 2025/26,piast-gliwice,2024/25:puszcza-niepolomice | 2025/26:piast-gliwice,German BarkovskiyPuszcza Niepołomice,1
Piast Gliwice,piast-gliwice,Boisgard Q.,matched_existing,quentin-boisgard,matched_existing,quentin-boisgard,already_in_player_mapping_csv,matched_existing,quentin-boisgard,existing_mapping,piast-gliwice,2025/26,piast-gliwice,2025/26:piast-gliwice,Quentin BoisgardPiast Gliwice,1
Piast Gliwice,piast-gliwice,Borowski F.,matched_existing,filip-borowski,matched_existing,filip-borowski,already_in_player_mapping_csv,matched_existing,filip-borowski,existing_mapping,piast-gliwice | warta-poznan,2023/24 | 2025/26,piast-gliwice,2023/24:warta-poznan | 2025/26:piast-gliwice,Filip BorowskiWarta Poznań,1
Piast Gliwice,piast-gliwice,Chrapek M.,matched_existing,micha-ukasz-chrapek,matched_existing,micha-ukasz-chrapek,already_in_player_mapping_csv,matched_existing,micha-ukasz-chrapek,existing_mapping,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,1
Piast Gliwice,piast-gliwice,Czerwiński J.,matched_existing,jakub-czerwinski,matched_existing,jakub-czerwinski,already_in_player_mapping_csv,matched_existing,jakub-czerwinski,existing_mapping,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Jakub CzerwińskiPiast Gliwice,1
Piast Gliwice,piast-gliwice,Dalmau A.,matched_existing,adrian-dalmau-vaquer,matched_existing,adrian-dalmau-vaquer,already_in_player_mapping_csv,matched_existing,adrian-dalmau-vaquer,existing_mapping,korona-kielce | piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:piast-gliwice,Adrián Dalmau VaquerKorona Kielce,1
Piast Gliwice,piast-gliwice,Daniel J.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Piast Gliwice,piast-gliwice,Drapiński I.,matched_existing,igor-drapinski,matched_existing,igor-drapinski,already_in_player_mapping_csv,matched_existing,igor-drapinski,existing_mapping,piast-gliwice,2024/25 | 2025/26,piast-gliwice,2024/25:piast-gliwice | 2025/26:piast-gliwice,Igor DrapińskiPiast Gliwice,1
Piast Gliwice,piast-gliwice,Dziczek P.,matched_existing,patryk-dziczek,matched_existing,patryk-dziczek,already_in_player_mapping_csv,matched_existing,patryk-dziczek,existing_mapping,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Patryk DziczekPiast Gliwice,1
Piast Gliwice,piast-gliwice,Felix J.,matched_existing,jorge-felix-munoz-garcia,matched_existing,jorge-felix-munoz-garcia,already_in_player_mapping_csv,matched_existing,jorge-felix-munoz-garcia,existing_mapping,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,1
Piast Gliwice,piast-gliwice,Fikaj E.,matched_existing,elton-fikaj,matched_existing,elton-fikaj,already_in_player_mapping_csv,matched_existing,elton-fikaj,existing_mapping,piast-gliwice,2025/26,piast-gliwice,2025/26:piast-gliwice,Elton FikajPiast Gliwice,1
Piast Gliwice,piast-gliwice,Grelich J.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Piast Gliwice,piast-gliwice,Holec D.,matched_existing,dominik-holec,matched_existing,dominik-holec,already_in_player_mapping_csv,matched_existing,dominik-holec,existing_mapping,piast-gliwice,2025/26,piast-gliwice,2025/26:piast-gliwice,Dominik HolecPiast Gliwice,1
Piast Gliwice,piast-gliwice,Jirka E.,matched_existing,erik-jirka,matched_existing,erik-jirka,already_in_player_mapping_csv,matched_existing,erik-jirka,existing_mapping,piast-gliwice,2024/25 | 2025/26,piast-gliwice,2024/25:piast-gliwice | 2025/26:piast-gliwice,Erik JirkaPiast Gliwice,1
Piast Gliwice,piast-gliwice,Juande,matched_existing,juan-de-dios-rivas-margalef,matched_existing,juan-de-dios-rivas-margalef,already_in_player_mapping_csv,matched_existing,juan-de-dios-rivas-margalef,existing_mapping,piast-gliwice,2025/26,piast-gliwice,2025/26:piast-gliwice,Juande RivasPiast Gliwice,1
Piast Gliwice,piast-gliwice,Katsantonis A.,matched_existing,andreas-katsantonis,matched_existing,andreas-katsantonis,already_in_player_mapping_csv,matched_existing,andreas-katsantonis,existing_mapping,piast-gliwice,2024/25 | 2025/26,piast-gliwice,2024/25:piast-gliwice | 2025/26:piast-gliwice,Andreas KatsantonisPiast Gliwice,1
Piast Gliwice,piast-gliwice,Lewicki J.,matched_existing,jakub-lewicki,matched_existing,jakub-lewicki,already_in_player_mapping_csv,matched_existing,jakub-lewicki,existing_mapping,jagiellonia-bialystok | piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:jagiellonia-bialystok | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Jakub LewickiJagiellonia Białystok,1
Piast Gliwice,piast-gliwice,Leśniak O.,matched_existing,oskar-lesniak,matched_existing,oskar-lesniak,already_in_player_mapping_csv,matched_existing,oskar-lesniak,existing_mapping,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Oskar LeśniakPiast Gliwice,1
Piast Gliwice,piast-gliwice,Lima I.,matched_existing,ivan-correia-posser-lima,matched_existing,ivan-correia-posser-lima,already_in_player_mapping_csv,matched_existing,ivan-correia-posser-lima,existing_mapping,piast-gliwice,2025/26,piast-gliwice,2025/26:piast-gliwice,Ivan LimaPiast Gliwice,1
Piast Gliwice,piast-gliwice,Lokilo J.,matched_existing,jason-eyenga-lokilo,matched_existing,jason-eyenga-lokilo,already_in_player_mapping_csv,matched_existing,jason-eyenga-lokilo,existing_mapping,piast-gliwice,2025/26,piast-gliwice,2025/26:piast-gliwice,Jason Eyenga LokiloPiast Gliwice,1
Piast Gliwice,piast-gliwice,Lubowiecki K.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Piast Gliwice,piast-gliwice,Maziarz O.,matched_existing,oliwier-maziarz,matched_existing,oliwier-maziarz,already_in_player_mapping_csv,matched_existing,oliwier-maziarz,existing_mapping,piast-gliwice,2025/26,piast-gliwice,2025/26:piast-gliwice,Oliwier MaziarzPiast Gliwice,1
Piast Gliwice,piast-gliwice,Mokwa T.,matched_existing,tomasz-mokwa,matched_existing,tomasz-mokwa,already_in_player_mapping_csv,matched_existing,tomasz-mokwa,existing_mapping,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,Tomasz MokwaPiast Gliwice,1
Piast Gliwice,piast-gliwice,Mucha S.,matched_existing,szczepan-mucha,matched_existing,szczepan-mucha,already_in_player_mapping_csv,matched_existing,szczepan-mucha,existing_mapping,piast-gliwice,2024/25 | 2025/26,piast-gliwice,2024/25:piast-gliwice | 2025/26:piast-gliwice,Szczepan MuchaPiast Gliwice,1
Piast Gliwice,piast-gliwice,Pitan L.,matched_existing,levis-pitan,matched_existing,levis-pitan,already_in_player_mapping_csv,matched_existing,levis-pitan,existing_mapping,piast-gliwice,2024/25 | 2025/26,piast-gliwice,2024/25:piast-gliwice | 2025/26:piast-gliwice,Levis PitanPiast Gliwice,1
Piast Gliwice,piast-gliwice,Plach F.,matched_existing,frantisek-plach,matched_existing,frantisek-plach,already_in_player_mapping_csv,matched_existing,frantisek-plach,existing_mapping,piast-gliwice,2023/24 | 2024/25 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,František PlachPiast Gliwice,1
Piast Gliwice,piast-gliwice,Rychta D.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,
Piast Gliwice,piast-gliwice,Sanca L.,matched_existing,leandro-mario-balde-sanca,matched_existing,leandro-mario-balde-sanca,already_in_player_mapping_csv,matched_existing,leandro-mario-balde-sanca,existing_mapping,piast-gliwice,2025/26,piast-gliwice,2025/26:piast-gliwice,Leandro SancaPiast Gliwice,1
Piast Gliwice,piast-gliwice,Szymański K.,matched_existing,karol-szymanski,matched_existing,karol-szymanski,already_in_player_mapping_csv,matched_existing,karol-szymanski,existing_mapping,piast-gliwice,2023/24 | 2025/26,piast-gliwice,2023/24:piast-gliwice | 2025/26:piast-gliwice,Karol SzymańskiPiast Gliwice,1
