match_id,sezon,kolejka,data_meczu,referee_name,referee_full_name,ref_matches_before,ref_reliability_k10,league_fouls_avg_before,league_yc_avg_before,league_dismissals_avg_before,ref_fouls_raw_avg_before,ref_yc_raw_avg_before,ref_dismissals_raw_avg_before,ref_fouls_shrunk_before,ref_yc_shrunk_before,ref_dismissals_shrunk_before
2109,2024/25,11,2024-10-05,Przybyl J.,Jaroslaw Przybyl,29,0.7436,25.4121,4.3266,0.3166,26.0,4.7241,0.2069,25.8492,4.6222,0.235
2110,2024/25,11,2024-10-05,Krasny S.,Sebastian Krasny,7,0.4118,25.416,4.3283,0.3158,25.4286,4.8571,0.8571,25.4212,4.5461,0.5387
2105,2024/25,11,2024-10-06,Marciniak S.,Szymon Marciniak,37,0.7872,25.4025,4.325,0.315,24.5676,4.0541,0.0811,24.7452,4.1117,0.1309
2107,2024/25,11,2024-10-06,Sylwestrzak D.,Damian Sylwestrzak,26,0.7222,25.3965,4.3317,0.3142,27.4231,4.2692,0.4231,26.8601,4.2866,0.3928
2112,2024/25,11,2024-10-06,Myc W.,Wojciech Myc,13,0.5652,25.393,4.3358,0.3184,28.3077,4.3846,0.3846,27.0404,4.3634,0.3558
2117,2024/25,12,2024-10-18,Kwiatkowski T.,Tomasz Kwiatkowski,21,0.6774,25.402,4.34,0.3176,23.1429,3.4762,0.381,23.8716,3.7548,0.3605
2118,2024/25,12,2024-10-18,Lasyk P.,Piotr Lasyk,30,0.75,25.3936,4.3441,0.3168,24.0333,3.8667,0.2667,24.3734,3.986,0.2792
2113,2024/25,12,2024-10-19,Przybyl J.,Jaroslaw Przybyl,30,0.75,25.3926,4.3407,0.316,26.0333,4.7333,0.2,25.8731,4.6352,0.229
2116,2024/25,12,2024-10-19,Stefanski D.,Daniel Stefanski,26,0.7222,25.4138,4.3424,0.3153,28.5385,5.5,0.5385,27.6705,5.1784,0.4765
2119,2024/25,12,2024-10-19,Sylwestrzak D.,Damian Sylwestrzak,27,0.7297,25.3956,4.3342,0.3145,27.2963,4.3333,0.4815,26.7826,4.3336,0.4364
2114,2024/25,12,2024-10-20,Gryckiewicz P.,Patryk Gryckiewicz,16,0.6154,25.3897,4.3333,0.3137,26.4375,4.875,0.5625,26.0345,4.6667,0.4668
2115,2024/25,12,2024-10-20,Szczerbowicz M.,Marcin Szczerbowicz,17,0.6296,25.3961,4.3301,0.313,26.0588,3.8824,0.1765,25.8134,4.0482,0.227
2121,2024/25,12,2024-10-20,Raczkowski P.,Pawel Raczkowski,28,0.7368,25.3732,4.339,0.3122,25.3571,5.6429,0.25,25.3614,5.2997,0.2664
2120,2024/25,12,2024-10-21,Malec P.,Pawel Malec,16,0.6154,25.3504,4.3333,0.3187,20.875,4.125,0.375,22.5963,4.2051,0.3534
2085,2024/25,8,2024-10-23,Kochanek M.,Marcin Kochanek,10,0.5,25.3641,4.3301,0.318,26.1,4.5,0.3,25.732,4.415,0.309
2126,2024/25,13,2024-10-25,Listkiewicz T.,Tomasz Listkiewicz,0,0.0,25.3487,4.3293,0.3172,25.3487,4.3293,0.3172,25.3487,4.3293,0.3172
2127,2024/25,13,2024-10-25,Przybyl J.,Jaroslaw Przybyl,31,0.7561,25.3406,4.3333,0.3164,26.2903,4.7419,0.1935,26.0587,4.6423,0.2235
2122,2024/25,13,2024-10-26,Kochanek M.,Marcin Kochanek,11,0.5238,25.3494,4.3325,0.3157,25.4545,4.4545,0.2727,25.4045,4.3964,0.2932
2124,2024/25,13,2024-10-26,Myc W.,Wojciech Myc,14,0.5833,25.3317,4.3365,0.3149,28.3571,4.5,0.3571,27.0966,4.4319,0.3395
2130,2024/25,13,2024-10-26,Marciniak S.,Szymon Marciniak,38,0.7917,25.3501,4.3333,0.3141,24.5263,4.1316,0.0789,24.6979,4.1736,0.1279
2123,2024/25,13,2024-10-27,Lasyk P.,Piotr Lasyk,31,0.7561,25.3565,4.3349,0.3134,24.0645,3.8387,0.2581,24.3796,3.9597,0.2716
2125,2024/25,13,2024-10-27,Arys K.,Karol Arys,24,0.7059,25.3723,4.3317,0.3126,24.5417,3.5833,0.375,24.786,3.8035,0.3567
2128,2024/25,13,2024-10-27,Kos D.,Damian Kos,16,0.6154,25.3524,4.3286,0.3119,25.8125,5.5625,0.375,25.6355,5.0879,0.3507
2129,2024/25,13,2024-10-27,Kuzma L.,Lukasz Kuzma,21,0.6774,25.3563,4.323,0.3135,24.9048,4.5714,0.3333,25.0504,4.4913,0.3269
2136,2024/25,14,2024-11-02,Kuzma L.,Lukasz Kuzma,22,0.6875,25.3412,4.3223,0.3128,24.6364,4.5455,0.3182,24.8566,4.4757,0.3165
2137,2024/25,14,2024-11-02,Raczkowski P.,Pawel Raczkowski,29,0.7436,25.331,4.3239,0.3121,25.0345,5.5172,0.3448,25.1105,5.2113,0.3364
2139,2024/25,14,2024-11-02,Kwiatkowski T.,Tomasz Kwiatkowski,22,0.6875,25.316,4.3302,0.3137,23.0909,3.5909,0.3636,23.7863,3.8219,0.348
2132,2024/25,14,2024-11-03,Stefanski D.,Daniel Stefanski,27,0.7297,25.3247,4.3318,0.3129,28.1481,5.3333,0.5185,27.3851,5.0626,0.463
2134,2024/25,14,2024-11-03,Gryckiewicz P.,Patryk Gryckiewicz,17,0.6296,25.3216,4.3333,0.3122,26.5294,4.7647,0.5294,26.0821,4.6049,0.449
2135,2024/25,14,2024-11-03,Sylwestrzak D.,Damian Sylwestrzak,28,0.7368,25.3232,4.3419,0.3162,27.1429,4.3214,0.4643,26.664,4.3268,0.4253
2138,2024/25,14,2024-11-03,Marciniak S.,Szymon Marciniak,39,0.7959,25.3318,4.3388,0.3154,24.6154,4.1538,0.0769,24.7616,4.1916,0.1256
2131,2024/25,14,2024-11-04,Myc W.,Wojciech Myc,15,0.6,25.3287,4.3333,0.3147,28.6667,4.4,0.3333,27.3315,4.3733,0.3259
2133,2024/25,14,2024-11-04,Malec P.,Pawel Malec,17,0.6296,25.307,4.3279,0.314,21.4706,4.0588,0.3529,22.8915,4.1585,0.3385
2144,2024/25,15,2024-11-08,Arys K.,Karol Arys,25,0.7143,25.3109,4.3341,0.3132,24.24,3.56,0.36,24.546,3.7812,0.3466
2145,2024/25,15,2024-11-08,Lasyk P.,Piotr Lasyk,32,0.7619,25.3148,4.3264,0.3125,24.3125,3.8125,0.25,24.5511,3.9349,0.2649
2140,2024/25,15,2024-11-09,Sylwestrzak D.,Damian Sylwestrzak,29,0.7436,25.3025,4.3233,0.3118,27.2069,4.2759,0.4483,26.7186,4.288,0.4133
2142,2024/25,15,2024-11-09,Kwiatkowski T.,Tomasz Kwiatkowski,23,0.697,25.2903,4.3341,0.3111,23.3478,3.6522,0.3478,23.9365,3.8588,0.3367
2147,2024/25,15,2024-11-09,Stefanski D.,Daniel Stefanski,28,0.7368,25.2805,4.3379,0.3103,28.0,5.3214,0.5,27.2843,5.0626,0.4501
2148,2024/25,15,2024-11-09,Kos D.,Damian Kos,17,0.6296,25.2523,4.3349,0.3096,25.8824,5.3529,0.4118,25.649,4.9759,0.3739
2141,2024/25,15,2024-11-10,Przybyl J.,Jaroslaw Przybyl,32,0.7619,25.2609,4.3387,0.3089,26.375,4.7188,0.1875,26.1097,4.6283,0.2164
2143,2024/25,15,2024-11-10,Marciniak S.,Szymon Marciniak,40,0.8,25.2717,4.347,0.3128,24.6,4.1,0.075,24.7343,4.1494,0.1226
2146,2024/25,15,2024-11-10,Kochanek M.,Marcin Kochanek,12,0.5455,25.2779,4.3508,0.3121,24.8333,4.5833,0.25,25.0354,4.4776,0.2782
2150,2024/25,16,2024-11-22,Arys K.,Karol Arys,26,0.7222,25.2727,4.3455,0.3114,24.3462,3.4615,0.3462,24.6035,3.7071,0.3365
2151,2024/25,16,2024-11-22,Gryckiewicz P.,Patryk Gryckiewicz,18,0.6429,25.2721,4.3401,0.3107,26.5,4.9444,0.6111,26.0615,4.7286,0.5038
2152,2024/25,16,2024-11-23,Kuzma L.,Lukasz Kuzma,23,0.697,25.2557,4.3371,0.31,24.4783,4.5652,0.3043,24.7138,4.4961,0.306
2153,2024/25,16,2024-11-23,Marciniak S.,Szymon Marciniak,41,0.8039,25.2506,4.3318,0.3093,24.6829,4.1463,0.0732,24.7942,4.1827,0.1195
2154,2024/25,16,2024-11-23,Lasyk P.,Piotr Lasyk,33,0.7674,25.2252,4.3221,0.3086,24.1818,3.7879,0.2424,24.4245,3.9121,0.2578
2149,2024/25,16,2024-11-24,Raczkowski P.,Pawel Raczkowski,30,0.75,25.2135,4.3191,0.3079,24.8333,5.5667,0.3667,24.9284,5.2548,0.352
2156,2024/25,16,2024-11-24,Krasny S.,Sebastian Krasny,8,0.4444,25.2152,4.3184,0.3094,24.75,4.625,0.75,25.0085,4.4547,0.5052
2157,2024/25,16,2024-11-24,Myc W.,Wojciech Myc,16,0.6154,25.2081,4.3154,0.3087,27.875,4.25,0.3125,26.8493,4.2752,0.311
2155,2024/25,16,2024-11-25,Szczerbowicz M.,Marcin Szczerbowicz,18,0.6429,25.2232,4.3125,0.308,25.5,4.1111,0.1667,25.4011,4.183,0.2172
2158,2024/25,17,2024-11-29,Kos D.,Damian Kos,18,0.6429,25.2383,4.3163,0.3118,26.0556,5.3889,0.3889,25.7637,5.0058,0.3614
2162,2024/25,17,2024-11-29,Myc W.,Wojciech Myc,17,0.6296,25.2378,4.3178,0.3133,28.1176,4.1765,0.2941,27.051,4.2288,0.3012
2159,2024/25,17,2024-11-30,Kochanek M.,Marcin Kochanek,13,0.5652,25.2395,4.3259,0.3126,24.6923,4.3846,0.2308,24.9302,4.3591,0.2664
2165,2024/25,17,2024-11-30,Kuzma L.,Lukasz Kuzma,24,0.7059,25.2235,4.3208,0.3119,24.4167,4.4583,0.2917,24.654,4.4179,0.2976
2166,2024/25,17,2024-11-30,Lasyk P.,Piotr Lasyk,34,0.7727,25.2053,4.3157,0.3113,24.0588,3.7647,0.2353,24.3194,3.8899,0.2526
2160,2024/25,17,2024-12-01,Sylwestrzak D.,Damian Sylwestrzak,30,0.75,25.2093,4.3238,0.3106,26.9667,4.4333,0.4333,26.5273,4.4059,0.4026
2163,2024/25,17,2024-12-01,Marciniak S.,Szymon Marciniak,42,0.8077,25.1978,4.3275,0.3099,24.4286,4.0476,0.0714,24.5765,4.1014,0.1173
2164,2024/25,17,2024-12-01,Arys K.,Karol Arys,27,0.7297,25.1908,4.3246,0.3092,24.3704,3.4074,0.3333,24.5921,3.6553,0.3268
2161,2024/25,17,2024-12-02,Kwiatkowski T.,Tomasz Kwiatkowski,24,0.7059,25.1794,4.3195,0.3085,23.25,3.75,0.3333,23.8175,3.9175,0.326
2167,2024/25,18,2024-12-06,Marciniak S.,Szymon Marciniak,43,0.8113,25.1703,4.3231,0.3079,24.3721,4.0233,0.0698,24.5227,4.0798,0.1147
2173,2024/25,18,2024-12-06,Gryckiewicz P.,Patryk Gryckiewicz,19,0.6552,25.183,4.329,0.3115,26.0526,4.8421,0.5789,25.7528,4.6652,0.4867
2170,2024/25,18,2024-12-07,Rzucidlo P.,Piotr Rzucidlo,0,0.0,25.2,4.337,0.3109,25.2,4.337,0.3109,25.2,4.337,0.3109
2174,2024/25,18,2024-12-07,Stefanski D.,Daniel Stefanski,29,0.7436,25.2191,4.3406,0.3102,27.4828,5.2414,0.4828,26.9023,5.0104,0.4385
2175,2024/25,18,2024-12-07,Jarzebak S.,Sebastian Jarzebak,0,0.0,25.2078,4.3355,0.3095,25.2078,4.3355,0.3095,25.2078,4.3355,0.3095
2168,2024/25,18,2024-12-08,Myc W.,Wojciech Myc,18,0.6429,25.1944,4.3348,0.3089,28.0,4.3889,0.2778,26.998,4.3696,0.2889
2171,2024/25,18,2024-12-08,Przybyl J.,Jaroslaw Przybyl,33,0.7674,25.1918,4.3319,0.3082,26.4848,4.8182,0.2424,26.1841,4.7051,0.2577
2172,2024/25,18,2024-12-08,Sylwestrzak D.,Damian Sylwestrzak,31,0.7561,25.2022,4.3312,0.3075,26.7419,4.4839,0.4194,26.3664,4.4466,0.3921
2169,2024/25,18,2024-12-09,Lasyk P.,Piotr Lasyk,35,0.7778,25.2039,4.3262,0.3069,24.1429,3.8857,0.2286,24.3786,3.9836,0.246
2038,2024/25,3,2024-12-14,Kuzma L.,Lukasz Kuzma,25,0.7143,25.2077,4.3233,0.3062,24.12,4.36,0.28,24.4308,4.3495,0.2875
2177,2024/25,19,2025-01-31,Krasny S.,Sebastian Krasny,9,0.4737,25.2244,4.3333,0.3098,24.4444,4.4444,0.6667,24.8549,4.386,0.4789
2180,2024/25,19,2025-01-31,Arys K.,Karol Arys,28,0.7368,25.2239,4.3305,0.3092,24.2143,3.3571,0.3214,24.48,3.6133,0.3182
2176,2024/25,19,2025-02-01,Kuzma L.,Lukasz Kuzma,26,0.7222,25.2106,4.3234,0.3085,24.4615,4.5385,0.3462,24.6696,4.4787,0.3357
2182,2024/25,19,2025-02-01,Lasyk P.,Piotr Lasyk,36,0.7826,25.2017,4.3206,0.3079,24.2222,3.8611,0.2222,24.4352,3.961,0.2408
2183,2024/25,19,2025-02-01,Kos D.,Damian Kos,19,0.6552,25.1992,4.3178,0.3072,26.0,5.3684,0.4211,25.7238,5.0061,0.3818
2178,2024/25,19,2025-02-02,Malec P.,Pawel Malec,18,0.6429,25.1945,4.3214,0.3066,21.7778,4.2222,0.3333,22.998,4.2576,0.3238
2179,2024/25,19,2025-02-02,Marciniak S.,Szymon Marciniak,44,0.8148,25.1962,4.3165,0.3059,24.5227,4.0909,0.1136,24.6474,4.1327,0.1492
2181,2024/25,19,2025-02-02,Przybyl J.,Jaroslaw Przybyl,34,0.7727,25.2084,4.3116,0.3053,26.5882,4.7941,0.2353,26.2746,4.6844,0.2512
2184,2024/25,19,2025-02-03,Stefanski D.,Daniel Stefanski,30,0.75,25.2164,4.3088,0.3067,27.2333,5.1333,0.4667,26.7291,4.9272,0.4267
2188,2024/25,20,2025-02-07,Sylwestrzak D.,Damian Sylwestrzak,32,0.7619,25.2285,4.3019,0.3061,26.7188,4.4062,0.4062,26.3639,4.3814,0.3824
2192,2024/25,20,2025-02-07,Szczerbowicz M.,Marcin Szczerbowicz,19,0.6552,25.2218,4.3033,0.3054,25.8421,4.2105,0.2632,25.6282,4.2425,0.2777
2187,2024/25,20,2025-02-08,Marciniak S.,Szymon Marciniak,45,0.8182,25.2338,4.3027,0.3048,24.6667,4.0444,0.1111,24.7698,4.0914,0.1463
2190,2024/25,20,2025-02-08,Lasyk P.,Piotr Lasyk,37,0.7872,25.2479,4.3062,0.3042,24.2162,3.8378,0.2162,24.4357,3.9375,0.2349
2191,2024/25,20,2025-02-08,Myc W.,Wojciech Myc,19,0.6552,25.2536,4.3119,0.3035,27.7895,4.3158,0.2632,26.915,4.3144,0.2771
2185,2024/25,20,2025-02-09,Kwiatkowski T.,Tomasz Kwiatkowski,25,0.7143,25.2469,4.3091,0.3029,23.16,3.84,0.32,23.7563,3.974,0.3151
2186,2024/25,20,2025-02-09,Kuzma L.,Lukasz Kuzma,27,0.7297,25.2464,4.3106,0.3023,24.3333,4.4815,0.3333,24.5801,4.4353,0.3249
2193,2024/25,20,2025-02-09,Stefanski D.,Daniel Stefanski,31,0.7561,25.2521,4.3182,0.3058,27.3548,5.0,0.4516,26.842,4.8337,0.416
2189,2024/25,20,2025-02-10,Gryckiewicz P.,Patryk Gryckiewicz,20,0.6667,25.2454,4.3155,0.3052,26.4,5.0,0.55,26.0151,4.7718,0.4684
2194,2024/25,21,2025-02-14,Kos D.,Damian Kos,20,0.6667,25.2551,4.3148,0.3045,25.85,5.4,0.4,25.6517,5.0383,0.3682
2199,2024/25,21,2025-02-14,Marciniak S.,Szymon Marciniak,46,0.8214,25.2628,4.3203,0.308,24.8261,4.087,0.1087,24.9041,4.1286,0.1443
2196,2024/25,21,2025-02-15,Przybyl J.,Jaroslaw Przybyl,35,0.7778,25.2623,4.3176,0.3074,26.6571,4.7429,0.2571,26.3472,4.6484,0.2683
2200,2024/25,21,2025-02-15,Myc W.,Wojciech Myc,20,0.6667,25.2638,4.317,0.3067,27.5,4.25,0.25,26.7546,4.2723,0.2689
2202,2024/25,21,2025-02-15,Arys K.,Karol Arys,29,0.7436,25.2571,4.3163,0.3061,24.0345,3.2759,0.3103,24.348,3.5426,0.3093
2195,2024/25,21,2025-02-16,Kwiatkowski T.,Tomasz Kwiatkowski,26,0.7222,25.2587,4.3198,0.3096,23.2308,3.8846,0.3077,23.7941,4.0055,0.3082
2197,2024/25,21,2025-02-16,Sylwestrzak D.,Damian Sylwestrzak,33,0.7674,25.2459,4.315,0.3089,26.5758,4.4242,0.3939,26.2665,4.3988,0.3742
2201,2024/25,21,2025-02-16,Krasny S.,Sebastian Krasny,10,0.5,25.2535,4.3124,0.3103,24.5,4.3,0.6,24.8768,4.3062,0.4552
2198,2024/25,21,2025-02-17,Kochanek M.,Marcin Kochanek,14,0.5833,25.251,4.3117,0.3097,24.2143,4.2143,0.2143,24.6463,4.2549,0.254
2208,2024/25,22,2025-02-21,Rzucidlo P.,Piotr Rzucidlo,1,0.0909,25.2263,4.3051,0.3091,34.0,6.0,0.0,26.0239,4.4591,0.281
2210,2024/25,22,2025-02-21,Arys K.,Karol Arys,30,0.75,25.2258,4.3085,0.3125,24.1,3.3667,0.3667,24.3815,3.6021,0.3531
2204,2024/25,22,2025-02-22,Krasny S.,Sebastian Krasny,11,0.5238,25.2213,4.3058,0.3119,24.4545,4.2727,0.5455,24.8197,4.2885,0.4342
2209,2024/25,22,2025-02-22,Kuzma L.,Lukasz Kuzma,28,0.7368,25.2149,4.2992,0.3112,24.4643,4.6071,0.3929,24.6618,4.5261,0.3714
2211,2024/25,22,2025-02-22,Szczerbowicz M.,Marcin Szczerbowicz,20,0.6667,25.2144,4.2946,0.3106,26.1,4.2,0.25,25.8048,4.2315,0.2702
2203,2024/25,22,2025-02-23,Stefanski D.,Daniel Stefanski,32,0.7619,25.204,4.29,0.31,27.1875,4.9375,0.4375,26.7152,4.7833,0.4071
2205,2024/25,22,2025-02-23,Lasyk P.,Piotr Lasyk,38,0.7917,25.2096,4.2894,0.3094,24.3158,3.9211,0.2105,24.502,3.9978,0.2311
2206,2024/25,22,2025-02-23,Kwiatkowski T.,Tomasz Kwiatkowski,27,0.7297,25.2072,4.2829,0.3088,23.0741,3.8148,0.2963,23.6506,3.9413,0.2997
2207,2024/25,22,2025-02-24,Kos D.,Damian Kos,21,0.6774,25.2068,4.2843,0.3082,26.0,5.4762,0.4762,25.7441,5.0917,0.422
2212,2024/25,23,2025-02-28,Arys K.,Karol Arys,31,0.7561,25.2004,4.2877,0.3075,24.0645,3.3548,0.3548,24.3416,3.5824,0.3433
2218,2024/25,23,2025-02-28,Krasny S.,Sebastian Krasny,12,0.5455,25.1842,4.2851,0.3069,24.25,4.0,0.5,24.6746,4.1296,0.4122
2214,2024/25,23,2025-03-01,Frankowski B.,Bartosz Frankowski,23,0.697,25.1818,4.2826,0.3063,24.087,4.2174,0.4348,24.4187,4.2372,0.3959
2216,2024/25,23,2025-03-01,Kuzma L.,Lukasz Kuzma,29,0.7436,25.1913,4.2781,0.3057,24.4828,4.5172,0.3793,24.6644,4.4559,0.3604
2220,2024/25,23,2025-03-01,Gryckiewicz P.,Patryk Gryckiewicz,21,0.6774,25.1988,4.2736,0.3071,26.5714,4.9524,0.5238,26.1287,4.7334,0.4539
2213,2024/25,23,2025-03-02,Myc W.,Wojciech Myc,21,0.6774,25.2102,4.2809,0.3065,27.2381,4.2381,0.2381,26.5839,4.2519,0.2602
2215,2024/25,23,2025-03-02,Kos D.,Damian Kos,22,0.6875,25.2098,4.2745,0.3059,25.8182,5.5,0.4545,25.6281,5.117,0.4081
2217,2024/25,23,2025-03-02,Kochanek M.,Marcin Kochanek,15,0.6,25.2153,4.272,0.3053,23.4667,4.0,0.2,24.1661,4.1088,0.2421
2219,2024/25,23,2025-03-03,Szczerbowicz M.,Marcin Szczerbowicz,21,0.6774,25.2285,4.2852,0.3086,25.8095,4.0952,0.2381,25.6221,4.1565,0.2608
2223,2024/25,24,2025-03-07,Malec P.,Pawel Malec,19,0.6552,25.23,4.2904,0.308,22.0,4.1053,0.3158,23.1138,4.1691,0.3131
2229,2024/25,24,2025-03-07,Marciniak S.,Szymon Marciniak,47,0.8246,25.2335,4.2938,0.3074,24.8298,4.0638,0.1064,24.9006,4.1042,0.1416
2221,2024/25,24,2025-03-08,Lasyk P.,Piotr Lasyk,39,0.7959,25.2291,4.2913,0.3068,24.3077,3.8462,0.2051,24.4957,3.937,0.2259
2224,2024/25,24,2025-03-08,Sylwestrzak D.,Damian Sylwestrzak,34,0.7727,25.2267,4.2888,0.3062,26.6471,4.3824,0.4118,26.3243,4.3611,0.3878
2227,2024/25,24,2025-03-08,Kuzma L.,Lukasz Kuzma,30,0.75,25.2166,4.2882,0.3056,24.6333,4.4333,0.4,24.7792,4.3971,0.3764
2222,2024/25,24,2025-03-09,Gryckiewicz P.,Patryk Gryckiewicz,22,0.6875,25.2394,4.2876,0.305,26.7727,5.0909,0.5,26.2936,4.8399,0.4391
2225,2024/25,24,2025-03-09,Frankowski B.,Bartosz Frankowski,24,0.7059,25.2293,4.289,0.3044,24.3333,4.125,0.4167,24.5968,4.1732,0.3837
2228,2024/25,24,2025-03-09,Kwiatkowski T.,Tomasz Kwiatkowski,28,0.7368,25.2192,4.2923,0.3038,23.1429,3.8571,0.2857,23.6893,3.9717,0.2905
2226,2024/25,24,2025-03-10,Przybyl J.,Jaroslaw Przybyl,36,0.7826,25.2226,4.2975,0.3033,26.6389,4.7222,0.25,26.331,4.6299,0.2616
2233,2024/25,25,2025-03-14,Frankowski B.,Bartosz Frankowski,25,0.7143,25.2222,4.3008,0.3027,24.16,4.2,0.4,24.4635,4.2288,0.3722
2320,2024/25,25,2025-03-14,Raczkowski P.,Pawel Raczkowski,31,0.7561,25.2084,4.2983,0.304,24.871,5.5161,0.3871,24.9533,5.2191,0.3668
2230,2024/25,25,2025-03-15,Marciniak S.,Szymon Marciniak,48,0.8276,25.2195,4.3073,0.3034,24.7917,4.0417,0.1042,24.8654,4.0875,0.1385
2237,2024/25,25,2025-03-15,Kos D.,Damian Kos,23,0.697,25.2057,4.3067,0.3029,25.913,5.3913,0.4348,25.6987,5.0626,0.3948
2238,2024/25,25,2025-03-15,Sylwestrzak D.,Damian Sylwestrzak,35,0.7778,25.2072,4.3042,0.3042,26.4571,4.3714,0.4,26.1794,4.3565,0.3787
2231,2024/25,25,2025-03-16,Stefanski D.,Daniel Stefanski,33,0.7674,25.203,4.3036,0.3036,27.2121,4.9091,0.4242,26.7449,4.7683,0.3962
2232,2024/25,25,2025-03-16,Lasyk P.,Piotr Lasyk,40,0.8,25.2159,4.3068,0.303,24.3,3.825,0.2,24.4832,3.9214,0.2206
2234,2024/25,25,2025-03-16,Szczerbowicz M.,Marcin Szczerbowicz,22,0.6875,25.2136,4.3025,0.3025,25.8182,4.2273,0.2273,25.6293,4.2508,0.2508
2236,2024/25,25,2025-03-16,Myc W.,Wojciech Myc,22,0.6875,25.2189,4.3019,0.3019,27.1364,4.0909,0.2273,26.5371,4.1568,0.2506
2244,2024/25,26,2025-03-28,Myc W.,Wojciech Myc,23,0.697,25.2241,4.3013,0.3013,27.1739,4.087,0.2174,26.5831,4.1519,0.2428
2246,2024/25,26,2025-03-28,Gryckiewicz P.,Patryk Gryckiewicz,23,0.697,25.2199,4.3026,0.3008,26.4783,5.087,0.4783,26.0969,4.8493,0.4245
2239,2024/25,26,2025-03-29,Krasny S.,Sebastian Krasny,13,0.5652,25.2083,4.2983,0.3002,24.2308,3.9231,0.4615,24.6558,4.0862,0.3914
2243,2024/25,26,2025-03-29,Raczkowski P.,Pawel Raczkowski,32,0.7619,25.2079,4.2996,0.3034,25.0625,5.625,0.375,25.0971,5.3094,0.3579
2247,2024/25,26,2025-03-29,Lasyk P.,Piotr Lasyk,41,0.8039,25.1944,4.2953,0.3028,24.2927,3.7805,0.1951,24.4695,3.8814,0.2162
2240,2024/25,26,2025-03-30,Kwiatkowski T.,Tomasz Kwiatkowski,29,0.7436,25.194,4.3022,0.3022,23.2759,3.9655,0.2759,23.7677,4.0519,0.2826
2242,2024/25,26,2025-03-30,Marciniak S.,Szymon Marciniak,49,0.8305,25.1881,4.298,0.3017,24.6531,4.0408,0.102,24.7437,4.0844,0.1359
2245,2024/25,26,2025-03-30,Kuzma L.,Lukasz Kuzma,31,0.7561,25.1952,4.3011,0.3011,25.0323,4.4194,0.3871,25.072,4.3905,0.3661
2241,2024/25,26,2025-03-31,Stefanski D.,Daniel Stefanski,34,0.7727,25.1967,4.2968,0.3006,27.3529,4.9412,0.4118,26.8629,4.7947,0.3865
2254,2024/25,27,2025-04-04,Lasyk P.,Piotr Lasyk,42,0.8077,25.1889,4.3019,0.3037,24.3095,3.881,0.1905,24.4786,3.9619,0.2123
2255,2024/25,27,2025-04-04,Kuzma L.,Lukasz Kuzma,32,0.7619,25.1774,4.2994,0.3031,25.0625,4.3438,0.375,25.0899,4.3332,0.3579
2250,2024/25,27,2025-04-05,Arys K.,Karol Arys,32,0.7619,25.1919,4.2989,0.3026,23.8438,3.3438,0.3438,24.1647,3.5712,0.3339
2253,2024/25,27,2025-04-05,Kwiatkowski T.,Tomasz Kwiatkowski,30,0.75,25.1915,4.3002,0.302,23.2333,3.9,0.2667,23.7229,4.0,0.2755
2256,2024/25,27,2025-04-05,Kochanek M.,Marcin Kochanek,16,0.6154,25.1893,4.2996,0.3015,24.0,4.4375,0.3125,24.4574,4.3845,0.3083
2248,2024/25,27,2025-04-06,Marciniak S.,Szymon Marciniak,50,0.8333,25.189,4.2972,0.3009,24.74,4.08,0.1,24.8148,4.1162,0.1335
2249,2024/25,27,2025-04-06,Araki Y.,Yusuke Araki,0,0.0,25.1978,4.2985,0.3004,25.1978,4.2985,0.3004,25.1978,4.2985,0.3004
2251,2024/25,27,2025-04-06,Raczkowski P.,Pawel Raczkowski,33,0.7674,25.1883,4.2943,0.2998,24.8485,5.5152,0.3636,24.9275,5.2312,0.3488
2252,2024/25,27,2025-04-07,Przybyl J.,Jaroslaw Przybyl,37,0.7872,25.1697,4.2883,0.2993,26.5946,4.7568,0.2432,26.2914,4.6571,0.2552
2259,2024/25,28,2025-04-11,Malec P.,Pawel Malec,20,0.6667,25.173,4.2878,0.2987,22.25,4.2,0.3,23.2243,4.2293,0.2996
2260,2024/25,28,2025-04-11,Myc W.,Wojciech Myc,24,0.7059,25.1673,4.2927,0.3,27.0,4.125,0.2083,26.461,4.1743,0.2353
2257,2024/25,28,2025-04-12,Kuzma L.,Lukasz Kuzma,33,0.7674,25.176,4.2958,0.2995,25.303,4.3333,0.3636,25.2735,4.3246,0.3487
2258,2024/25,28,2025-04-12,Rzucidlo P.,Piotr Rzucidlo,2,0.1667,25.1757,4.2917,0.2989,29.5,6.0,1.0,25.8964,4.5764,0.4158
2265,2024/25,28,2025-04-12,Krasny S.,Sebastian Krasny,14,0.5833,25.1609,4.2857,0.2984,24.2857,4.0,0.5714,24.6504,4.119,0.4577
2262,2024/25,28,2025-04-13,Sylwestrzak D.,Damian Sylwestrzak,36,0.7826,25.1606,4.2852,0.2978,26.3611,4.3611,0.3889,26.1001,4.3446,0.3691
2263,2024/25,28,2025-04-13,Araki Y.,Yusuke Araki,1,0.0909,25.1694,4.2865,0.3009,20.0,2.0,0.0,24.6994,4.0786,0.2735
2264,2024/25,28,2025-04-13,Frankowski B.,Bartosz Frankowski,26,0.7222,25.1637,4.2806,0.3004,23.9231,4.1538,0.4231,24.2677,4.189,0.389
2261,2024/25,28,2025-04-14,Marciniak S.,Szymon Marciniak,51,0.8361,25.1562,4.2747,0.2998,24.8431,4.098,0.098,24.8945,4.127,0.1311
