player_slug,nazwa,klub_slug,gk_bramki-stracone,gk_czyste-konta,gk_gk-dlugie-podania-celne,gk_gk-mecze-rozegrane,gk_gk-minuty-rozegrane,gk_gk-piastkowania,gk_gk-podania-celne,gk_gk-podania,gk_gk-rzuty-karne-przeciwko,gk_obronione-rzuty-karne,gk_obronione-strzaly,pole_asysty,pole_celne-strzaly,pole_celnosc-strzalow,pole_dogodne-szanse,pole_dosrodkowania-celne,pole_dosrodkowania,pole_dryblingi,pole_faule-wywalczone,pole_faule,pole_gole-z-gry,pole_gole-z-pola-karnego,pole_gole-z-rzutow-karnych,pole_gole,pole_kanadyjska,pole_karne-wykonane,pole_kluczowe-podania,pole_konwersja-strzalow,pole_minuty,pole_odbiory,pole_podania-celne-w-polowie-przeciwnika,pole_podania-celne,pole_podania-w-polowie-przeciwnika,pole_podania,pole_pojedynki-obronne-wygrane,pole_pojedynki-wygrane,pole_przechwyty,pole_rzuty-rozne,pole_spalone,pole_strzaly,pole_stworzone-dogodne-szanse,pole_wybicia,pole_xa,pole_xg,pole_xgot,pole_zablokowane-strzaly
jean-pierre-junior-nsame,Jean-Pierre Junior NsameLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,1,2,1,1,1,0,1,1,0,1,25,306,0,12,0,25,39,0,13,1,0,5,4,0,6,0,0.7,0.9,1
jordan-aleksander-majchrzak,Jordan Aleksander MajchrzakLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
juergen-farid-elitim-sepulveda,Juergen Farid Elitim SepúlvedaLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,2,2,25,0,2,12,23,15,12,0,0,0,0,2,0,23,0,1017,9,369,0,460,593,9,48,13,24,0,8,0,13,2,1.1,0.2,9
jurgen-celhaka,Jurgen ÇelhakaLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,3,13,0,0,0,0,2,0,0,0,315,7,85,0,98,175,7,25,7,0,0,1,0,6,0.1,0.2,0,4
kacper-chodyna,Kacper ChodynaLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,3,13,46,0,5,65,24,12,25,3,3,0,3,6,0,25,11,1664,10,374,0,553,608,10,48,2,21,5,28,0,16,4,4,3.2,10
kacper-tobiasz,Kacper TobiaszLegia Warszawa,legia-warszawa,25,4,87,22,1935,10,0,564,5,2,55,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1935,0,43,0,148,564,0,9,0,0,0,0,0,28,0,0,0,0
lucas-lima-linhares,LuquinhasLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,4,11,61,0,1,11,64,48,20,4,5,0,6,10,0,26,33,1806,17,385,0,479,603,17,121,9,0,2,18,0,11,2.6,4,4.7,14
maciej-rosoek,Maciej RosołekLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,3,18,47,6,6,28,29,29,29,2,4,0,4,7,0,16,11,2141,19,214,0,371,477,19,139,10,0,8,38,3,35,1.1,5.3,5.3,8
marc-gual-huguet,Marc Gual HuguetLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,4,24,46,0,7,27,54,21,20,8,9,1,9,13,1,28,17,2000,14,242,0,396,547,14,80,6,1,6,52,0,9,4.7,12.1,8.5,39
marco-burch,Marco BurchLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,1,4,80,0,1,3,7,8,10,0,3,0,3,4,0,4,60,1063,12,127,0,194,449,12,62,13,0,2,5,0,51,0,1.2,1.6,3
mateusz-szczepaniak,Mateusz SzczepaniakLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,1,0,118,2,14,0,25,35,2,7,0,0,0,1,0,3,0,0.2,0,0
micha-kucharczyk,Michał KucharczykLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
oliwier-olewinski,Oliwier OlewińskiLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0
pascal-mozie,Pascal MozieLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,9,0,10,16,0,1,0,0,0,1,0,0,0,0.1,0,0
patryk-kun,Patryk KunLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,6,15,0,0,0,0,0,0,4,0,442,7,90,0,118,193,7,24,7,0,1,1,0,18,0.5,0.3,0,2
pawe-marek-wszoek,Paweł Marek WszołekLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,3,6,50,0,22,88,30,29,35,1,3,1,3,6,1,30,25,2540,19,545,0,732,977,19,151,21,0,3,12,0,51,6.6,2.4,2.8,8
radovan-pankov,Radovan PankovLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,1,10,13,10,30,0,1,0,1,1,0,10,11,1649,14,381,0,495,1076,14,107,21,0,0,9,0,66,0.9,0.6,0.5,2
rafa-sylwester-augustyniak,Rafał Sylwester AugustyniakLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,2,10,67,0,2,10,19,14,27,2,3,2,4,6,3,16,27,1496,25,400,0,498,865,25,97,19,0,1,15,0,41,1.6,3.3,2.3,9
ryoya-morishita,Ryoya MorishitaLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,4,23,48,0,8,57,84,27,16,6,5,0,6,10,0,28,13,2369,11,472,0,675,857,11,83,10,2,15,48,0,17,3.6,5.2,5.8,10
ruben-goncalo-da-silva-nascimento-vinagre,Rúben VinagreLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,5,11,55,0,33,149,98,56,29,0,0,0,1,6,0,48,5,2662,27,803,0,1137,1529,27,176,29,110,1,20,0,53,8.9,1.5,1.1,7
sergio-barcia-laranxeira,Sergio Barcia LaranxeiraLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,0,2,67,0,0,0,0,5,7,0,1,0,1,1,0,0,33,491,0,80,0,109,315,0,26,5,0,0,3,0,31,0.1,0.1,0.4,0
steve-nkanu-kapuadi,Steve Nkanu KapuadiLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,0,7,54,0,1,4,17,4,38,2,3,0,3,3,0,7,23,2534,18,549,0,732,1606,18,116,17,0,0,13,0,110,0.6,3.8,3.2,5
tomas-pekhart,Tomáš PekhartLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,0,4,67,0,0,0,2,8,9,1,1,0,1,1,1,4,17,449,2,22,0,37,70,2,26,5,0,3,6,0,8,0.2,2.2,1.8,2
vahan-bichakhchyan,Vahan BichakhchyanLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,5,16,43,3,9,45,69,23,21,1,1,0,2,7,0,29,5,1638,7,343,0,512,524,7,66,5,48,2,37,5,9,0.8,1.5,0.4,33
vladan-kovacevic,Vladan KovačevićLegia Warszawa,legia-warszawa,9,1,29,6,540,2,0,179,1,1,9,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,540,0,14,0,56,179,0,6,0,0,0,0,0,6,0,0,0,0
wojciech-urbanski,Wojciech UrbanskiLegia Warszawa,legia-warszawa,0,0,0,0,0,0,0,0,0,0,0,1,7,78,0,1,5,24,7,22,3,2,0,3,4,0,7,33,533,6,99,0,132,175,6,34,6,0,0,9,0,4,0.7,1,2.1,3
antonio-sefer,Antonio Valentin SeferMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,5,4,0,3,0,0,0,0,0,0,1,0,157,10,27,0,48,64,10,16,3,2,0,4,0,4,0,0.2,0,2
arkadiusz-najemski,Arkadiusz NajemskiMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,2,3,60,0,0,0,2,17,31,0,1,0,1,3,0,8,20,2003,21,372,0,438,1242,21,87,30,0,0,5,0,60,1.5,0.6,1.7,3
bartosz-wolski,Bartosz WolskiMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,7,6,33,0,20,87,36,36,16,1,2,1,2,9,1,74,11,2966,19,735,0,1156,1372,19,97,15,155,1,18,0,50,7.8,2.7,1.4,15
bradly-van-hoeven,Bradly van HoevenMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,4,67,0,1,23,25,12,10,2,2,0,2,2,0,7,33,621,4,64,0,118,130,4,32,6,0,8,6,0,4,0.8,1.9,1.9,2
bright-ede,Bright EdeMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,2,4,2,8,0,1,0,1,1,0,0,33,438,5,60,0,98,255,5,21,5,0,0,3,0,26,0,0.2,0.8,0
christopher-serge-simon,Christopher Serge SimonMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,5,17,19,6,18,2,1,0,2,2,0,11,9,840,9,183,0,257,370,9,36,13,1,0,22,0,17,1.3,1.4,1.9,6
filip-luberecki,Filip LubereckiMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,33,25,17,35,0,0,0,0,1,0,14,0,2010,35,370,0,503,939,35,101,27,0,1,3,0,51,1.8,0.6,0,4
filip-wojcik,Filip WójcikMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,5,1,20,0,9,45,39,38,27,0,0,0,0,5,0,12,0,1701,19,330,0,447,743,19,92,18,0,0,5,0,33,1.5,0.6,0.1,8
gasper-tratnik,Gašper TratnikMotor Lublin,motor-lublin,13,1,20,7,630,6,0,211,1,0,24,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,11,0,40,211,0,0,0,0,0,1,0,14,0,0.1,0.2,0
herve-jean-matthys,Hervé Jean MatthysMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,2,1,17,0,2,8,0,2,10,0,0,0,0,2,0,2,0,909,7,170,0,225,572,7,24,12,0,1,6,0,42,0.6,0.5,0.1,2
ivan-brkic,Ivan BrkićMotor Lublin,motor-lublin,12,4,33,10,900,4,0,237,2,1,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,900,0,16,0,56,237,0,6,0,0,0,0,0,10,0,0,0,0
jakub-jan-abojko,Jakub Jan ŁabojkoMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,1,4,4,16,1,0,0,1,1,0,6,33,873,9,249,0,312,533,9,34,8,0,0,3,0,38,0.9,0.3,0.4,4
jean-kevin-augustin,Jean-Kévin AugustinMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,1,7,2,1,1,0,1,1,0,0,100,126,1,5,0,6,13,1,9,0,0,0,1,0,1,0,0.3,0.9,0
kaan-caliskaner,Kaan ÇalışkanerMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,3,2,22,0,3,10,55,24,13,0,0,0,0,3,0,21,0,1244,16,165,0,265,389,16,99,11,0,2,9,0,31,2,1.1,0.1,4
kacper-rosa,Kacper RosaMotor Lublin,motor-lublin,34,2,65,17,1530,12,0,504,2,0,72,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,1530,1,33,0,134,504,1,12,0,0,0,0,0,26,0.1,0,0,0
kacper-weniak,Kacper WełniakMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,2,67,0,0,0,2,3,2,1,1,0,1,1,0,3,33,124,0,14,0,18,26,0,6,0,0,0,3,0,7,0.1,0.7,1,0
kamil-kruk,Kamil KrukMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,44,1,3,0,7,35,1,4,0,0,0,0,0,2,0,0,0,0
krystian-palacz,Krystian PalaczMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,11,3,6,0,0,0,0,0,0,9,0,1038,13,163,0,246,414,13,33,13,1,0,3,0,37,1,0.2,0,3
krzysztof-kubica,Krzysztof KubicaMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,1,2,3,5,5,0,0,0,0,0,0,1,0,180,2,23,0,43,66,2,11,3,0,0,4,0,6,0.1,0.2,0,0
marcel-gasior,Marcel GąsiorMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,3,0,147,1,49,0,58,102,1,8,1,0,0,1,0,2,0.2,0,0,0
marek-kristian-bartos,Marek Kristián BartošMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,1,3,33,0,0,1,3,18,20,0,1,0,2,3,0,1,22,1625,10,274,0,361,1016,10,71,23,0,0,9,0,72,0.2,0.8,1.1,4
mathieu-scalet,Mathieu ScaletMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,2,4,20,0,1,12,19,25,29,1,1,0,1,3,0,8,5,1255,12,222,0,339,578,12,73,16,0,1,20,0,44,1,2.1,1.1,5
mbaye-jacques-ndiaye,Mbaye Jacques N'DiayeMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,18,42,0,8,40,51,26,31,3,3,0,4,4,0,16,9,1567,13,160,0,243,281,13,87,8,0,11,43,0,6,1.8,7.6,6.1,13
micha-krol,Michał KrólMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,6,15,54,0,19,69,52,31,13,2,3,0,3,9,0,18,11,1796,14,215,0,331,354,14,86,8,0,9,28,0,14,2.6,3.2,3.1,9
patryk-romanowski,Patryk RomanowskiMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
pawe-stolarski,Paweł StolarskiMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,1,3,30,0,4,29,17,24,24,0,2,0,2,3,0,8,20,1371,21,296,0,399,608,21,80,9,0,1,10,0,33,1,0.5,1.5,1
piotr-ceglarz,Piotr CeglarzMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,1,20,53,0,7,55,78,25,19,4,6,2,6,7,3,17,16,2197,12,244,0,402,411,12,82,6,9,14,38,0,10,3.4,8.3,8.9,17
rafa-krol,Rafal KrólMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,28,2,5,0,7,18,2,7,0,0,0,0,0,3,0,0.1,0,1
samuel-mraz,Samuel MrázMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,4,40,59,0,0,2,20,19,34,12,15,0,16,20,1,18,24,2649,7,200,0,279,514,7,104,3,0,12,68,0,36,1,15.5,17.6,15
sebastian-rudol,Sebastian RudolMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,1,7,0,8,15,0,2,0,2,2,0,1,50,1081,20,184,0,246,586,20,61,25,0,1,4,0,48,0.2,0.7,1.2,1
sergi-samper-montana,Sergi Samper MontañaMotor Lublin,motor-lublin,0,0,0,0,0,0,0,0,0,0,0,1,1,25,0,4,9,11,7,23,0,0,0,0,1,0,13,0,1508,15,477,0,593,999,15,52,23,0,0,4,0,60,2.5,0.3,0,2
akim-zedadka,Akim ZedadkaPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,2,4,44,1,9,42,23,21,11,0,0,0,0,2,0,8,0,1054,15,206,0,291,430,15,70,13,0,0,9,2,36,1.9,0.8,1.1,6
andreas-katsantonis,Andreas KatsantonisPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,3,100,1,0,4,8,7,12,0,1,0,1,1,0,6,33,551,4,59,0,104,140,4,43,3,0,4,3,1,6,0.2,1,1.7,4
ariel-pawe-mosor,Ariel Paweł MosórPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,2,67,1,1,1,2,12,9,0,1,0,1,1,0,2,33,971,6,148,0,204,517,6,54,9,0,0,3,0,37,0.1,0.9,0.9,2
arkadiusz-pyrka,Arkadiusz PyrkaPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,3,50,1,6,23,41,14,9,1,1,0,1,1,0,24,17,1620,16,435,0,565,839,16,78,10,24,0,6,0,44,1.8,1,0.9,4
damian-kadzior,Damian KądziorPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,5,24,2,3,32,16,39,12,1,0,0,1,2,0,25,5,1221,11,254,0,371,367,11,77,7,40,8,21,7,13,1.6,0.9,1.5,4
erik-jirka,Erik JirkaPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,9,39,2,7,34,19,11,7,0,0,0,0,1,0,6,0,1006,8,190,0,290,331,8,52,8,1,11,23,2,17,0.8,1.7,2.2,7
fabian-piasecki,Fabian PiaseckiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,8,47,2,1,4,22,14,21,1,1,0,1,1,0,12,6,805,2,89,0,153,187,2,59,2,0,8,17,2,5,0.3,2.5,1.6,9
filip-karbowy,Filip KarbowyPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,6,0,7,8,0,2,0,0,0,0,0,1,0,0,0,0
frantisek-plach,František PlachPiast Gliwice,piast-gliwice,36,11,242,34,3060,14,0,1107,5,1,85,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,3060,0,180,0,592,1107,0,13,1,0,0,0,0,26,0.1,0,0,0
gabriel-kirejczyk,Gabriel KirejczykPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,2,0,5,7,0,3,0,0,0,0,0,0,0,0,0,0
grzegorz-tomasiewicz,Grzegorz TomasiewiczPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,2,5,24,0,4,16,13,48,9,0,0,0,0,2,0,20,0,2262,10,587,0,742,1147,10,87,25,1,0,21,2,45,2.4,1.3,0.8,11
igor-drapinski,Igor DrapińskiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,10,56,10,12,42,0,0,0,0,0,0,12,0,2236,21,364,0,551,1010,21,92,32,2,1,4,0,97,1.1,0.3,0.1,2
jakub-czerwinski,Jakub CzerwińskiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,10,50,8,1,3,4,20,42,0,2,0,2,3,0,10,10,2676,16,352,0,491,1291,16,111,28,0,1,20,1,136,1.4,2.7,3.6,5
jakub-lewicki,Jakub LewickiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,5,4,4,0,0,0,0,0,0,4,0,286,4,46,0,71,100,4,13,4,0,0,5,0,8,0.3,0.4,0,0
jorge-felix-munoz-garcia,Jorge Félix Muñoz GarcíaPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,15,38,11,1,5,31,34,21,3,7,1,7,8,1,19,18,1661,12,341,0,455,669,12,142,9,1,3,39,4,23,2.6,6.6,4.1,9
levis-pitan,Levis PitanPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0
mateusz-kopczynski,Mateusz KopczyńskiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0
michael-ameyaw,Michael AmeyawPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,3,10,45,4,8,23,47,21,20,2,3,0,3,6,0,13,14,1278,8,223,0,287,370,8,67,6,0,7,22,4,4,1,2.1,2.6,5
micha-ukasz-chrapek,Michał Łukasz ChrapekPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,3,15,48,3,10,42,33,50,34,4,5,1,6,9,1,56,19,2610,21,728,0,1040,1261,21,123,17,83,10,31,9,28,5.9,4.4,4.9,16
miguel-munoz,Miguel Muñoz FernándezPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,3,75,2,0,0,2,7,21,0,0,0,0,0,0,5,0,1204,14,130,0,187,518,14,75,22,0,1,4,0,84,0.2,0.4,0.3,1
miguel-nobrega,Miguel NóbregaPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,1,3,4,0,0,0,0,0,0,1,0,385,2,42,0,71,197,2,16,3,0,0,1,0,27,0,0.1,0.3,0
miosz-szczepanski,Miłosz SzczepańskiPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,10,53,2,11,40,25,54,13,1,2,0,2,3,0,30,11,1505,14,436,0,537,651,14,99,10,12,3,19,3,8,3.7,2.3,2.9,8
oskar-lesniak,Oskar LeśniakPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,3,0,0,0,0,0,0,2,0,198,4,37,0,54,78,4,9,0,2,0,2,1,4,0.2,0.1,0,1
patryk-dziczek,Patryk DziczekPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,6,27,3,9,28,16,17,43,0,0,0,0,1,1,23,0,1982,24,592,0,791,1182,24,111,24,0,0,22,2,61,2,2.4,2,8
serhij-krykun,Serhii Krykun WiktorowyczPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,10,53,3,16,44,41,16,16,1,1,0,1,1,0,19,5,1246,6,169,0,249,268,6,56,9,0,6,19,5,16,2.2,2,1.7,10
szczepan-mucha,Szczepan MuchaPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,32,2,5,0,7,7,2,3,1,0,1,0,0,3,0,0.2,0,2
thierry-gale,Thierry Mikael GalePiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,5,38,1,0,3,23,0,2,1,1,0,1,2,0,5,8,389,2,45,0,69,92,2,9,1,4,3,13,1,2,1.1,1.1,2.5,6
tihomir-kostadinov,Tihomir KostadinovPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,1,5,42,2,2,7,12,24,31,1,2,0,2,3,0,19,17,1500,25,308,0,394,638,25,90,15,1,1,12,4,31,1.4,0.9,1.2,2
tomasz-mokwa,Tomasz MokwaPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,2,5,3,5,0,1,0,1,1,0,3,50,282,2,48,0,67,113,2,9,0,0,0,2,0,6,0.1,0.2,0.8,0
tomas-huk,Tomáš HukPiast Gliwice,piast-gliwice,0,0,0,0,0,0,0,0,0,0,0,0,9,53,6,3,12,10,27,35,1,3,1,3,3,1,11,18,2388,25,406,0,545,1126,25,141,24,0,4,17,0,84,0.9,3.1,3.1,5
adrian-przyborek,Adrian PrzyborekPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,1,8,40,4,6,28,27,18,21,1,1,0,1,2,0,23,5,1428,13,241,0,361,481,13,64,9,0,3,20,2,19,3.1,2.3,1.8,10
alexander-gorgon,Alexander GorgonPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,8,80,1,4,7,11,9,11,4,2,0,4,4,0,8,40,782,8,243,0,280,452,8,47,11,1,0,10,0,13,0.7,0.9,2.7,2
antoni-klukowski,Antoni KlukowskiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,81,1,11,0,18,23,1,2,1,0,0,2,0,6,0,0.3,0.1,2
benedikt-zech,Benedikt ZechPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,11,10,0,0,0,0,0,0,4,0,1351,13,411,0,464,1069,13,69,12,0,0,2,0,72,0.3,0.1,0,2
danijel-loncar,Danijel LončarPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,1,3,33,2,0,0,0,4,23,0,0,0,0,1,0,7,0,1216,9,208,0,270,725,9,51,15,0,0,9,2,58,1.4,0.7,0.4,3
dimitris-keramitsis,Dimitris KeramitsisPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,294,5,54,0,66,194,5,17,4,0,0,0,0,16,0,0,0,0
efthymios-koulouris,Efthymios KoulourisPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,2,54,64,37,1,14,33,45,34,20,27,6,28,30,7,24,33,2813,5,333,0,491,666,5,113,8,0,15,84,3,33,1.8,20.7,27.1,24
fredrik-stense-ulvestad,Fredrik Stensøe UlvestadPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,3,16,50,9,5,19,13,38,33,3,6,0,6,9,0,18,19,2534,15,611,0,759,1279,15,137,22,0,0,32,3,42,2.1,5.8,5.6,13
jakub-lis,Jakub LisPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,4,9,5,0,10,0,0,0,0,0,0,2,0,460,2,72,0,104,148,2,17,9,0,0,1,1,23,0.4,0.1,0.3,0
joao-pedro-da-costa-gamboa,João GamboaPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,1,3,33,1,3,11,15,24,39,0,0,0,0,1,0,10,0,1702,14,310,0,445,762,14,89,33,0,0,9,2,48,1,0.9,0.3,7
kacper-smolinski,Kacper SmolińskiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,4,0,320,4,77,0,112,155,4,13,3,3,0,1,1,8,0.4,0.1,0,1
kacper-ukasiak,Kacper ŁukasiakPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,4,9,60,6,3,6,17,24,17,2,2,0,2,6,0,16,13,1415,13,334,0,407,662,13,66,10,0,0,15,2,10,1.2,2.8,2.9,3
kamil-pawe-grosicki,Kamil Paweł GrosickiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,10,24,45,12,30,152,60,7,8,7,5,0,7,17,0,76,13,2688,15,450,0,814,648,15,49,8,118,15,53,21,11,10.8,7.3,6.9,21
