season,flash_team,flash_name,final_status,player_slug,identity_season_club_path,identity_clubs_all,identity_seasons_all,identity_in_target_club,match_method,risk_level,evidence,user_decision
2025/26,GKS Katowice,Łukasiak K.,matched_existing,kacper-ukasiak,2024/25:pogon-szczecin | 2025/26:gks-katowice,gks-katowice | pogon-szczecin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,GKS Katowice,Łukowski J.,matched_existing,jakub-ukowski,2023/24:korona-kielce | 2024/25:widzew-lodz | 2025/26:gks-katowice,gks-katowice | korona-kielce | widzew-lodz,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Abdullahi A.,matched_existing,abbati-abdullahi,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Ambros L.,matched_existing,lukas-ambros,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Bochniewicz P.,matched_existing,pawe-piotr-bochniewicz,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Domingues B.,matched_existing,brandon-jose-domingues,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Donio B.,matched_existing,bastien-donio,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Dziegielewski N.,matched_existing,natan-dziegielewski,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Gabriel Barbosa,matched_existing,gabriel-barbosa-avelino,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Goh Young-Jun,matched_existing,young-jun-goh,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Hellebrand P.,matched_existing,patrik-hellebrand,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Ikia Dimi Y.,matched_existing,yvan-ikia-dimi-1,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Ismaheel T.,matched_existing,taofeek-ajibade-ismaheel,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Janicki R.,matched_existing,rafa-janicki,2023/24:gornik-zabrze | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Janza E.,matched_existing,erik-janza,2023/24:gornik-zabrze | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Josema,matched_existing,jose-manuel-sanchez-guillen,2023/24:ruch-chorzow | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze | ruch-chorzow,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Khlan M.,matched_existing,maksym-khlan,2024/25:lechia-gdansk | 2025/26:gornik-zabrze,gornik-zabrze | lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Kmet M.,matched_existing,matus-kmet,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Kubicki J.,matched_existing,jarosaw-kubicki,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:gornik-zabrze,gornik-zabrze | jagiellonia-bialystok,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Liseth S.,matched_existing,sondre-liseth,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Loska T.,matched_existing,tomasz-loska,2024/25:slask-wroclaw | 2025/26:gornik-zabrze,gornik-zabrze | slask-wroclaw,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Lukoszek K.,matched_existing,kamil-lukoszek,2023/24:gornik-zabrze | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Massimo R.,matched_existing,roberto-massimo,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Olkowski P.,matched_existing,pawe-mirosaw-olkowski,2023/24:gornik-zabrze | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Pingot M.,matched_existing,maksymilian-pingot,2023/24:stal-mielec | 2024/25:lech-poznan | 2025/26:gornik-zabrze,gornik-zabrze | lech-poznan | stal-mielec,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Podolski L.,matched_existing,ukasz-jozef-podolski,2023/24:gornik-zabrze | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Rupanov B.,matched_existing,borislav-ivanov-rupanov,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Sadilek L.,matched_existing,lukas-sadilek,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Sauer M.,matched_existing,mathias-dahl-sauer,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Sow O.,matched_existing,ousmane-sow,2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Szala D.,matched_existing,dominik-jerzy-szala,2023/24:gornik-zabrze | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Szcześniak K.,matched_existing,kryspin-szczesniak,2023/24:gornik-zabrze | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Sáček M.,matched_existing,michal-sacek,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:gornik-zabrze,gornik-zabrze | jagiellonia-bialystok,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Tsirigotis T.,matched_existing,theodoros-tsirigotis,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Zahovic L.,matched_existing,luka-zahovic,2023/24:pogon-szczecin | 2024/25:gornik-zabrze | 2025/26:gornik-zabrze,gornik-zabrze | pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Zmrzly O.,matched_existing,ondrej-zmrzly,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Górnik Zabrze,Łubik M.,matched_existing,marcel-ubik,2025/26:gornik-zabrze,gornik-zabrze,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Abramowicz S.,matched_existing,sawomir-abramowicz,2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Bazdar S.,matched_existing,samed-bazdar,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Cantero A.,matched_existing,alejandro-cantero-sanchez,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Drachal D.,matched_existing,dawid-drachal,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Flach L.,matched_existing,leon-maximilian-flach,2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Jackson A.,matched_existing,aziel-christopher-jackson,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Jesús I. B.,matched_existing,jesus-imaz-balleste,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Jóźwiak K.,matched_existing,kamil-jan-jozwiak,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Kobayashi Y.,matched_existing,yuki-kobayashi,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Kozlowski E.,matched_existing,eryk-kozowski,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Lozano S.,matched_existing,sergio-lozano-lluch,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Mazurek B.,matched_existing,bartosz-mazurek,2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Miki Villar,matched_existing,miguel-villar-alonso,2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Montoia G.,matched_existing,guilherme-manuel-serrao-montoia,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Nahuel M.,matched_existing,matias-nahuel-leiva-esquivel,2023/24:slask-wroclaw | 2024/25:slask-wroclaw | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok | slask-wroclaw,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Pelmard A.,matched_existing,andy-joseph-pelmard,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Piekutowski M.,matched_existing,miosz-piekutowski,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Pietuszewski O.,matched_existing,oskar-pietuszewski,2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Polak C.,matched_existing,cezary-polak,2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Pozo A.,matched_existing,alejandro-pozo-pozo,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Prip L.,matched_existing,louka-daniel-prip-andreasen,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Pululu A.,matched_existing,afimico-pululu,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Rallis D.,matched_existing,dimitris-rallis,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Romanczuk T.,matched_existing,taras-romanczuk,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Stojinović D.,matched_existing,dusan-stojinovic,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Sylla Y.,matched_existing,youssuf-sylla,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Vital B.,matched_existing,bernardo-maria-morais-cardoso-vital,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Wdowik B.,matched_existing,bartomiej-wdowik,2023/24:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Wojtuszek N.,matched_existing,norbert-wojtuszek,2023/24:gornik-zabrze | 2024/25:jagiellonia-bialystok | 2025/26:jagiellonia-bialystok,gornik-zabrze | jagiellonia-bialystok,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Jagiellonia Białystok,Zalewski Z.,matched_existing,zachary-zalewski,2025/26:jagiellonia-bialystok,jagiellonia-bialystok,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Antonin,matched_existing,antonio-cortes-heredia,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Budnicki J.,matched_existing,jakub-budnicki,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Błanik D.,matched_existing,dawid-banik,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Cebula M.,matched_existing,marcin-cebula,2023/24:rakow-czestochowa | 2024/25:slask-wroclaw | 2025/26:korona-kielce,korona-kielce | rakow-czestochowa | slask-wroclaw,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Ciszek K.,matched_existing,konrad-ciszek,2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Davidovic S.,matched_existing,stjepan-davidovic,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Dziekoński X.,matched_existing,xavier-dziekonski,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Długosz W.,matched_existing,wiktor-dugosz,2023/24:ruch-chorzow | 2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce | ruch-chorzow,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Glowinski M.,matched_existing,mateusz-gowinski,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Gustafson S.,matched_existing,simon-gustafson,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Hancko A.,matched_existing,adam-hancko,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Kamiński W.,matched_existing,wojciech-kaminski,2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Matuszewski K.,matched_existing,konrad-matuszewski,2023/24:warta-poznan | 2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce | warta-poznan,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Minuczyc K.,matched_existing,kacper-minuczyc,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Nikolov V.,matched_existing,vladimir-nikolaev-nikolov,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Niski N.,matched_existing,nikodem-niski,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Nono,matched_existing,david-gonzalez-plata,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Pięczek M.,matched_existing,marcel-pieczek,2023/24:puszcza-niepolomice | 2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce | puszcza-niepolomice,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Popov V.,matched_existing,viktor-nikolaev-popov,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Remacle M.,matched_existing,martin-christophe-jannick-remacle,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Resta P.,matched_existing,pau-resta-tell,2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Rubezic S.,matched_existing,slobodan-rubezic,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Smolarczyk B.,matched_existing,bartomiej-smolarczyk,2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Sotiriou K.,matched_existing,konstantinos-sotiriou,2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Strzebonski M.,matched_existing,miosz-strzebonski,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Stępiński M.,matched_existing,mariusz-pawe-stepinski,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Svetlin T.,matched_existing,tamar-svetlin,2025/26:korona-kielce,korona-kielce,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Korona Kielce,Zwoźny H.,matched_existing,hubert-zwozny,2024/25:korona-kielce | 2025/26:korona-kielce,korona-kielce,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Agnero Y.,matched_existing,mel-yannick-joel-agnero,2025/26:lech-poznan,lech-poznan,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Andreev P.,matched_existing,plamen-plamenov-andreev,2025/26:lech-poznan,lech-poznan,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Bengtsson L.,matched_existing,erik-martin-leo-bengtsson,2025/26:lech-poznan,lech-poznan,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Douglas A.,matched_existing,alex-raymond-douglas,2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Dudek S.,matched_existing,sammy-dudek,2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Fiabema B.,matched_existing,bryan-benjamin-solhaug-fiabema,2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Gholizadeh A.,matched_existing,ali-gholizadeh-nojedeh,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Gumny R.,matched_existing,robert-krzysztof-gumny,2025/26:lech-poznan,lech-poznan,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Gurgul M.,matched_existing,micha-gurgul,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Hakans D.,matched_existing,daniel-noel-mikael-hakans,2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Ishak M.,matched_existing,mikael-ishak,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Jagiełło F.,matched_existing,filip-wojciech-jagieo,2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Jakobczyk K.,matched_existing,kamil-jakobczyk,2025/26:lech-poznan,lech-poznan,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Janyszka H.,matched_existing,hubert-janyszka,2025/26:lech-poznan,lech-poznan,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Kozubal A.,matched_existing,antoni-kozubal,2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Lisman K.,matched_existing,kornel-lisman,2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Milic A.,matched_existing,antonio-milic,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
