match_id,sezon,kolejka,data_meczu,gospodarz,gosc,gole_gosp,gole_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,flash_id,flash_url,has_observed_xg,xg_source,xg_gosp_obs,xg_gosc_obs,xg_gosp_hybrid,xg_gosc_hybrid
1837,2023/24,18,2023-12-09,Cracovia,Stal Mielec,2.0,2.0,18.0,11.0,7.0,3.0,pxWo47kK,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=pxWo47kK,1,observed_flash,1.86,0.61,1.86,0.61
1838,2023/24,18,2023-12-10,Jagiellonia Białystok,Raków Częstochowa,4.0,2.0,12.0,15.0,5.0,7.0,vaVk3R4Q,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=vaVk3R4Q,1,observed_flash,2.07,2.53,2.07,2.53
1839,2023/24,18,2023-12-10,Lech Poznań,Piast Gliwice,0.0,1.0,19.0,7.0,4.0,3.0,t8HHboDs,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=t8HHboDs,1,observed_flash,0.88,1.05,0.88,1.05
1840,2023/24,18,2023-12-08,Pogoń Szczecin,Warta Poznań,3.0,3.0,14.0,8.0,5.0,5.0,MJYEc5Sm,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=MJYEc5Sm,1,observed_flash,0.66,0.71,0.66,0.71
1841,2023/24,18,2023-12-11,Puszcza Niepołomice,Widzew Łódź,1.0,0.0,14.0,8.0,4.0,2.0,0AXIdPsf,https://www.flashscore.pl/mecz/pilka-nozna/puszcza-dtqx13O8/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=0AXIdPsf,1,observed_flash,1.42,0.64,1.42,0.64
1842,2023/24,18,2023-12-09,Radomiak Radom,Górnik Zabrze,1.0,1.0,15.0,11.0,7.0,2.0,fXWMeqc0,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=fXWMeqc0,1,observed_flash,1.34,0.84,1.34,0.84
1843,2023/24,18,2023-12-08,Ruch Chorzów,Zagłębie Lubin,2.0,2.0,11.0,14.0,5.0,6.0,8zyRf3C6,https://www.flashscore.pl/mecz/pilka-nozna/ruch-chorzow-S4zygtuJ/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=8zyRf3C6,1,observed_flash,0.65,0.93,0.65,0.93
1844,2023/24,18,2023-12-10,ŁKS Łódź,Legia Warszawa,1.0,1.0,11.0,24.0,2.0,5.0,jaQVgNRC,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/lks-lodz-ShUKWHDG/szczegoly/statystyki/?mid=jaQVgNRC,1,observed_flash,0.61,1.14,0.61,1.14
1845,2023/24,18,2023-12-09,Śląsk Wrocław,Korona Kielce,0.0,0.0,13.0,5.0,4.0,0.0,UkPZhssJ,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=UkPZhssJ,1,observed_flash,0.58,0.3,0.58,0.3
1846,2023/24,19,2023-12-15,Górnik Zabrze,Warta Poznań,3.0,0.0,15.0,10.0,10.0,3.0,I5IHHQJJ,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=I5IHHQJJ,1,observed_flash,2.2,0.53,2.2,0.53
1847,2023/24,19,2023-12-15,Zagłębie Lubin,Śląsk Wrocław,1.0,2.0,22.0,8.0,5.0,5.0,ddHLGpZP,https://www.flashscore.pl/mecz/pilka-nozna/slask-wroclaw-E1Oxemse/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=ddHLGpZP,1,observed_flash,1.36,0.94,1.36,0.94
1848,2023/24,19,2023-12-17,Legia Warszawa,Cracovia,2.0,0.0,9.0,8.0,5.0,2.0,2wflC4ss,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=2wflC4ss,1,observed_flash,2.28,0.35,2.28,0.35
1849,2023/24,19,2023-12-18,Piast Gliwice,Stal Mielec,3.0,0.0,19.0,8.0,5.0,3.0,0OCiBOdm,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=0OCiBOdm,1,observed_flash,1.06,0.73,1.06,0.73
1850,2023/24,19,2023-12-16,Puszcza Niepołomice,Jagiellonia Białystok,3.0,3.0,11.0,15.0,4.0,6.0,foCeArCg,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/puszcza-dtqx13O8/szczegoly/statystyki/?mid=foCeArCg,1,observed_flash,2.08,3.13,2.08,3.13
1851,2023/24,19,2023-12-16,Radomiak Radom,Lech Poznań,2.0,2.0,18.0,8.0,6.0,5.0,YyBa92Ra,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=YyBa92Ra,1,observed_flash,1.16,1.07,1.16,1.07
1852,2023/24,19,2023-12-17,Raków Częstochowa,Korona Kielce,1.0,0.0,13.0,6.0,5.0,4.0,jD548Mt6,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=jD548Mt6,1,observed_flash,1.6,0.15,1.6,0.15
1853,2023/24,19,2023-12-16,Widzew Łódź,Pogoń Szczecin,1.0,2.0,11.0,11.0,7.0,7.0,U3487tdC,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=U3487tdC,1,observed_flash,1.43,1.02,1.43,1.02
1854,2023/24,19,2023-12-17,ŁKS Łódź,Ruch Chorzów,1.0,1.0,15.0,18.0,3.0,5.0,OQ3C60BI,https://www.flashscore.pl/mecz/pilka-nozna/lks-lodz-ShUKWHDG/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=OQ3C60BI,1,observed_flash,0.7,0.93,0.7,0.93
1855,2023/24,20,2024-02-10,Cracovia,Radomiak Radom,6.0,0.0,15.0,8.0,8.0,1.0,xU7G5KQO,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=xU7G5KQO,1,observed_flash,1.04,0.25,1.04,0.25
1856,2023/24,20,2024-02-12,Korona Kielce,ŁKS Łódź,2.0,1.0,13.0,6.0,4.0,5.0,vZoaU33P,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/lks-lodz-ShUKWHDG/szczegoly/statystyki/?mid=vZoaU33P,1,observed_flash,1.17,0.56,1.17,0.56
1857,2023/24,20,2024-02-10,Lech Poznań,Zagłębie Lubin,2.0,0.0,10.0,15.0,3.0,1.0,trYQPNBt,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=trYQPNBt,1,observed_flash,0.84,0.91,0.84,0.91
1858,2023/24,20,2024-02-10,Piast Gliwice,Górnik Zabrze,1.0,3.0,14.0,10.0,7.0,4.0,l8XUOsRn,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=l8XUOsRn,1,observed_flash,0.75,0.68,0.75,0.68
1859,2023/24,20,2024-02-11,Śląsk Wrocław,Pogoń Szczecin,0.0,1.0,21.0,14.0,7.0,5.0,SbWYN1tg,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=SbWYN1tg,1,observed_flash,1.68,1.28,1.68,1.28
1860,2023/24,20,2024-02-09,Ruch Chorzów,Legia Warszawa,0.0,1.0,11.0,8.0,0.0,2.0,ANLwNLea,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=ANLwNLea,1,observed_flash,0.42,1.58,0.42,1.58
1861,2023/24,20,2024-02-09,Stal Mielec,Puszcza Niepołomice,2.0,1.0,17.0,9.0,10.0,3.0,OQPsMuB5,https://www.flashscore.pl/mecz/pilka-nozna/puszcza-dtqx13O8/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=OQPsMuB5,1,observed_flash,1.44,0.55,1.44,0.55
1862,2023/24,20,2024-02-11,Warta Poznań,Raków Częstochowa,2.0,1.0,5.0,15.0,3.0,5.0,ImPoLaQB,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=ImPoLaQB,1,observed_flash,0.19,2.7,0.19,2.7
1863,2023/24,20,2024-02-11,Widzew Łódź,Jagiellonia Białystok,1.0,3.0,8.0,12.0,3.0,6.0,dvOkKJuI,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=dvOkKJuI,1,observed_flash,0.89,1.77,0.89,1.77
1864,2023/24,21,2024-02-19,Górnik Zabrze,Korona Kielce,3.0,1.0,12.0,15.0,6.0,4.0,EFIfJweO,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/korona-kielce-pp78XcbA/szczegoly/statystyki/?mid=EFIfJweO,1,observed_flash,2.18,0.56,2.18,0.56
1865,2023/24,21,2024-02-17,Jagiellonia Białystok,Lech Poznań,1.0,2.0,25.0,6.0,5.0,3.0,h6HbIcAU,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=h6HbIcAU,1,observed_flash,1.41,1.21,1.41,1.21
1866,2023/24,21,2024-02-18,Zagłębie Lubin,Cracovia,1.0,1.0,13.0,19.0,3.0,5.0,URh4wstt,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=URh4wstt,1,observed_flash,0.34,1.71,0.34,1.71
1867,2023/24,21,2024-02-18,Legia Warszawa,Puszcza Niepołomice,1.0,1.0,34.0,4.0,8.0,2.0,t2d8x1en,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/puszcza-dtqx13O8/szczegoly/statystyki/?mid=t2d8x1en,1,observed_flash,2.42,0.64,2.42,0.64
1868,2023/24,21,2024-02-16,Radomiak Radom,Pogoń Szczecin,0.0,4.0,7.0,23.0,1.0,9.0,OQoDyLAh,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=OQoDyLAh,1,observed_flash,0.52,2.7,0.52,2.7
1869,2023/24,21,2024-02-17,Raków Częstochowa,Piast Gliwice,3.0,1.0,12.0,7.0,4.0,6.0,2HpHzuQb,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=2HpHzuQb,1,observed_flash,1.72,1.04,1.72,1.04
1870,2023/24,21,2024-02-17,Ruch Chorzów,Warta Poznań,0.0,0.0,14.0,8.0,5.0,1.0,WjkLZbu5,https://www.flashscore.pl/mecz/pilka-nozna/ruch-chorzow-S4zygtuJ/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=WjkLZbu5,1,observed_flash,0.51,0.28,0.51,0.28
1871,2023/24,21,2024-02-18,ŁKS Łódź,Widzew Łódź,0.0,2.0,7.0,21.0,2.0,6.0,AslPYIfB,https://www.flashscore.pl/mecz/pilka-nozna/lks-lodz-ShUKWHDG/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=AslPYIfB,1,observed_flash,0.31,0.74,0.31,0.74
1872,2023/24,21,2024-02-16,Śląsk Wrocław,Stal Mielec,0.0,1.0,15.0,3.0,5.0,1.0,h6wUXxAH,https://www.flashscore.pl/mecz/pilka-nozna/slask-wroclaw-E1Oxemse/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=h6wUXxAH,1,observed_flash,1.43,0.29,1.43,0.29
1873,2023/24,22,2024-02-24,Jagiellonia Białystok,Ruch Chorzów,1.0,1.0,11.0,8.0,2.0,2.0,4r6cGAvp,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=4r6cGAvp,1,observed_flash,0.6,0.51,0.6,0.51
1874,2023/24,22,2024-02-25,Korona Kielce,Legia Warszawa,3.0,3.0,18.0,13.0,5.0,4.0,b551FUgj,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=b551FUgj,1,observed_flash,2.54,1.15,2.54,1.15
1875,2023/24,22,2024-02-24,Lech Poznań,Śląsk Wrocław,0.0,0.0,11.0,9.0,3.0,2.0,xd45El9d,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=xd45El9d,1,observed_flash,0.8,0.58,0.8,0.58
1876,2023/24,22,2024-02-23,Piast Gliwice,Cracovia,0.0,0.0,7.0,11.0,1.0,2.0,ObPuwYoc,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=ObPuwYoc,1,observed_flash,0.15,0.37,0.15,0.37
1877,2023/24,22,2024-02-23,Pogoń Szczecin,ŁKS Łódź,4.0,2.0,17.0,13.0,6.0,3.0,2kOqxh13,https://www.flashscore.pl/mecz/pilka-nozna/lks-lodz-ShUKWHDG/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=2kOqxh13,1,observed_flash,2.46,0.79,2.46,0.79
1878,2023/24,22,2024-02-25,Puszcza Niepołomice,Zagłębie Lubin,2.0,2.0,12.0,24.0,9.0,7.0,dCNmyCG9,https://www.flashscore.pl/mecz/pilka-nozna/puszcza-dtqx13O8/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=dCNmyCG9,1,observed_flash,0.65,2.07,0.65,2.07
1879,2023/24,22,2024-02-24,Stal Mielec,Raków Częstochowa,0.0,0.0,8.0,16.0,2.0,7.0,AFRizWVF,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=AFRizWVF,1,observed_flash,0.19,1.33,0.19,1.33
1880,2023/24,22,2024-02-26,Warta Poznań,Radomiak Radom,0.0,0.0,4.0,12.0,0.0,2.0,hvHdZkoM,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=hvHdZkoM,1,observed_flash,0.13,0.54,0.13,0.54
1881,2023/24,22,2024-02-25,Widzew Łódź,Górnik Zabrze,3.0,1.0,16.0,10.0,7.0,3.0,WUF0Y90S,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=WUF0Y90S,1,observed_flash,1.05,0.66,1.05,0.66
1882,2023/24,23,2024-03-01,Cracovia,Warta Poznań,0.0,1.0,15.0,8.0,4.0,5.0,OM7STT8q,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=OM7STT8q,1,observed_flash,1.05,0.22,1.05,0.22
1883,2023/24,23,2024-03-02,Górnik Zabrze,Jagiellonia Białystok,2.0,1.0,12.0,14.0,7.0,3.0,2D6WSmOk,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/jagiellonia-bialystok-lIDaZJTc/szczegoly/statystyki/?mid=2D6WSmOk,1,observed_flash,1.22,0.82,1.22,0.82
1884,2023/24,23,2024-03-03,Zagłębie Lubin,Korona Kielce,1.0,0.0,5.0,12.0,2.0,3.0,pxdyS7wd,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=pxdyS7wd,1,observed_flash,0.43,0.54,0.43,0.54
1885,2023/24,23,2024-03-02,Legia Warszawa,Pogoń Szczecin,1.0,1.0,16.0,7.0,5.0,3.0,dCauRRh2,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=dCauRRh2,1,observed_flash,2.04,0.51,2.04,0.51
1886,2023/24,23,2024-03-04,Radomiak Radom,Stal Mielec,2.0,1.0,23.0,4.0,7.0,2.0,AFmNkBV2,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=AFmNkBV2,1,observed_flash,1.74,0.23,1.74,0.23
1887,2023/24,23,2024-03-03,Raków Częstochowa,Lech Poznań,4.0,0.0,21.0,5.0,7.0,0.0,l6nRlVp9,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=l6nRlVp9,1,observed_flash,1.04,0.72,1.04,0.72
1888,2023/24,23,2024-03-01,Ruch Chorzów,Piast Gliwice,3.0,0.0,18.0,9.0,8.0,2.0,6ssWmk0F,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=6ssWmk0F,1,observed_flash,2.46,0.29,2.46,0.29
1889,2023/24,23,2024-03-03,ŁKS Łódź,Puszcza Niepołomice,3.0,2.0,13.0,16.0,5.0,5.0,pYuzm9FL,https://www.flashscore.pl/mecz/pilka-nozna/lks-lodz-ShUKWHDG/puszcza-dtqx13O8/szczegoly/statystyki/?mid=pYuzm9FL,1,observed_flash,2.17,1.72,2.17,1.72
1890,2023/24,23,2024-03-02,Śląsk Wrocław,Widzew Łódź,2.0,1.0,11.0,12.0,7.0,3.0,veuvnTUR,https://www.flashscore.pl/mecz/pilka-nozna/slask-wroclaw-E1Oxemse/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=veuvnTUR,1,observed_flash,2.7,0.64,2.7,0.64
1891,2023/24,24,2024-03-09,Górnik Zabrze,Lech Poznań,0.0,0.0,13.0,8.0,2.0,4.0,GGW5smwq,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=GGW5smwq,1,observed_flash,0.43,0.39,0.43,0.39
1892,2023/24,24,2024-03-08,Jagiellonia Białystok,Śląsk Wrocław,3.0,1.0,19.0,9.0,9.0,3.0,buMAt7hk,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=buMAt7hk,1,observed_flash,1.49,0.42,1.49,0.42
1893,2023/24,24,2024-03-09,Korona Kielce,Cracovia,1.0,1.0,14.0,11.0,3.0,6.0,xWKEuR7e,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/korona-kielce-pp78XcbA/szczegoly/statystyki/?mid=xWKEuR7e,1,observed_flash,0.78,1.25,0.78,1.25
1894,2023/24,24,2024-03-08,Piast Gliwice,Radomiak Radom,2.0,3.0,13.0,11.0,5.0,5.0,pdKIvoN1,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=pdKIvoN1,1,observed_flash,2.6,1.48,2.6,1.48
1895,2023/24,24,2024-03-10,Pogoń Szczecin,Zagłębie Lubin,0.0,2.0,17.0,10.0,4.0,6.0,OnJMw5x8,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=OnJMw5x8,1,observed_flash,1.71,2.26,1.71,2.26
1896,2023/24,24,2024-03-09,Puszcza Niepołomice,Raków Częstochowa,1.0,1.0,10.0,21.0,5.0,5.0,SKq3nct8,https://www.flashscore.pl/mecz/pilka-nozna/puszcza-dtqx13O8/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=SKq3nct8,1,observed_flash,0.33,0.78,0.33,0.78
1897,2023/24,24,2024-03-10,Stal Mielec,Ruch Chorzów,3.0,1.0,12.0,18.0,7.0,6.0,tOm7oHeE,https://www.flashscore.pl/mecz/pilka-nozna/ruch-chorzow-S4zygtuJ/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=tOm7oHeE,1,observed_flash,1.91,0.72,1.91,0.72
1898,2023/24,24,2024-03-11,Warta Poznań,ŁKS Łódź,0.0,1.0,15.0,6.0,7.0,2.0,zomBpyBK,https://www.flashscore.pl/mecz/pilka-nozna/lks-lodz-ShUKWHDG/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=zomBpyBK,1,observed_flash,1.58,0.53,1.58,0.53
1899,2023/24,24,2024-03-10,Widzew Łódź,Legia Warszawa,1.0,0.0,8.0,9.0,4.0,4.0,EynFqeQQ,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=EynFqeQQ,1,observed_flash,0.44,0.79,0.44,0.79
1900,2023/24,25,2024-03-16,Cracovia,Widzew Łódź,2.0,2.0,14.0,9.0,5.0,4.0,fVTsuFYs,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=fVTsuFYs,1,observed_flash,1.19,1.19,1.19,1.19
1901,2023/24,25,2024-03-15,Zagłębie Lubin,Stal Mielec,0.0,0.0,19.0,9.0,7.0,3.0,YLSovZml,https://www.flashscore.pl/mecz/pilka-nozna/stal-mielec-pxXiDZkQ/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=YLSovZml,1,observed_flash,0.88,0.41,0.88,0.41
1902,2023/24,25,2024-03-17,Korona Kielce,Pogoń Szczecin,2.0,2.0,11.0,13.0,3.0,4.0,SrSkwg3f,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=SrSkwg3f,1,observed_flash,1.99,1.52,1.99,1.52
1903,2023/24,25,2024-03-15,Lech Poznań,Warta Poznań,2.0,0.0,10.0,19.0,5.0,8.0,QTpgxDI0,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=QTpgxDI0,1,observed_flash,0.92,0.92,0.92,0.92
1904,2023/24,25,2024-03-17,Legia Warszawa,Piast Gliwice,3.0,1.0,7.0,13.0,3.0,1.0,8hzbyXX6,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=8hzbyXX6,1,observed_flash,0.48,1.47,0.48,1.47
1905,2023/24,25,2024-03-16,Radomiak Radom,Jagiellonia Białystok,0.0,2.0,18.0,10.0,4.0,4.0,nqZ1zimD,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=nqZ1zimD,1,observed_flash,2.01,1.14,2.01,1.14
1906,2023/24,25,2024-03-16,Ruch Chorzów,Górnik Zabrze,1.0,2.0,23.0,8.0,5.0,4.0,zaSqazQD,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=zaSqazQD,1,observed_flash,1.36,0.54,1.36,0.54
1907,2023/24,25,2024-03-17,ŁKS Łódź,Raków Częstochowa,1.0,1.0,10.0,32.0,1.0,7.0,EkRmbfuK,https://www.flashscore.pl/mecz/pilka-nozna/lks-lodz-ShUKWHDG/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=EkRmbfuK,1,observed_flash,1.55,4.44,1.55,4.44
1908,2023/24,25,2024-03-16,Śląsk Wrocław,Puszcza Niepołomice,0.0,0.0,19.0,6.0,7.0,3.0,dEGhcEfQ,https://www.flashscore.pl/mecz/pilka-nozna/puszcza-dtqx13O8/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=dEGhcEfQ,1,observed_flash,0.9,0.29,0.9,0.29
1909,2023/24,26,2024-04-01,Górnik Zabrze,Legia Warszawa,1.0,3.0,15.0,10.0,2.0,6.0,YZ7KhY2s,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=YZ7KhY2s,1,observed_flash,1.88,1.66,1.88,1.66
1910,2023/24,26,2024-03-30,Jagiellonia Białystok,ŁKS Łódź,6.0,0.0,28.0,8.0,9.0,2.0,Sd7OihIm,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/lks-lodz-ShUKWHDG/szczegoly/statystyki/?mid=Sd7OihIm,1,observed_flash,3.33,0.74,3.33,0.74
1911,2023/24,26,2024-03-30,Piast Gliwice,Śląsk Wrocław,2.0,2.0,15.0,9.0,3.0,4.0,6m6SjCXg,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=6m6SjCXg,1,observed_flash,1.03,1.36,1.03,1.36
1912,2023/24,26,2024-03-30,Pogoń Szczecin,Cracovia,3.0,1.0,13.0,12.0,3.0,2.0,naNPkWn0,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=naNPkWn0,1,observed_flash,1.08,1.0,1.08,1.0
1913,2023/24,26,2024-04-01,Puszcza Niepołomice,Radomiak Radom,1.0,1.0,12.0,20.0,4.0,7.0,QkMTlj26,https://www.flashscore.pl/mecz/pilka-nozna/puszcza-dtqx13O8/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=QkMTlj26,1,observed_flash,0.93,1.01,0.93,1.01
1914,2023/24,26,2024-03-30,Raków Częstochowa,Ruch Chorzów,1.0,1.0,13.0,12.0,3.0,2.0,KCLXmAHC,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=KCLXmAHC,1,observed_flash,0.97,0.23,0.97,0.23
1915,2023/24,26,2024-04-01,Stal Mielec,Lech Poznań,0.0,0.0,9.0,19.0,3.0,5.0,YFPymUWI,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=YFPymUWI,1,observed_flash,0.88,1.9,0.88,1.9
