match_id,gospodarz,gosc,gole_gosp,gole_gosc,data_meczu,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,kolejka
2158,CRA,ZAG,1,1,2024-11-29,61,39,21,14,6,3,4,4,11,7,4,5,12,13,1,1,1,4,0,1,0,0,28,20,7,4,9,6,518,324,432,231,17
2159,GKS,LGD,2,0,2024-11-30,48.3,51.7,15,15,4,3,6,5,5,7,5,4,8,10,1,0,1,1,0,0,0,0,23,24,6,3,5,11,374,403,288,312,17
2160,KOR,GÓR,2,4,2024-12-01,42.6,57.4,13,19,3,12,4,3,6,4,4,5,10,10,1,2,4,2,0,0,0,0,18,12,4,5,8,12,382,530,307,453,17
2161,MOT,RAD,1,0,2024-12-02,52,48,18,19,6,8,4,5,8,6,4,7,15,6,0,0,2,4,0,0,0,0,18,24,5,10,8,14,455,410,380,322,17
2162,PIA,LPO,0,0,2024-11-29,32.9,67.1,8,5,3,1,2,2,3,2,5,5,17,9,2,2,5,3,0,0,0,0,15,13,4,3,5,6,279,590,199,502,17
2163,POG,JAG,1,1,2024-12-01,42,58,17,15,6,7,5,1,6,7,4,8,14,8,1,5,1,2,0,0,0,0,15,26,5,4,9,3,332,459,239,385,17
2164,STM,LEG,2,2,2024-12-01,56.2,43.8,21,8,7,2,10,3,4,3,4,4,10,10,0,1,0,2,0,0,0,0,18,16,6,2,7,9,480,373,403,292,17
2165,WID,RCZ,2,3,2024-11-30,44.7,55.3,11,15,4,4,1,4,6,7,0,3,3,14,2,1,1,1,0,0,0,0,6,35,3,5,8,9,461,543,382,479,17
2166,ŚLĄ,PUN,0,1,2024-11-30,66.3,33.7,27,8,6,3,11,3,10,2,5,3,12,15,0,4,4,4,0,0,0,0,20,14,8,3,5,9,457,228,387,154,17
2167,GÓR,LPO,2,1,2024-12-06,42.9,57.1,14,21,5,4,6,8,3,9,3,9,17,14,2,0,3,4,1,0,1,0,6,31,1,9,14,5,380,483,315,416,18
2168,ZAG,LEG,0,3,2024-12-08,64.2,35.8,16,12,4,5,3,4,9,3,7,4,7,17,1,1,1,2,0,0,0,0,32,7,7,3,11,20,466,270,375,171,18
2169,KOR,POG,0,0,2024-12-09,34.9,65.1,8,11,3,0,3,3,2,8,5,2,13,14,3,1,1,2,0,0,0,0,16,18,1,6,10,12,278,535,204,453,18
2170,LGD,ŚLĄ,1,0,2024-12-07,50.1,49.9,13,13,6,3,4,2,3,8,6,4,20,14,1,0,3,3,0,0,0,0,16,18,2,5,9,9,357,350,272,254,18
2171,PIA,CRA,0,0,2024-12-08,46.6,53.4,15,12,7,4,3,3,5,5,6,5,16,14,0,2,2,2,0,0,0,0,12,23,3,6,8,12,400,449,296,360,18
2172,PUN,JAG,1,1,2024-12-08,32.5,67.5,7,19,2,7,3,2,2,10,1,2,20,6,2,2,1,1,0,0,0,0,17,15,2,4,10,7,252,544,180,463,18
2173,RAD,GKS,1,1,2024-12-06,54.3,45.7,21,8,4,2,5,2,12,4,5,3,18,15,1,1,5,3,0,0,0,0,32,13,11,4,6,7,409,358,336,270,18
2174,RCZ,MOT,2,2,2024-12-07,64.1,35.9,25,10,9,3,9,3,7,4,10,1,5,15,0,1,0,2,0,0,0,0,26,7,8,2,6,16,611,344,539,272,18
2175,WID,STM,2,1,2024-12-07,49.1,50.9,13,16,4,4,3,5,6,7,6,10,9,10,0,0,2,2,0,0,0,0,20,26,5,9,8,4,406,411,330,329,18
2176,CRA,RCZ,0,0,2025-02-01,42.5,57.5,15,11,3,3,2,2,10,6,4,2,10,11,0,2,0,3,0,0,0,0,21,17,5,5,16,13,341,474,243,382,19
2177,GKS,STM,1,0,2025-01-31,40.8,59.2,21,16,6,1,8,1,7,14,6,6,13,12,2,1,2,1,0,0,0,0,18,28,5,9,11,10,344,497,268,414,19
2178,GÓR,PUN,1,1,2025-02-02,64.6,35.4,17,13,4,1,4,5,9,7,5,6,8,18,1,0,1,1,0,0,0,0,17,22,4,9,7,8,577,299,505,228,19
2179,JAG,RAD,5,0,2025-02-02,63.7,36.3,18,7,8,3,3,0,7,4,7,2,14,17,3,3,1,1,0,0,0,0,24,20,7,8,13,12,505,278,438,210,19
2180,LPO,WID,4,1,2025-01-31,61.3,38.7,17,11,7,6,3,2,7,3,7,7,16,3,3,2,0,1,0,0,0,0,16,21,3,5,7,7,531,324,463,262,19
2181,LEG,KOR,1,1,2025-02-02,60.9,39.1,20,13,9,6,6,4,5,3,4,4,13,16,1,2,2,1,1,0,0,0,20,11,4,1,9,13,498,316,401,227,19
2182,MOT,LGD,1,1,2025-02-01,62.4,37.6,12,13,2,5,3,7,7,1,3,2,12,12,1,0,2,1,0,0,0,0,19,11,2,3,14,11,478,290,401,220,19
2183,POG,ZAG,1,0,2025-02-01,59.3,40.7,18,7,8,1,4,3,6,3,9,5,14,9,0,2,4,2,0,0,0,0,19,16,8,2,8,2,480,327,387,243,19
2184,ŚLĄ,PIA,1,3,2025-02-03,61.8,38.2,10,14,6,7,2,2,2,5,5,2,16,15,1,3,1,0,0,0,0,0,22,17,5,7,6,8,567,349,479,263,19
2185,KOR,MOT,1,0,2025-02-09,47.6,52.4,14,14,4,2,4,6,6,6,4,4,11,14,1,2,3,2,0,0,0,0,19,22,5,5,12,8,399,434,323,336,20
2186,LGD,LPO,1,0,2025-02-09,47,53,19,7,4,1,9,4,6,2,6,4,15,13,3,1,3,5,0,1,0,1,19,21,5,5,7,9,374,422,300,336,20
2187,PIA,LEG,1,0,2025-02-08,38.8,61.2,6,13,3,4,2,4,1,5,0,13,18,14,1,1,3,3,0,0,0,0,13,28,2,6,17,3,317,495,224,389,20
2188,POG,GÓR,3,0,2025-02-07,49.1,50.9,14,13,4,6,5,2,5,5,4,0,14,8,0,1,4,1,0,0,0,0,12,4,3,1,4,2,400,419,326,341,20
2189,PUN,ZAG,1,2,2025-02-10,55.8,44.2,15,24,5,7,7,8,3,9,6,8,17,13,2,1,2,2,0,0,0,0,16,21,4,7,12,3,352,271,250,196,20
2190,RAD,ŚLĄ,1,1,2025-02-08,57,43,13,14,4,2,2,3,7,9,5,2,15,13,1,1,3,4,0,0,0,0,25,12,2,4,15,11,362,280,261,185,20
2191,RCZ,GKS,1,2,2025-02-08,57.6,42.4,17,16,6,5,7,6,4,5,9,4,14,8,0,0,1,2,0,0,0,0,44,10,13,2,10,6,466,368,396,294,20
2192,STM,JAG,2,1,2025-02-07,55.6,44.4,11,15,2,3,3,5,6,7,3,5,13,18,0,0,2,2,0,0,0,0,11,10,6,4,12,7,452,362,354,270,20
2193,WID,CRA,1,1,2025-02-09,52.1,47.9,9,18,1,2,4,7,4,9,5,8,9,13,0,4,1,2,0,0,0,0,25,23,4,7,12,11,432,398,342,305,20
2194,CRA,KOR,1,1,2025-02-14,59.6,40.4,15,4,3,0,9,2,3,2,8,1,18,11,0,1,2,5,0,1,0,1,35,7,9,1,3,8,484,345,392,244,21
2195,GKS,PIA,0,0,2025-02-16,51.6,48.4,9,15,3,3,1,2,5,10,10,7,9,10,3,1,0,2,0,0,0,0,23,20,5,5,11,12,404,382,300,280,21
2196,GÓR,RAD,3,2,2025-02-15,61.4,38.6,14,13,7,4,6,5,1,4,3,10,9,17,2,3,2,2,0,0,0,0,10,22,3,5,11,12,539,322,481,260,21
2197,JAG,MOT,3,0,2025-02-16,57.5,42.5,16,13,5,4,6,4,5,5,1,1,13,16,2,0,3,0,0,1,0,0,13,17,4,7,13,10,541,392,479,324,21
2198,ZAG,LGD,1,3,2025-02-17,57.1,42.9,24,16,8,7,7,6,9,3,8,8,6,7,2,1,1,0,0,0,0,0,34,22,11,3,9,15,451,344,355,253,21
2199,LPO,RCZ,0,1,2025-02-14,54.7,45.3,9,14,4,7,4,2,1,5,3,5,11,14,2,4,1,2,0,0,0,0,11,18,2,2,13,6,466,378,377,320,21
2200,LEG,PUN,2,0,2025-02-15,54.9,45.1,21,6,6,1,7,0,8,5,10,6,12,10,4,2,1,3,0,0,0,0,28,18,4,5,7,16,369,311,295,210,21
2201,STM,POG,1,2,2025-02-16,55.3,44.7,16,11,4,4,6,5,6,2,7,5,9,15,5,1,1,3,0,0,0,0,27,16,8,5,8,12,414,346,327,243,21
2202,ŚLĄ,WID,3,0,2025-02-15,43.7,56.3,15,12,5,2,4,7,6,3,2,5,14,12,3,1,2,4,0,1,0,1,13,8,2,3,10,9,316,419,239,328,21
2203,CRA,JAG,2,2,2025-02-23,49.1,50.9,8,17,3,4,1,4,4,9,4,11,15,13,0,1,2,2,0,0,0,0,20,22,11,5,7,7,360,376,263,275,22
2204,KOR,ŚLĄ,2,0,2025-02-22,45.7,54.3,11,17,5,4,2,5,4,8,5,12,11,11,2,2,1,0,0,0,0,0,17,24,5,9,13,6,301,359,222,293,22
2205,LPO,ZAG,3,1,2025-02-23,57.2,42.8,13,24,5,10,6,2,2,12,4,13,13,11,1,5,0,1,0,0,0,0,10,34,1,11,8,17,444,307,350,216,22
2206,LGD,PUN,0,2,2025-02-23,64.6,35.4,19,13,6,3,6,6,7,4,8,7,8,17,1,0,2,3,0,0,0,0,27,13,7,3,7,16,407,227,321,136,22
2207,MOT,GKS,3,2,2025-02-24,39.4,60.6,13,27,5,12,3,6,5,9,4,11,10,12,2,1,3,3,0,0,0,0,19,23,3,8,12,4,314,497,242,443,22
2208,PIA,STM,2,2,2025-02-21,60.9,39.1,31,9,11,3,9,2,11,4,8,2,8,17,0,2,3,3,0,1,0,1,33,5,12,1,16,6,573,382,477,282,22
2209,RAD,LEG,3,1,2025-02-22,40.7,59.3,22,11,7,2,4,3,11,6,3,5,15,10,1,0,1,1,0,0,0,0,8,16,5,3,12,8,308,447,212,340,22
2210,RCZ,GÓR,1,0,2025-02-21,47.9,52.1,16,7,5,0,5,5,6,2,6,3,12,11,2,1,2,1,0,0,0,0,16,12,3,4,12,14,448,491,382,402,22
2211,WID,POG,0,4,2025-02-22,43.1,56.9,11,19,4,9,2,7,5,3,5,7,7,13,1,2,2,0,0,0,0,0,17,22,5,8,9,19,299,390,230,316,22
2212,GÓR,CRA,0,1,2025-02-28,65.9,34.1,23,10,2,2,15,4,6,4,12,3,8,9,3,2,2,1,0,0,0,0,32,14,4,2,9,9,598,314,533,247,23
2213,JAG,GKS,1,0,2025-03-02,53.8,46.2,18,11,3,1,10,5,5,5,4,0,13,12,2,2,0,1,0,0,0,0,13,21,5,4,8,10,475,397,396,317,23
2214,ZAG,PIA,0,1,2025-03-01,55.1,44.9,14,11,4,3,2,2,8,6,7,1,17,13,5,1,1,1,0,0,0,0,26,12,4,3,9,8,492,415,364,296,23
2215,LEG,ŚLĄ,3,1,2025-03-02,53.5,46.5,18,10,6,2,8,4,4,4,8,4,13,15,3,2,1,2,0,0,0,0,25,9,4,5,5,5,436,386,337,299,23
2216,POG,LPO,0,3,2025-03-01,47,53,15,20,4,7,6,11,5,2,4,4,14,15,1,4,1,1,1,0,0,0,14,12,3,1,10,9,363,421,263,340,23
2217,PUN,MOT,0,1,2025-03-02,48.4,51.6,10,16,2,3,5,8,3,5,8,4,15,17,2,1,6,5,1,0,1,0,28,18,2,4,9,4,304,334,217,245,23
2218,RAD,WID,1,1,2025-02-28,61.4,38.6,23,8,5,3,6,1,12,4,8,0,13,11,1,3,2,1,0,0,0,0,41,9,19,4,11,11,469,311,400,237,23
2219,RCZ,LGD,3,1,2025-03-03,46.9,53.1,8,16,4,3,2,8,2,5,1,3,14,12,2,2,2,5,0,0,0,0,12,21,4,6,13,6,355,396,279,313,23
2220,STM,KOR,0,1,2025-03-01,54.9,45.1,17,15,4,3,2,6,11,6,5,3,18,13,1,0,4,4,0,0,0,0,28,11,11,2,14,14,413,350,318,226,23
2221,CRA,RAD,1,2,2025-03-08,52.7,47.3,5,14,2,4,3,4,0,6,5,7,10,14,2,3,1,2,0,0,0,0,15,14,0,6,7,13,387,340,292,244,24
2222,GKS,ZAG,1,0,2025-03-09,58.5,41.5,7,18,2,0,2,5,3,13,3,8,9,11,1,0,2,3,0,0,0,0,13,30,3,9,4,14,401,266,309,178,24
2223,KOR,PUN,2,1,2025-03-07,55,45,23,11,8,3,5,3,10,5,3,1,10,17,0,0,2,4,0,0,0,0,17,13,3,2,14,7,371,303,293,205,24
2224,LPO,STM,3,1,2025-03-08,59.3,40.7,24,11,14,3,8,4,2,4,5,6,11,9,5,1,2,2,0,0,0,0,13,14,4,6,12,10,536,361,478,308,24
2225,LGD,GÓR,1,2,2025-03-09,52.1,47.9,22,10,3,3,9,2,10,5,5,4,10,10,0,1,2,4,0,0,0,0,25,8,7,3,15,7,408,390,325,314,24
2226,MOT,LEG,3,3,2025-03-10,46.9,53.1,14,29,6,3,1,16,7,10,4,6,12,13,2,0,2,4,0,0,0,0,15,23,5,8,13,10,384,426,286,338,24
2227,PIA,RCZ,0,3,2025-03-08,57.4,42.6,10,8,4,7,1,0,5,1,2,2,18,19,1,1,3,1,0,0,0,0,14,10,6,2,9,5,445,333,348,260,24
2228,WID,JAG,0,1,2025-03-09,49.5,50.5,19,7,5,2,8,3,6,2,13,2,14,13,2,2,4,3,0,0,0,0,34,11,5,1,14,13,375,409,292,339,24
2229,ŚLĄ,POG,1,1,2025-03-07,40.1,59.9,15,16,4,4,7,5,4,7,13,6,5,18,4,1,0,3,0,0,0,0,18,19,2,7,9,1,302,466,238,396,24
2230,GÓR,MOT,4,0,2025-03-15,48.1,51.9,18,9,10,2,4,4,4,3,3,11,8,10,1,5,3,1,0,0,0,0,8,32,3,5,14,4,456,468,385,403,25
2231,JAG,LPO,2,1,2025-03-16,30.6,69.4,11,16,1,2,4,7,6,7,0,4,17,15,1,0,3,3,0,0,0,0,10,25,3,5,11,7,226,515,153,434,25
2232,ZAG,KOR,1,1,2025-03-16,26.6,73.4,8,14,2,4,2,5,4,5,7,8,16,8,1,1,1,1,0,0,0,0,14,26,4,5,22,9,199,561,106,472,25
2233,POG,CRA,5,2,2025-03-14,66.1,33.9,16,10,6,5,4,0,6,5,5,0,7,11,1,2,1,2,0,1,0,0,33,7,9,2,12,9,552,291,450,190,25
2234,PUN,PIA,2,1,2025-03-16,27.9,72.1,10,19,5,6,2,4,3,9,1,11,18,10,1,0,2,2,0,0,0,0,14,34,5,7,10,5,221,563,133,477,25
2236,RCZ,LEG,3,2,2025-03-16,48.8,51.2,16,11,6,7,4,2,6,2,7,5,15,13,5,1,2,2,0,0,0,0,21,14,7,1,10,10,378,405,304,325,25
2237,STM,ŚLĄ,1,4,2025-03-15,39.1,60.9,12,19,4,11,4,6,4,2,6,4,11,15,2,1,0,3,1,0,0,0,20,16,8,3,11,4,303,492,223,416,25
2238,WID,GKS,1,0,2025-03-15,44.7,55.3,11,18,5,3,3,2,3,13,3,6,12,11,0,2,4,0,0,0,0,0,14,23,3,7,15,11,383,469,314,407,25
2320,RAD,LGD,2,1,2025-03-14,45.8,54.2,12,5,5,1,4,1,3,3,5,2,14,17,0,1,6,3,0,0,0,0,19,10,6,3,11,10,291,353,208,271,25
2239,CRA,PUN,3,1,2025-03-29,49.9,50.1,20,9,4,4,9,3,7,2,5,4,8,17,1,0,3,2,0,1,0,1,14,21,6,7,8,19,351,347,269,250,26
2240,GKS,GÓR,2,1,2025-03-30,41.1,58.9,16,25,4,9,3,9,9,7,4,9,13,9,2,0,1,1,0,0,0,0,24,12,11,2,12,5,373,555,309,485,26
2241,ZAG,RCZ,0,2,2025-03-31,18.4,81.6,9,22,2,5,2,11,5,6,4,12,12,9,0,0,3,4,1,0,1,0,7,37,4,7,3,2,127,563,74,497,26
2242,KOR,RAD,1,3,2025-03-30,61.1,38.9,18,10,2,4,4,3,12,3,8,5,12,17,0,1,2,4,0,0,0,0,35,11,8,2,10,12,399,262,318,187,26
2243,LGD,JAG,1,0,2025-03-29,43.7,56.3,17,19,5,1,5,9,7,9,3,11,10,8,0,0,2,0,0,0,0,0,13,29,2,9,13,9,343,426,257,337,26
2244,LEG,POG,0,0,2025-03-28,57,43,14,11,5,4,6,4,3,3,8,5,11,12,3,0,2,3,0,0,0,0,23,22,4,3,4,7,456,337,376,259,26
2245,MOT,STM,4,1,2025-03-30,45.7,54.3,14,18,7,4,4,4,3,10,3,6,16,10,2,2,1,1,0,0,0,0,18,29,4,12,5,8,413,479,341,399,26
2246,PIA,WID,0,2,2025-03-28,53.3,46.7,16,13,5,3,2,4,9,6,6,2,12,7,6,0,1,1,0,0,0,0,24,11,7,3,13,16,477,430,395,363,26
2247,ŚLĄ,LPO,3,1,2025-03-29,38.7,61.3,20,12,6,3,5,4,9,5,6,5,12,13,1,0,6,2,0,0,0,0,13,19,3,7,13,14,292,468,224,375,26
2248,GÓR,LEG,1,2,2025-04-06,51.5,48.5,15,6,4,2,5,2,6,2,5,5,16,14,2,1,2,3,0,0,0,0,20,17,5,3,16,12,500,476,429,398,27
2249,JAG,PIA,1,1,2025-04-06,55.9,44.1,12,13,3,4,2,5,7,4,5,4,8,12,2,5,0,2,0,0,0,0,24,14,5,3,7,13,503,395,414,299,27
2250,LPO,KOR,2,0,2025-04-05,61.5,38.5,14,18,4,5,4,5,6,8,5,6,12,13,1,1,1,4,0,0,0,0,17,22,5,5,8,12,532,319,448,242,27
2251,POG,GKS,4,0,2025-04-06,50.1,49.9,18,10,8,0,5,5,5,5,6,4,6,9,0,3,0,1,0,0,0,0,13,23,4,5,7,8,396,383,303,289,27
2252,PUN,RCZ,1,1,2025-04-07,46.3,53.7,19,18,4,6,7,3,8,9,5,4,16,11,0,0,3,1,0,0,0,0,15,18,5,8,6,10,328,378,209,271,27
2253,RAD,ZAG,0,1,2025-04-05,55.2,44.8,13,11,3,3,8,3,2,5,7,5,14,10,0,1,1,3,0,0,0,0,19,15,3,6,7,11,386,318,272,203,27
2254,STM,CRA,1,1,2025-04-04,46.6,53.4,10,19,3,4,3,5,4,10,7,3,8,11,2,2,1,2,0,0,0,0,21,18,4,6,6,8,440,508,350,432,27
2255,WID,LGD,2,0,2025-04-04,54.9,45.1,11,6,5,3,3,1,3,2,4,5,20,13,2,2,2,2,0,0,0,0,11,19,2,4,7,10,426,343,353,273,27
2256,ŚLĄ,MOT,1,1,2025-04-05,42.9,57.1,10,23,3,4,4,9,3,10,2,8,7,18,4,5,2,1,0,0,0,0,10,31,2,7,12,10,318,413,245,342,27
2257,CRA,ŚLĄ,2,4,2025-04-12,50.3,49.7,17,24,4,9,7,6,6,9,2,6,13,12,3,0,2,0,0,0,0,0,19,16,4,5,11,9,341,343,254,274,28
2258,GKS,PUN,3,1,2025-04-12,62.3,37.7,24,9,9,2,6,3,9,4,2,5,2,15,0,2,0,1,0,0,0,0,18,24,3,7,8,14,511,301,430,211,28
2259,ZAG,GÓR,2,1,2025-04-11,30.8,69.2,14,12,5,6,3,4,6,2,3,2,13,9,0,1,3,4,0,1,0,0,14,15,4,2,8,8,274,632,196,544,28
2260,KOR,WID,2,1,2025-04-11,53.5,46.5,16,10,4,2,6,3,6,5,9,4,11,19,1,1,3,3,0,0,0,0,23,10,5,3,12,8,339,306,262,220,28
2261,LGD,STM,3,2,2025-04-14,63,37,29,7,7,2,10,2,12,3,11,1,6,8,2,3,0,1,0,0,0,0,22,9,8,3,12,8,539,321,457,246,28
2262,LEG,JAG,0,1,2025-04-13,60,40,20,12,3,2,8,5,9,5,5,3,15,15,1,2,1,4,0,1,0,1,13,13,8,4,6,13,489,325,410,255,28
2263,MOT,LPO,1,2,2025-04-13,48.5,51.5,13,13,6,6,2,3,5,4,6,4,11,11,1,4,0,1,0,0,0,0,30,12,7,5,11,8,431,474,363,413,28
2264,PIA,POG,2,1,2025-04-13,33,67,11,15,4,4,2,4,5,7,3,5,12,9,0,5,1,0,0,0,0,0,12,22,1,5,9,12,256,526,176,448,28
2265,RCZ,RAD,2,1,2025-04-12,59.3,40.7,17,12,6,5,3,3,8,4,9,5,10,15,2,0,1,3,0,0,0,0,29,13,8,4,3,9,436,301,376,236,28
2266,JAG,ZAG,1,3,2025-04-21,62.4,37.6,17,13,4,7,5,1,8,5,13,2,7,12,2,0,2,3,0,0,0,0,28,8,8,1,5,12,436,269,351,182,29
2267,LPO,CRA,2,1,2025-04-21,49.5,50.5,22,8,10,3,2,2,10,3,7,3,11,9,1,3,2,3,0,0,0,0,13,23,4,5,8,9,448,447,381,375,29
2268,LEG,LGD,2,1,2025-04-21,54.9,45.1,15,11,4,3,4,2,7,6,9,2,7,8,2,0,1,2,0,0,0,0,31,9,8,5,12,17,381,330,326,257,29
2269,PIA,KOR,1,1,2025-04-19,55.3,44.7,13,12,4,4,2,3,7,5,2,7,18,14,3,1,3,1,0,0,0,0,20,16,4,3,17,9,420,336,323,242,29
2270,POG,RCZ,1,0,2025-04-19,65.8,34.2,19,5,8,0,4,3,7,2,13,2,13,13,1,0,1,4,0,1,0,0,29,9,10,1,11,7,476,251,400,179,29
2271,PUN,RAD,2,2,2025-04-21,47.2,52.8,9,14,2,5,3,4,4,5,5,6,16,12,3,0,4,3,0,0,0,0,19,16,2,7,5,3,285,323,205,252,29
2272,STM,GÓR,0,0,2025-04-22,47.2,52.8,7,10,2,3,1,2,4,5,4,6,16,7,3,1,4,0,1,0,1,0,20,20,6,2,12,11,442,497,373,434,29
2273,WID,MOT,1,2,2025-04-19,52.7,47.3,12,6,0,3,5,0,7,3,4,4,10,15,3,0,0,3,0,0,0,0,23,15,6,1,7,10,444,404,374,336,29
2274,ŚLĄ,GKS,0,2,2025-04-19,53.9,46.1,18,13,1,8,7,2,10,3,7,4,11,16,2,1,0,3,0,0,0,0,26,12,8,3,11,10,440,393,370,328,29
2275,GKS,LEG,1,3,2025-04-26,46.9,53.1,17,22,6,8,4,6,7,8,4,7,11,12,3,1,0,2,0,0,0,0,15,24,2,7,10,14,454,503,378,415,30
2276,GÓR,WID,0,0,2025-04-27,50.2,49.8,9,9,1,3,2,2,6,4,5,5,8,9,3,2,2,2,0,0,0,0,19,16,5,2,13,6,466,467,391,399,30
2277,ZAG,STM,2,2,2025-04-28,41.8,58.2,13,22,3,8,6,3,4,11,3,5,11,12,1,3,4,1,0,0,0,0,14,17,2,10,8,4,321,450,245,382,30
2278,KOR,JAG,3,1,2025-04-27,36.8,63.2,10,15,6,4,2,3,2,8,2,5,15,15,0,1,3,3,0,0,0,0,10,18,1,4,8,13,287,491,207,406,30
2279,LGD,PIA,3,1,2025-04-26,43,57,11,11,6,3,1,2,4,6,4,3,15,10,1,1,0,1,0,0,0,0,11,16,1,3,11,9,374,497,274,406,30
2280,MOT,CRA,0,1,2025-04-26,57.1,42.9,8,14,2,6,2,5,4,3,6,4,14,11,2,3,4,4,1,1,1,1,20,8,6,2,8,16,516,398,419,323,30
2281,PUN,POG,4,5,2025-04-25,30.6,69.4,10,18,4,9,1,6,5,3,1,5,14,13,0,1,4,1,1,1,1,0,7,24,1,6,6,5,215,478,137,396,30
2282,RAD,LPO,2,2,2025-04-27,47.2,52.8,16,4,3,2,8,2,5,0,12,1,9,10,0,2,0,0,0,0,0,0,36,10,9,3,9,4,332,405,252,332,30
2283,RCZ,ŚLĄ,3,0,2025-04-25,39,61,14,16,9,6,4,2,1,8,4,4,7,12,2,3,0,3,0,0,0,0,12,17,3,5,15,9,299,466,233,400,30
2284,CRA,LGD,0,2,2025-05-04,55.2,44.8,8,11,2,4,2,2,4,5,4,5,7,13,1,0,1,0,0,0,0,0,13,15,3,0,12,6,437,354,351,277,31
2285,JAG,GÓR,1,1,2025-05-04,51.8,48.2,25,8,5,4,7,4,13,0,5,6,12,10,1,0,1,2,0,0,0,0,14,14,6,2,10,15,431,401,342,300,31
2286,KOR,GKS,2,1,2025-05-05,39.5,60.5,21,13,3,1,6,5,12,7,3,2,10,10,2,1,0,2,0,1,0,1,18,14,10,6,7,13,325,515,238,428,31
2287,LPO,PUN,8,1,2025-05-03,66.2,33.8,15,14,8,9,2,2,5,3,3,7,5,8,1,2,0,0,0,0,0,0,11,21,2,8,6,8,591,287,532,227,31
2288,PIA,RAD,0,0,2025-05-04,50,50,12,7,3,2,3,2,6,3,9,6,11,12,4,1,2,0,0,0,0,0,23,13,5,3,11,1,369,370,288,272,31
2289,POG,MOT,3,0,2025-05-04,54.9,45.1,15,13,8,1,6,7,1,5,7,5,10,11,1,2,1,2,0,0,0,0,16,15,7,1,6,6,445,362,356,291,31
2290,STM,RCZ,0,2,2025-05-03,41.5,58.5,5,15,1,7,1,5,3,3,1,12,5,10,1,3,0,0,0,0,0,0,11,28,4,10,13,6,330,458,233,383,31
2291,WID,LEG,0,2,2025-05-04,55.1,44.9,19,10,2,5,9,4,8,1,6,7,12,17,1,2,1,6,0,2,0,1,22,15,4,3,12,12,433,355,364,300,31
2292,ŚLĄ,ZAG,3,1,2025-05-03,46.3,53.7,13,18,6,9,6,6,1,3,2,11,7,7,2,1,4,2,0,0,0,0,9,22,2,5,5,12,367,410,294,329,31
2293,GKS,CRA,2,1,2025-05-11,51.3,48.7,12,17,4,4,3,4,5,9,1,10,13,7,2,0,0,1,0,0,0,0,7,36,1,11,9,11,427,378,339,291,32
2294,GÓR,ŚLĄ,2,0,2025-05-09,56.6,43.4,16,14,7,1,4,7,5,6,13,2,11,15,2,1,1,1,0,0,0,0,20,18,3,6,16,8,475,361,412,293,32
2295,ZAG,WID,2,1,2025-05-10,36,64,14,16,5,3,3,6,6,7,4,5,7,12,0,2,0,0,0,0,0,0,17,37,8,5,7,8,256,454,186,398,32
2296,LGD,KOR,3,2,2025-05-11,45.2,54.8,12,11,7,5,2,3,3,3,4,2,11,12,0,1,2,1,0,0,0,0,11,8,3,2,9,23,312,379,238,298,32
2297,LEG,LPO,0,1,2025-05-11,48.7,51.3,13,13,3,1,4,7,6,5,8,5,15,11,0,1,2,2,0,0,0,0,26,16,9,6,11,9,406,439,318,363,32
2298,MOT,PIA,1,4,2025-05-09,55,45,11,18,2,8,4,7,5,3,10,4,16,8,2,2,2,1,0,0,0,0,25,8,5,2,4,10,480,407,407,324,32
2299,PUN,STM,2,3,2025-05-12,41.5,58.5,20,22,4,9,8,8,8,5,6,6,16,8,3,2,3,1,0,0,0,0,28,19,3,7,13,11,318,473,261,398,32
2300,RAD,POG,2,0,2025-05-10,34,66,13,13,5,3,4,3,4,7,5,10,14,13,2,2,1,1,0,0,0,0,16,32,9,5,11,10,223,433,150,352,32
2301,RCZ,JAG,1,2,2025-05-10,46.2,53.8,13,14,2,4,5,4,6,6,6,5,10,16,3,1,3,3,1,0,1,0,25,17,6,3,9,8,321,387,247,320,32
2302,CRA,LEG,3,1,2025-05-18,45,55,18,12,7,5,3,5,8,2,8,1,8,16,2,0,2,4,0,0,0,0,24,14,6,4,13,5,343,434,270,357,33
2303,GKS,LPO,2,2,2025-05-18,41.1,58.9,9,25,3,9,2,8,4,8,5,9,13,7,1,0,3,2,0,0,0,0,18,31,5,8,6,5,345,492,266,428,33
2304,KOR,RCZ,1,1,2025-05-17,28.5,71.5,6,17,4,3,0,2,2,12,3,12,7,6,1,0,3,1,0,0,0,0,3,41,2,11,13,8,219,517,128,442,33
2305,MOT,ZAG,1,0,2025-05-18,45.9,54.1,17,16,5,3,6,8,6,5,4,7,12,12,3,2,2,0,0,0,0,0,15,20,2,3,9,10,364,426,296,350,33
