match_id,gospodarz,gosc,gole_gosp,gole_gosc,data_meczu,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,kolejka
2515,ARK,LEG,2,2,2026-02-07,43.7,56.3,3.0,14.0,2.0,7.0,0.0,4.0,1.0,3.0,3.0,7.0,11.0,15.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,12.0,18.0,2.0,7.0,12.0,5.0,350.0,445.0,255.0,356.0,20
2516,LGD,CRA,1,1,2026-02-06,61.3,38.7,19.0,9.0,7.0,5.0,7.0,2.0,5.0,2.0,10.0,5.0,18.0,13.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,29.0,12.0,7.0,3.0,9.0,10.0,412.0,263.0,335.0,188.0,20
2517,GÓR,LPO,0,1,2026-02-07,52.1,47.9,17.0,13.0,4.0,4.0,7.0,5.0,6.0,4.0,7.0,3.0,12.0,21.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,36.0,7.0,10.0,4.0,11.0,4.0,427.0,416.0,365.0,338.0,20
2518,POG,BBT,1,1,2026-02-08,56.6,43.4,17.0,21.0,6.0,8.0,5.0,3.0,6.0,10.0,7.0,5.0,11.0,13.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,26.0,21.0,6.0,3.0,9.0,10.0,437.0,335.0,334.0,233.0,20
2519,KOR,ZAG,1,2,2026-02-06,61.2,38.8,20.0,10.0,5.0,3.0,10.0,4.0,5.0,3.0,4.0,4.0,12.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,10.0,5.0,7.0,7.0,424.0,270.0,345.0,190.0,20
2520,GKS,WID,1,0,2026-02-08,28.2,71.8,8.0,9.0,4.0,1.0,0.0,2.0,4.0,6.0,3.0,7.0,17.0,11.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,28.0,1.0,4.0,17.0,13.0,217.0,541.0,129.0,428.0,20
2521,RCZ,RAD,0,0,2026-02-08,49.9,50.1,16.0,11.0,5.0,1.0,5.0,3.0,6.0,7.0,3.0,2.0,12.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,12.0,3.0,5.0,15.0,10.0,413.0,419.0,334.0,327.0,20
2522,JAG,MOT,4,1,2026-02-07,54.3,45.7,22.0,13.0,11.0,5.0,4.0,6.0,7.0,2.0,7.0,7.0,11.0,16.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,14.0,11.0,2.0,18.0,9.0,419.0,356.0,348.0,274.0,20
2523,PIA,WPŁ,1,0,2026-02-09,58.7,41.3,16.0,9.0,3.0,4.0,5.0,2.0,8.0,3.0,7.0,2.0,7.0,8.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,29.0,23.0,6.0,7.0,7.0,5.0,547.0,381.0,467.0,292.0,20
2524,WPŁ,WID,0,2,2026-02-14,49.4,50.6,10.0,15.0,1.0,4.0,4.0,2.0,5.0,9.0,5.0,2.0,16.0,12.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,18.0,17.0,4.0,4.0,10.0,9.0,372.0,381.0,293.0,315.0,21
2525,BBT,GÓR,1,1,2026-02-16,30.1,69.9,12.0,22.0,3.0,3.0,5.0,7.0,4.0,12.0,2.0,10.0,12.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,5.0,3.0,6.0,5.0,246.0,593.0,164.0,508.0,21
2526,MOT,LGD,2,3,2026-02-15,58.6,41.4,7.0,15.0,3.0,9.0,3.0,3.0,1.0,3.0,2.0,2.0,9.0,11.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,24.0,13.0,2.0,4.0,6.0,14.0,412.0,296.0,309.0,195.0,21
2527,ZAG,RCZ,0,0,2026-02-14,35.1,64.9,8.0,19.0,2.0,9.0,1.0,4.0,5.0,6.0,2.0,8.0,17.0,16.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,27.0,1.0,4.0,4.0,4.0,263.0,479.0,168.0,380.0,21
2528,RAD,KOR,0,2,2026-02-13,73.2,26.8,24.0,4.0,6.0,2.0,10.0,1.0,8.0,1.0,12.0,1.0,10.0,19.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,31.0,9.0,7.0,0.0,13.0,12.0,532.0,199.0,438.0,110.0,21
2529,POG,ARK,1,0,2026-02-15,55.5,44.5,20.0,11.0,4.0,1.0,10.0,4.0,6.0,6.0,8.0,7.0,15.0,15.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,24.0,21.0,7.0,4.0,7.0,5.0,421.0,335.0,344.0,259.0,21
2530,CRA,JAG,0,0,2026-02-14,42.8,57.2,12.0,17.0,3.0,4.0,4.0,3.0,5.0,10.0,4.0,6.0,11.0,19.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,13.0,20.0,5.0,2.0,10.0,12.0,321.0,429.0,251.0,355.0,21
2531,GKS,LEG,1,1,2026-02-13,45.2,54.8,13.0,11.0,2.0,4.0,6.0,2.0,5.0,5.0,6.0,7.0,15.0,11.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,22.0,23.0,6.0,5.0,10.0,5.0,335.0,409.0,257.0,314.0,21
2532,LPO,PIA,3,0,2026-02-15,48.5,51.5,19.0,15.0,10.0,7.0,2.0,6.0,7.0,2.0,7.0,6.0,16.0,6.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,17.0,6.0,8.0,12.0,11.0,433.0,464.0,354.0,383.0,21
2533,ARK,GKS,2,1,2026-02-22,43.4,56.6,12.0,11.0,6.0,5.0,3.0,5.0,3.0,1.0,5.0,4.0,10.0,15.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,19.0,1.0,8.0,7.0,6.0,292.0,383.0,204.0,270.0,22
2534,LEG,WPŁ,2,1,2026-02-21,43.1,56.9,6.0,14.0,4.0,4.0,1.0,7.0,1.0,3.0,1.0,4.0,11.0,8.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,22.0,5.0,9.0,7.0,12.0,399.0,525.0,334.0,453.0,22
2535,LGD,ZAG,0,2,2026-02-23,69.8,30.2,19.0,11.0,7.0,5.0,8.0,3.0,4.0,3.0,11.0,2.0,11.0,15.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,41.0,9.0,6.0,5.0,6.0,6.0,496.0,220.0,396.0,131.0,22
2536,GÓR,POG,0,1,2026-02-21,47.1,52.9,11.0,7.0,2.0,2.0,2.0,2.0,7.0,3.0,4.0,5.0,12.0,18.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,14.0,2.0,1.0,9.0,6.0,408.0,467.0,342.0,398.0,22
2537,KOR,LPO,1,2,2026-02-22,41.9,58.1,7.0,11.0,1.0,4.0,2.0,2.0,4.0,5.0,1.0,5.0,12.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,14.0,3.0,0.0,7.0,14.0,372.0,519.0,305.0,435.0,22
2538,RCZ,BBT,1,0,2026-02-21,54.6,45.4,9.0,20.0,4.0,5.0,2.0,7.0,3.0,8.0,4.0,6.0,10.0,15.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,22.0,6.0,6.0,13.0,12.0,410.0,338.0,318.0,237.0,22
2539,JAG,RAD,1,1,2026-02-22,63.4,36.6,21.0,9.0,3.0,2.0,7.0,3.0,11.0,4.0,9.0,3.0,18.0,16.0,7.0,0.0,3.0,5.0,0.0,1.0,0.0,1.0,30.0,10.0,9.0,1.0,10.0,9.0,502.0,297.0,415.0,226.0,22
2540,PIA,MOT,1,2,2026-02-20,59.6,40.4,18.0,9.0,4.0,6.0,7.0,0.0,7.0,3.0,6.0,3.0,11.0,16.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,26.0,10.0,11.0,1.0,3.0,13.0,542.0,371.0,468.0,292.0,22
2541,WID,CRA,0,0,2026-02-20,41.1,58.9,13.0,11.0,4.0,1.0,7.0,4.0,2.0,6.0,9.0,3.0,21.0,13.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,21.0,7.0,1.0,0.0,15.0,10.0,304.0,460.0,216.0,352.0,22
2542,ARK,LGD,2,2,2026-02-27,51.0,49.0,11.0,13.0,3.0,7.0,4.0,1.0,4.0,5.0,4.0,1.0,9.0,13.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,11.0,4.0,5.0,3.0,7.0,309.0,302.0,191.0,181.0,23
2543,BBT,RAD,1,1,2026-03-01,37.1,62.9,20.0,16.0,3.0,4.0,10.0,5.0,7.0,7.0,8.0,9.0,18.0,8.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,25.0,4.0,7.0,15.0,11.0,261.0,454.0,194.0,370.0,23
2544,MOT,KOR,2,0,2026-02-28,49.3,50.7,13.0,22.0,4.0,5.0,4.0,11.0,5.0,6.0,2.0,10.0,14.0,15.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,12.0,10.0,11.0,350.0,341.0,274.0,258.0,23
2545,ZAG,WPŁ,2,0,2026-03-02,34.3,65.7,11.0,20.0,4.0,4.0,2.0,7.0,5.0,9.0,1.0,5.0,10.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,27.0,2.0,8.0,6.0,12.0,266.0,500.0,184.0,417.0,23
2546,POG,WID,1,0,2026-02-28,40.1,59.9,9.0,8.0,3.0,1.0,2.0,2.0,4.0,5.0,2.0,2.0,9.0,13.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,12.0,25.0,4.0,5.0,10.0,7.0,310.0,462.0,229.0,383.0,23
2547,CRA,PIA,2,3,2026-02-27,48.2,51.8,11.0,9.0,4.0,5.0,1.0,2.0,6.0,2.0,2.0,1.0,15.0,11.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,19.0,2.0,6.0,8.0,5.0,382.0,402.0,294.0,307.0,23
2548,GKS,GÓR,3,1,2026-02-28,41.8,58.2,16.0,15.0,6.0,5.0,7.0,5.0,3.0,5.0,3.0,3.0,11.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,18.0,3.0,4.0,10.0,9.0,324.0,447.0,244.0,358.0,23
2549,LPO,RCZ,4,3,2026-03-01,53.6,46.4,24.0,14.0,11.0,7.0,7.0,3.0,6.0,4.0,6.0,2.0,18.0,12.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,19.0,14.0,8.0,6.0,5.0,8.0,371.0,327.0,292.0,251.0,23
2550,JAG,LEG,2,2,2026-03-01,57.2,42.8,10.0,17.0,5.0,1.0,2.0,9.0,3.0,7.0,4.0,7.0,14.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,5.0,10.0,9.0,9.0,463.0,334.0,375.0,251.0,23
2551,WPŁ,ARK,0,3,2026-03-09,50.3,49.7,14.0,15.0,1.0,5.0,6.0,4.0,7.0,6.0,6.0,2.0,9.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,15.0,6.0,6.0,7.0,7.0,411.0,415.0,322.0,332.0,24
2552,LEG,CRA,1,0,2026-03-08,40.6,59.4,14.0,10.0,4.0,3.0,5.0,2.0,5.0,5.0,4.0,3.0,19.0,15.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,15.0,19.0,3.0,7.0,16.0,10.0,360.0,526.0,265.0,424.0,24
2553,LGD,JAG,3,0,2026-03-06,36.3,63.7,10.0,12.0,7.0,2.0,1.0,4.0,2.0,6.0,2.0,9.0,10.0,8.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,10.0,11.0,5.0,300.0,516.0,217.0,417.0,24
2554,MOT,GÓR,0,0,2026-03-08,59.9,40.1,6.0,11.0,0.0,2.0,1.0,1.0,5.0,8.0,4.0,6.0,12.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,7.0,6.0,13.0,20.0,472.0,308.0,385.0,227.0,24
2555,RAD,GKS,0,1,2026-03-08,66.8,33.2,15.0,9.0,2.0,2.0,4.0,3.0,9.0,4.0,8.0,3.0,11.0,25.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,39.0,13.0,14.0,3.0,8.0,8.0,472.0,239.0,363.0,148.0,24
2556,KOR,BBT,2,1,2026-03-07,51.0,49.0,10.0,17.0,4.0,2.0,2.0,7.0,4.0,8.0,5.0,6.0,19.0,12.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,12.0,5.0,7.0,8.0,373.0,355.0,293.0,267.0,24
2557,RCZ,POG,2,0,2026-03-08,63.8,36.2,23.0,5.0,6.0,1.0,5.0,2.0,12.0,2.0,6.0,0.0,10.0,13.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,24.0,4.0,9.0,0.0,10.0,11.0,554.0,321.0,479.0,241.0,24
2558,PIA,ZAG,1,3,2026-03-07,67.4,32.6,16.0,8.0,3.0,5.0,4.0,1.0,9.0,2.0,10.0,7.0,7.0,15.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,30.0,16.0,8.0,5.0,7.0,6.0,439.0,212.0,355.0,128.0,24
2559,WID,LPO,2,1,2026-03-07,28.5,71.5,11.0,12.0,4.0,6.0,1.0,2.0,6.0,4.0,3.0,5.0,21.0,11.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,20.0,20.0,4.0,5.0,12.0,5.0,214.0,561.0,146.0,489.0,24
2560,ARK,WID,0,0,2026-03-15,49.6,50.4,10.0,10.0,1.0,1.0,5.0,7.0,4.0,2.0,8.0,3.0,20.0,21.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,22.0,11.0,3.0,4.0,5.0,11.0,314.0,331.0,238.0,233.0,25
2561,BBT,MOT,1,2,2026-03-13,44.3,55.7,20.0,11.0,7.0,5.0,7.0,2.0,6.0,4.0,4.0,4.0,19.0,13.0,0.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,22.0,14.0,7.0,2.0,7.0,4.0,365.0,473.0,276.0,385.0,25
2562,ZAG,LPO,0,1,2026-03-15,37.0,63.0,14.0,15.0,1.0,4.0,5.0,6.0,8.0,5.0,2.0,3.0,12.0,14.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,19.0,11.0,4.0,0.0,14.0,11.0,290.0,515.0,195.0,425.0,25
2563,GÓR,RCZ,3,1,2026-03-15,43.5,56.5,13.0,15.0,6.0,3.0,3.0,6.0,4.0,6.0,4.0,7.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,23.0,1.0,6.0,8.0,9.0,341.0,436.0,257.0,377.0,25
2564,RAD,LEG,1,1,2026-03-13,57.8,42.2,7.0,12.0,1.0,6.0,2.0,1.0,4.0,5.0,3.0,7.0,14.0,19.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,20.0,1.0,6.0,7.0,7.0,405.0,284.0,310.0,199.0,25
2565,POG,KOR,2,1,2026-03-16,63.6,36.4,23.0,5.0,7.0,4.0,6.0,0.0,10.0,1.0,10.0,3.0,12.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,18.0,8.0,3.0,9.0,10.0,508.0,295.0,431.0,224.0,25
2566,CRA,WPŁ,1,2,2026-03-14,74.1,25.9,28.0,4.0,7.0,2.0,12.0,0.0,9.0,2.0,11.0,4.0,6.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,56.0,6.0,10.0,1.0,9.0,14.0,511.0,188.0,450.0,102.0,25
2567,GKS,LGD,2,0,2026-03-14,37.5,62.5,13.0,14.0,7.0,1.0,2.0,5.0,4.0,8.0,5.0,5.0,9.0,8.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,19.0,3.0,3.0,9.0,13.0,294.0,489.0,223.0,406.0,25
2568,JAG,PIA,1,2,2026-03-14,64.1,35.9,15.0,17.0,5.0,7.0,5.0,4.0,5.0,6.0,7.0,7.0,6.0,15.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,17.0,6.0,10.0,7.0,9.0,556.0,312.0,442.0,219.0,25
2569,JAG,WPŁ,1,2,2026-03-21,74.1,25.9,25.0,6.0,8.0,3.0,7.0,0.0,10.0,3.0,8.0,1.0,6.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,9.0,6.0,1.0,7.0,10.0,656.0,239.0,582.0,158.0,26
2570,LEG,RCZ,1,1,2026-03-22,53.5,46.5,17.0,11.0,2.0,4.0,8.0,3.0,7.0,4.0,7.0,3.0,18.0,11.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,30.0,7.0,9.0,2.0,8.0,13.0,411.0,380.0,339.0,298.0,26
2571,LGD,POG,2,1,2026-03-21,40.6,59.4,15.0,18.0,7.0,7.0,3.0,10.0,5.0,1.0,7.0,9.0,10.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,5.0,8.0,10.0,3.0,309.0,460.0,213.0,356.0,26
2572,MOT,ZAG,1,0,2026-03-20,46.6,53.4,9.0,9.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,13.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,2.0,8.0,12.0,14.0,285.0,328.0,187.0,234.0,26
2573,KOR,ARK,3,0,2026-03-22,54.0,46.0,25.0,10.0,4.0,5.0,12.0,1.0,9.0,4.0,7.0,3.0,14.0,16.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,9.0,4.0,9.0,6.0,412.0,354.0,318.0,274.0,26
2574,CRA,GKS,1,0,2026-03-21,40.5,59.5,9.0,17.0,2.0,4.0,4.0,6.0,3.0,7.0,6.0,3.0,11.0,14.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,21.0,2.0,6.0,7.0,8.0,283.0,416.0,202.0,334.0,26
2575,LPO,BBT,4,1,2026-03-22,67.7,32.3,26.0,10.0,9.0,5.0,7.0,2.0,10.0,3.0,6.0,5.0,7.0,17.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,25.0,10.0,9.0,4.0,3.0,7.0,564.0,270.0,500.0,203.0,26
2576,PIA,RAD,3,1,2026-03-20,45.0,55.0,19.0,6.0,9.0,2.0,3.0,1.0,7.0,3.0,5.0,3.0,7.0,8.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,16.0,16.0,2.0,3.0,9.0,10.0,370.0,457.0,284.0,366.0,26
2577,WID,GÓR,0,0,2026-03-22,46.0,54.0,5.0,8.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,17.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,10.0,1.0,1.0,16.0,19.0,373.0,446.0,259.0,340.0,26
2578,ARK,ZAG,3,1,2026-04-07,50.2,49.8,14.0,11.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,13.0,15.0,4.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,13.0,32.0,5.0,7.0,3.0,13.0,314.0,293.0,222.0,211.0,27
2579,BBT,PIA,3,2,2026-04-06,37.3,62.7,6.0,21.0,5.0,7.0,0.0,5.0,1.0,9.0,3.0,9.0,10.0,9.0,1.0,4.0,3.0,3.0,0.0,1.0,0.0,1.0,8.0,27.0,1.0,9.0,4.0,7.0,291.0,473.0,186.0,363.0,27
2580,LGD,KOR,4,2,2026-04-06,51.7,48.3,17.0,18.0,9.0,4.0,5.0,9.0,3.0,5.0,6.0,5.0,14.0,6.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,21.0,16.0,5.0,2.0,11.0,4.0,368.0,343.0,294.0,266.0,27
2581,GÓR,CRA,3,0,2026-04-04,53.2,46.8,15.0,16.0,4.0,3.0,7.0,4.0,4.0,9.0,4.0,6.0,10.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,16.0,6.0,4.0,7.0,7.0,475.0,412.0,398.0,337.0,27
2582,RAD,MOT,1,1,2026-04-06,45.9,54.1,17.0,14.0,2.0,3.0,3.0,4.0,12.0,7.0,6.0,10.0,15.0,14.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,39.0,9.0,9.0,9.0,12.0,361.0,423.0,311.0,361.0,27
2583,POG,LEG,0,2,2026-04-06,58.1,41.9,14.0,10.0,1.0,6.0,8.0,0.0,5.0,4.0,4.0,3.0,9.0,11.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,20.0,3.0,4.0,11.0,8.0,452.0,316.0,362.0,234.0,27
2584,GKS,WPŁ,1,0,2026-04-04,63.7,36.3,15.0,15.0,5.0,4.0,4.0,4.0,6.0,7.0,10.0,2.0,9.0,9.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,41.0,17.0,11.0,5.0,6.0,7.0,540.0,313.0,476.0,241.0,27
2585,RCZ,WID,1,1,2026-04-04,38.6,61.4,6.0,16.0,2.0,2.0,1.0,5.0,3.0,9.0,4.0,5.0,10.0,20.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,9.0,31.0,5.0,7.0,4.0,5.0,307.0,472.0,205.0,389.0,27
2586,JAG,LPO,0,0,2026-04-04,49.0,51.0,10.0,17.0,3.0,3.0,2.0,7.0,5.0,7.0,3.0,3.0,15.0,12.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,15.0,17.0,1.0,9.0,12.0,8.0,468.0,486.0,402.0,427.0,27
2587,WPŁ,LGD,1,0,2026-04-10,32.0,68.0,9.0,17.0,4.0,2.0,2.0,9.0,3.0,6.0,4.0,13.0,10.0,9.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,52.0,3.0,7.0,7.0,5.0,231.0,476.0,171.0,409.0,28
2588,LEG,GÓR,1,1,2026-04-11,42.7,57.3,14.0,7.0,1.0,2.0,5.0,2.0,8.0,3.0,6.0,3.0,14.0,10.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,24.0,13.0,7.0,3.0,12.0,14.0,362.0,505.0,294.0,422.0,28
2589,MOT,RCZ,1,1,2026-04-12,51.1,48.9,7.0,12.0,4.0,5.0,1.0,2.0,2.0,5.0,7.0,4.0,13.0,7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,5.0,8.0,7.0,10.0,371.0,355.0,281.0,271.0,28
2590,ZAG,RAD,1,0,2026-04-11,36.4,63.6,17.0,10.0,3.0,0.0,6.0,3.0,8.0,7.0,1.0,3.0,24.0,14.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,13.0,24.0,5.0,8.0,7.0,4.0,245.0,421.0,149.0,324.0,28
2591,KOR,JAG,1,1,2026-04-10,35.7,64.3,21.0,10.0,5.0,4.0,10.0,3.0,6.0,3.0,5.0,3.0,9.0,11.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,7.0,6.0,0.0,5.0,9.0,263.0,508.0,191.0,411.0,28
2592,CRA,ARK,2,2,2026-04-12,50.9,49.1,12.0,10.0,7.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,20.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,3.0,6.0,5.0,11.0,372.0,351.0,284.0,267.0,28
2593,LPO,GKS,3,3,2026-04-12,62.2,37.8,18.0,18.0,6.0,9.0,9.0,3.0,3.0,6.0,6.0,9.0,10.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,5.0,7.0,12.0,8.0,540.0,322.0,474.0,263.0,28
2594,PIA,POG,0,2,2026-04-13,58.2,41.8,15.0,4.0,2.0,3.0,3.0,0.0,10.0,1.0,11.0,1.0,13.0,14.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,8.0,8.0,1.0,9.0,10.0,435.0,323.0,347.0,224.0,28
2595,WID,BBT,1,0,2026-04-11,56.3,43.7,20.0,9.0,8.0,2.0,7.0,3.0,5.0,4.0,10.0,1.0,14.0,19.0,2.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,35.0,16.0,10.0,3.0,6.0,8.0,398.0,321.0,314.0,224.0,28
2596,ARK,JAG,0,3,2026-04-19,48.7,51.3,17.0,9.0,7.0,5.0,4.0,1.0,6.0,3.0,7.0,3.0,12.0,16.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,33.0,12.0,9.0,4.0,5.0,9.0,347.0,387.0,284.0,317.0,29
2597,BBT,WPŁ,1,3,2026-04-19,56.7,43.3,14.0,16.0,7.0,7.0,1.0,2.0,6.0,7.0,2.0,5.0,9.0,13.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,6.0,8.0,3.0,479.0,370.0,404.0,309.0,29
2598,LEG,ZAG,1,0,2026-04-17,62.4,37.6,13.0,8.0,3.0,1.0,4.0,3.0,6.0,4.0,10.0,4.0,13.0,17.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,25.0,15.0,6.0,3.0,8.0,9.0,383.0,233.0,295.0,149.0,29
2599,LGD,PIA,1,1,2026-04-20,55.2,44.8,19.0,8.0,6.0,2.0,8.0,2.0,5.0,4.0,11.0,0.0,13.0,9.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,31.0,9.0,9.0,2.0,14.0,11.0,409.0,348.0,324.0,277.0,29
2600,GÓR,KOR,1,0,2026-04-18,57.3,42.7,20.0,17.0,6.0,3.0,6.0,7.0,8.0,7.0,6.0,6.0,5.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,24.0,3.0,7.0,7.0,8.0,436.0,313.0,367.0,237.0,29
2601,RAD,WID,2,1,2026-04-18,50.6,49.4,20.0,7.0,5.0,2.0,7.0,1.0,8.0,4.0,6.0,2.0,12.0,15.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,29.0,15.0,6.0,3.0,8.0,9.0,336.0,337.0,262.0,236.0,29
2602,POG,LPO,1,2,2026-04-18,55.4,44.6,6.0,22.0,3.0,11.0,1.0,3.0,2.0,8.0,5.0,6.0,13.0,12.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,22.0,15.0,5.0,4.0,6.0,12.0,425.0,345.0,345.0,266.0,29
2603,GKS,MOT,3,2,2026-04-17,44.8,55.2,23.0,16.0,8.0,8.0,4.0,5.0,11.0,3.0,4.0,7.0,12.0,14.0,1.0,2.0,2.0,5.0,0.0,1.0,0.0,1.0,26.0,21.0,13.0,3.0,13.0,7.0,328.0,413.0,243.0,325.0,29
