flash_team,expected_klub_slug,flash_name,candidate_player_slug,candidate_klub_slug,candidate_season,relation,score,reasons,candidate_nazwa
Górnik Zabrze,gornik-zabrze,Zahovic L.,luka-zahovic,pogon-szczecin,2023/24,past_season_other_club,104,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:zahovic | token_overlap_slug:zahovic | sim>=0.92:1.000 | initial_match,Luka ZahovićPogoń Szczecin
Górnik Zabrze,gornik-zabrze,Zielonka N.,nikodem-zielonka,gornik-zabrze,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:zielonka | token_overlap_slug:zielonka | sim>=0.92:1.000 | initial_match | same_club_bonus,Nikodem ZielonkaGórnik Zabrze
Jagiellonia Białystok,jagiellonia-bialystok,Abramowicz S.,sawomir-abramowicz,jagiellonia-bialystok,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:abramowicz | token_overlap_slug:abramowicz | sim>=0.92:1.000 | initial_match | same_club_bonus,Sławomir AbramowiczJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Abramowicz S.,sawomir-abramowicz,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:abramowicz | token_overlap_slug:abramowicz | sim>=0.92:1.000 | initial_match | same_club_bonus,Sławomir AbramowiczJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Abramowicz S.,dawid-abramowicz,radomiak-radom,2023/24,past_season_other_club,100,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:abramowicz | token_overlap_slug:abramowicz | sim>=0.92:1.000,Dawid AbramowiczRadomiak Radom
Jagiellonia Białystok,jagiellonia-bialystok,Churlinov D.,darko-churlinov,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:churlinov | token_overlap_slug:churlinov | sim>=0.92:1.000 | initial_match | same_club_bonus,Darko ChurlinovJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Costa S. T.,tomas-costa-silva,jagiellonia-bialystok,2024/25,same_season_same_club,93,token_overlap_ascii:costa | token_overlap_slug:costa | initial_match | same_club_bonus,Tomás SilvaJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Costa S. T.,joao-pedro-da-costa-gamboa,pogon-szczecin,2023/24,past_season_other_club,86,token_overlap_ascii:costa | token_overlap_slug:costa,João GamboaPogoń Szczecin
Jagiellonia Białystok,jagiellonia-bialystok,Diaby-Fadiga L.,mohamed-lamine-diaby-fadiga,jagiellonia-bialystok,2024/25,same_season_same_club,95,"last_token_exact | last_token_slugstyle | token_overlap_ascii:diaby,fadiga | token_overlap_slug:diaby,fadiga | sim>=0.78:0.786 | same_club_bonus",Mohamed Lamine Diaby-FadigaJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Dieguez A.,adrian-dieguez-grande,jagiellonia-bialystok,2023/24,past_season_same_club,93,token_overlap_ascii:dieguez | token_overlap_slug:dieguez | initial_match | same_club_bonus,Adrián Diéguez GrandeJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Dieguez A.,adrian-dieguez-grande,jagiellonia-bialystok,2024/25,same_season_same_club,93,token_overlap_ascii:dieguez | token_overlap_slug:dieguez | initial_match | same_club_bonus,Adrián Diéguez GrandeJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Ebosse E.,enzo-ebosse,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:ebosse | token_overlap_slug:ebosse | sim>=0.92:1.000 | initial_match | same_club_bonus,Enzo Jacques Rodolphe EbosseJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Flach L.,leon-maximilian-flach,jagiellonia-bialystok,2025/26,future_season_same_club,101,last_token_exact | last_token_slugstyle | token_overlap_ascii:flach | token_overlap_slug:flach | initial_match | same_club_bonus,Leon Maximilian FlachJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Flach L.,leon-maximilian-flach,jagiellonia-bialystok,2024/25,same_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:flach | token_overlap_slug:flach | initial_match | same_club_bonus,Leon Maximilian FlachJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Flach L.,frantisek-plach,piast-gliwice,2023/24,past_season_other_club,78,sim>=0.78:0.800,František PlachPiast Gliwice
Jagiellonia Białystok,jagiellonia-bialystok,Hansen K.,kristoffer-hansen,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:hansen | token_overlap_slug:hansen | sim>=0.92:1.000 | initial_match | same_club_bonus,Kristoffer Normann HansenJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Kovacik P.,peter-kovacik,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kovacik | token_overlap_slug:kovacik | sim>=0.92:1.000 | initial_match | same_club_bonus,Peter KováčikJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Kozlowski E.,eryk-kozowski,jagiellonia-bialystok,2025/26,future_season_same_club,99,sim>=0.92:0.941 | initial_match | same_club_bonus,Eryk KozłowskiJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Kozlowski E.,martin-konczkowski,slask-wroclaw,2023/24,past_season_other_club,78,sim>=0.78:0.800,Martin KonczkowskiŚląsk Wrocław
Jagiellonia Białystok,jagiellonia-bialystok,Kubicki J.,jarosaw-kubicki,jagiellonia-bialystok,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kubicki | token_overlap_slug:kubicki | sim>=0.92:1.000 | initial_match | same_club_bonus,Jarosław KubickiJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Kubicki J.,jarosaw-kubicki,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kubicki | token_overlap_slug:kubicki | sim>=0.92:1.000 | initial_match | same_club_bonus,Jarosław KubickiJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Laski W.,wojciech-aski,jagiellonia-bialystok,2023/24,past_season_same_club,91,sim>=0.85:0.889 | initial_match | same_club_bonus,Wojciech ŁaskiJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Lewicki J.,jakub-lewicki,jagiellonia-bialystok,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:lewicki | token_overlap_slug:lewicki | sim>=0.92:1.000 | initial_match | same_club_bonus,Jakub LewickiJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Listkowski M.,wojciech-lisowski,pogon-szczecin,2023/24,past_season_other_club,84,sim>=0.85:0.889,Wojciech LisowskiPogoń Szczecin
Jagiellonia Białystok,jagiellonia-bialystok,Listkowski M.,artur-plaskowski,ruch-chorzow,2023/24,past_season_other_club,78,sim>=0.78:0.800,Artur PląskowskiRuch Chorzów
Jagiellonia Białystok,jagiellonia-bialystok,Marczuk D.,dominik-marczuk,jagiellonia-bialystok,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:marczuk | token_overlap_slug:marczuk | sim>=0.92:1.000 | initial_match | same_club_bonus,Dominik MarczukJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Marczuk D.,dominik-marczuk,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:marczuk | token_overlap_slug:marczuk | sim>=0.92:1.000 | initial_match | same_club_bonus,Dominik MarczukJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Mazurek B.,bartosz-mazurek,jagiellonia-bialystok,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:mazurek | token_overlap_slug:mazurek | sim>=0.92:1.000 | initial_match | same_club_bonus,Bartosz MazurekJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Mazurek B.,bartosz-mazurek,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:mazurek | token_overlap_slug:mazurek | sim>=0.92:1.000 | initial_match | same_club_bonus,Bartosz MazurekJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Miki Villar,miguel-villar-alonso,jagiellonia-bialystok,2025/26,future_season_same_club,91,token_overlap_ascii:villar | token_overlap_slug:villar | same_club_bonus,Miguel Villar AlonsoJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Miki Villar,miguel-villar-alonso,jagiellonia-bialystok,2024/25,same_season_same_club,89,token_overlap_ascii:villar | token_overlap_slug:villar | same_club_bonus,Miguel Villar AlonsoJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Moutinho J.,joao-gervasio-braganca-moutinho,jagiellonia-bialystok,2024/25,same_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:moutinho | token_overlap_slug:moutinho | initial_match | same_club_bonus,João MoutinhoJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Nguiamba A.,aurelien-thomas-nguiamba,jagiellonia-bialystok,2023/24,past_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:nguiamba | token_overlap_slug:nguiamba | initial_match | same_club_bonus,Aurélien Thomas NguiambaJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Nguiamba A.,aurelien-thomas-nguiamba,jagiellonia-bialystok,2024/25,same_season_same_club,99,last_token_exact | last_token_slugstyle | token_overlap_ascii:nguiamba | token_overlap_slug:nguiamba | initial_match | same_club_bonus,Aurélien Thomas NguiambaJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Olszewski P.,pawe-olszewski,jagiellonia-bialystok,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:olszewski | token_overlap_slug:olszewski | sim>=0.92:1.000 | initial_match | same_club_bonus,Paweł OlszewskiJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Olszewski P.,piotr-liszewski,piast-gliwice,2023/24,past_season_other_club,88,sim>=0.85:0.889 | initial_match,Piotr LiszewskiPiast Gliwice
Jagiellonia Białystok,jagiellonia-bialystok,Piekutowski M.,miosz-piekutowski,jagiellonia-bialystok,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:piekutowski | token_overlap_slug:piekutowski | sim>=0.92:1.000 | initial_match | same_club_bonus,Miłosz PiekutowskiJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Pietuszewski O.,oskar-pietuszewski,jagiellonia-bialystok,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:pietuszewski | token_overlap_slug:pietuszewski | sim>=0.92:1.000 | initial_match | same_club_bonus,Oskar PietuszewskiJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Pietuszewski O.,oskar-pietuszewski,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:pietuszewski | token_overlap_slug:pietuszewski | sim>=0.92:1.000 | initial_match | same_club_bonus,Oskar PietuszewskiJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Pietuszewski O.,konrad-matuszewski,warta-poznan,2023/24,past_season_other_club,78,sim>=0.78:0.783,Konrad MatuszewskiWarta Poznań
Jagiellonia Białystok,jagiellonia-bialystok,Polak C.,cezary-polak,jagiellonia-bialystok,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:polak | token_overlap_slug:polak | sim>=0.92:1.000 | initial_match | same_club_bonus,Cezary PolakJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Polak C.,cezary-polak,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:polak | token_overlap_slug:polak | sim>=0.92:1.000 | initial_match | same_club_bonus,Cezary PolakJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Pululu A.,afimico-pululu,jagiellonia-bialystok,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:pululu | token_overlap_slug:pululu | sim>=0.92:1.000 | initial_match | same_club_bonus,Afimico PululuJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Pululu A.,afimico-pululu,jagiellonia-bialystok,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:pululu | token_overlap_slug:pululu | sim>=0.92:1.000 | initial_match | same_club_bonus,Afimico PululuJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Pululu A.,afimico-pululu,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:pululu | token_overlap_slug:pululu | sim>=0.92:1.000 | initial_match | same_club_bonus,Afimico PululuJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Romanczuk T.,taras-romanczuk,jagiellonia-bialystok,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:romanczuk | token_overlap_slug:romanczuk | sim>=0.92:1.000 | initial_match | same_club_bonus,Taras RomanczukJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Romanczuk T.,taras-romanczuk,jagiellonia-bialystok,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:romanczuk | token_overlap_slug:romanczuk | sim>=0.92:1.000 | initial_match | same_club_bonus,Taras RomanczukJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Romanczuk T.,taras-romanczuk,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:romanczuk | token_overlap_slug:romanczuk | sim>=0.92:1.000 | initial_match | same_club_bonus,Taras RomanczukJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Rybak A.,alan-rybak,jagiellonia-bialystok,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:rybak | token_overlap_slug:rybak | sim>=0.92:1.000 | initial_match | same_club_bonus,Alan RybakJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Rybak A.,alan-rybak,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:rybak | token_overlap_slug:rybak | sim>=0.92:1.000 | initial_match | same_club_bonus,Alan RybakJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Semedo E.,lisandro-pedro-varela-semedo,radomiak-radom,2023/24,past_season_other_club,92,last_token_exact | last_token_slugstyle | token_overlap_ascii:semedo | token_overlap_slug:semedo,Lisandro SemedoRadomiak Radom
Jagiellonia Białystok,jagiellonia-bialystok,Skrzypczak M.,mateusz-skrzypczak,jagiellonia-bialystok,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:skrzypczak | token_overlap_slug:skrzypczak | sim>=0.92:1.000 | initial_match | same_club_bonus,Mateusz SkrzypczakJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Skrzypczak M.,mateusz-skrzypczak,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:skrzypczak | token_overlap_slug:skrzypczak | sim>=0.92:1.000 | initial_match | same_club_bonus,Mateusz SkrzypczakJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Skrzypczak M.,oskar-krzyzak,warta-poznan,2023/24,past_season_other_club,78,sim>=0.78:0.824,Oskar KrzyżakWarta Poznań
Jagiellonia Białystok,jagiellonia-bialystok,Stojinović D.,dusan-stojinovic,jagiellonia-bialystok,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:stojinovic | token_overlap_slug:stojinovic | sim>=0.92:1.000 | initial_match | same_club_bonus,Dušan StojinovićJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Stojinović D.,dusan-stojinovic,jagiellonia-bialystok,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:stojinovic | token_overlap_slug:stojinovic | sim>=0.92:1.000 | initial_match | same_club_bonus,Dušan StojinovićJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Stojinović D.,dusan-stojinovic,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:stojinovic | token_overlap_slug:stojinovic | sim>=0.92:1.000 | initial_match | same_club_bonus,Dušan StojinovićJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Stryjek M.,maksymilian-stryjek,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:stryjek | token_overlap_slug:stryjek | sim>=0.92:1.000 | initial_match | same_club_bonus,Maksymilian StryjekJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Wojtuszek N.,norbert-wojtuszek,jagiellonia-bialystok,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:wojtuszek | token_overlap_slug:wojtuszek | sim>=0.92:1.000 | initial_match | same_club_bonus,Norbert WojtuszekJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Wojtuszek N.,norbert-wojtuszek,jagiellonia-bialystok,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:wojtuszek | token_overlap_slug:wojtuszek | sim>=0.92:1.000 | initial_match | same_club_bonus,Norbert WojtuszekJagiellonia Białystok
Jagiellonia Białystok,jagiellonia-bialystok,Wojtuszek N.,norbert-wojtuszek,gornik-zabrze,2023/24,past_season_other_club,104,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:wojtuszek | token_overlap_slug:wojtuszek | sim>=0.92:1.000 | initial_match,Norbert WojtuszekGórnik Zabrze
Korona Kielce,korona-kielce,Bąk D.,daniel-bak,korona-kielce,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | sim>=0.92:1.000 | initial_match | same_club_bonus,Daniel BąkKorona Kielce
Korona Kielce,korona-kielce,Bąk D.,daniel-bak,korona-kielce,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | sim>=0.92:1.000 | initial_match | same_club_bonus,Daniel BąkKorona Kielce
Korona Kielce,korona-kielce,Bąk D.,makana-baku,legia-warszawa,2023/24,past_season_other_club,84,sim>=0.85:0.857,Makana Nsimba BakuLegia Warszawa
Korona Kielce,korona-kielce,Błanik D.,dawid-banik,korona-kielce,2025/26,future_season_same_club,109,exact_nonfirst_slugstyle | last_token_slugstyle | token_overlap_slug:banik | sim>=0.85:0.909 | initial_match | same_club_bonus,Dawid BłanikKorona Kielce
Korona Kielce,korona-kielce,Błanik D.,dawid-banik,korona-kielce,2023/24,past_season_same_club,107,exact_nonfirst_slugstyle | last_token_slugstyle | token_overlap_slug:banik | sim>=0.85:0.909 | initial_match | same_club_bonus,Dawid BłanikKorona Kielce
Korona Kielce,korona-kielce,Błanik D.,dawid-banik,korona-kielce,2024/25,same_season_same_club,107,exact_nonfirst_slugstyle | last_token_slugstyle | token_overlap_slug:banik | sim>=0.85:0.909 | initial_match | same_club_bonus,Dawid BłanikKorona Kielce
Korona Kielce,korona-kielce,Chojecki A.,adam-chojecki,korona-kielce,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:chojecki | token_overlap_slug:chojecki | sim>=0.92:1.000 | initial_match | same_club_bonus,Adam ChojeckiKorona Kielce
Korona Kielce,korona-kielce,Ciszek K.,konrad-ciszek,korona-kielce,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:ciszek | token_overlap_slug:ciszek | sim>=0.92:1.000 | initial_match | same_club_bonus,Konrad CiszekKorona Kielce
Korona Kielce,korona-kielce,Ciszek K.,konrad-ciszek,korona-kielce,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:ciszek | token_overlap_slug:ciszek | sim>=0.92:1.000 | initial_match | same_club_bonus,Konrad CiszekKorona Kielce
Korona Kielce,korona-kielce,Dalmau A.,adrian-dalmau-vaquer,korona-kielce,2023/24,past_season_same_club,93,token_overlap_ascii:dalmau | token_overlap_slug:dalmau | initial_match | same_club_bonus,Adrián Dalmau VaquerKorona Kielce
Korona Kielce,korona-kielce,Dalmau A.,adrian-dalmau-vaquer,korona-kielce,2024/25,same_season_same_club,93,token_overlap_ascii:dalmau | token_overlap_slug:dalmau | initial_match | same_club_bonus,Adrián Dalmau VaquerKorona Kielce
Korona Kielce,korona-kielce,Dziekoński X.,xavier-dziekonski,korona-kielce,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:dziekonski | token_overlap_slug:dziekonski | sim>=0.92:1.000 | initial_match | same_club_bonus,Xavier DziekońskiKorona Kielce
Korona Kielce,korona-kielce,Dziekoński X.,xavier-dziekonski,korona-kielce,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:dziekonski | token_overlap_slug:dziekonski | sim>=0.92:1.000 | initial_match | same_club_bonus,Xavier DziekońskiKorona Kielce
Korona Kielce,korona-kielce,Dziekoński X.,xavier-dziekonski,korona-kielce,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:dziekonski | token_overlap_slug:dziekonski | sim>=0.92:1.000 | initial_match | same_club_bonus,Xavier DziekońskiKorona Kielce
Korona Kielce,korona-kielce,Długosz W.,wiktor-dugosz,korona-kielce,2025/26,future_season_same_club,109,exact_nonfirst_slugstyle | last_token_slugstyle | token_overlap_slug:dugosz | sim>=0.92:0.923 | initial_match | same_club_bonus,Wiktor DługoszKorona Kielce
Korona Kielce,korona-kielce,Długosz W.,wiktor-dugosz,korona-kielce,2024/25,same_season_same_club,107,exact_nonfirst_slugstyle | last_token_slugstyle | token_overlap_slug:dugosz | sim>=0.92:0.923 | initial_match | same_club_bonus,Wiktor DługoszKorona Kielce
Korona Kielce,korona-kielce,Długosz W.,wiktor-dugosz,ruch-chorzow,2023/24,past_season_other_club,104,exact_nonfirst_slugstyle | last_token_slugstyle | token_overlap_slug:dugosz | sim>=0.92:0.923 | initial_match,Wiktor DługoszRuch Chorzów
Korona Kielce,korona-kielce,Fornalczyk M.,mariusz-fornalczyk,korona-kielce,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:fornalczyk | token_overlap_slug:fornalczyk | sim>=0.92:1.000 | initial_match | same_club_bonus,Mariusz FornalczykKorona Kielce
Korona Kielce,korona-kielce,Fornalczyk M.,mariusz-fornalczyk,pogon-szczecin,2023/24,past_season_other_club,104,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:fornalczyk | token_overlap_slug:fornalczyk | sim>=0.92:1.000 | initial_match,Mariusz FornalczykPogoń Szczecin
Korona Kielce,korona-kielce,Godinho M.,marcus-godinho,korona-kielce,2023/24,past_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:godinho | token_overlap_slug:godinho | sim>=0.92:1.000 | initial_match | same_club_bonus,Marcus Valdez Pereira GodinhoKorona Kielce
Korona Kielce,korona-kielce,Godinho M.,marcus-godinho,korona-kielce,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:godinho | token_overlap_slug:godinho | sim>=0.92:1.000 | initial_match | same_club_bonus,Marcus Valdez Pereira GodinhoKorona Kielce
Korona Kielce,korona-kielce,Hofmayster Y.,yoav-hofmeister,korona-kielce,2023/24,past_season_same_club,85,sim>=0.78:0.800 | initial_match | same_club_bonus,Yoav HofmeisterKorona Kielce
Korona Kielce,korona-kielce,Hofmayster Y.,yoav-hofmeister,korona-kielce,2024/25,same_season_same_club,85,sim>=0.78:0.800 | initial_match | same_club_bonus,Yoav HofmeisterKorona Kielce
Korona Kielce,korona-kielce,Kamiński W.,wojciech-kaminski,korona-kielce,2025/26,future_season_same_club,109,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kaminski | token_overlap_slug:kaminski | sim>=0.92:1.000 | initial_match | same_club_bonus,Wojciech KamińskiKorona Kielce
Korona Kielce,korona-kielce,Kamiński W.,wojciech-kaminski,korona-kielce,2024/25,same_season_same_club,107,exact_nonfirst_ascii | exact_nonfirst_slugstyle | last_token_exact | last_token_slugstyle | token_overlap_ascii:kaminski | token_overlap_slug:kaminski | sim>=0.92:1.000 | initial_match | same_club_bonus,Wojciech KamińskiKorona Kielce
