pozycja,player_slug,klub_slug,nazwa,wartosc
447,pawe-stolarski,pogon-szczecin,Paweł StolarskiPogoń Szczecin,12
448,konrad-forenc,korona-kielce,Konrad ForencKorona Kielce,11
451,bartosz-klebaniuk,pogon-szczecin,Bartosz KlebaniukPogoń Szczecin,10
451,sebastian-oskar-kowalczyk,pogon-szczecin,Sebastian Oskar KowalczykPogoń Szczecin,10
451,krzysztof-wroblewski,puszcza-niepolomice,Krzysztof WróblewskiPuszcza Niepołomice,10
454,karol-borys,slask-wroclaw,Karol Krzysztof BorysŚląsk Wrocław,9
454,mateusz-chmarek,gornik-zabrze,Mateusz ChmarekGórnik Zabrze,9
454,anton-fase,lks-lodz,Anton FaseŁKS Łódź,9
454,aleksander-iwanczyk-1,lks-lodz,Aleksander IwańczykŁKS Łódź,9
458,jakub-bielecki,ruch-chorzow,Jakub BieleckiRuch Chorzów,8
458,marcel-bykowski,piast-gliwice,Marcel BykowskiPiast Gliwice,8
458,tornike-gaprindashvili,zagebie-lubin,Tornike GaprindashviliKGHM Zagłębie Lubin,8
458,patryk-paryzek,pogon-szczecin,Patryk ParyzekPogoń Szczecin,8
458,kacper-skwierczynski,ruch-chorzow,Kacper SkwierczyńskiRuch Chorzów,8
463,jasmin-buric,zagebie-lubin,Jasmin BurićKGHM Zagłębie Lubin,7
463,filip-kocaba,zagebie-lubin,Filip KocabaKGHM Zagłębie Lubin,7
463,tiago-matos,radomiak-radom,Tiago MatosRadomiak Radom,7
463,norbert-wojtuszek,gornik-zabrze,Norbert WojtuszekGórnik Zabrze,7
468,mike-huras,ruch-chorzow,Mike HurasRuch Chorzów,6
468,patryk-szwedzik,slask-wroclaw,Patryk SzwedzikŚląsk Wrocław,6
470,krzysztof-maciej-bakowski,radomiak-radom,Krzysztof Maciej BąkowskiRadomiak Radom,5
470,kenneth-zohore,slask-wroclaw,Albin Kenneth Dahrup ZohorèŚląsk Wrocław,5
470,maksymilian-dziuba,lech-poznan,Maksymilian DziubaLech Poznań,5
470,wiktor-kaminski,warta-poznan,Wiktor KamińskiWarta Poznań,5
470,patryk-kusztal,zagebie-lubin,Patryk KusztalKGHM Zagłębie Lubin,5
470,pawe-kwiatkowski,widzew-lodz,Paweł KwiatkowskiWidzew Łódź,5
470,jan-abedzki,lks-lodz,Jan Michał ŁabędzkiŁKS Łódź,5
470,szymon-lewkot,slask-wroclaw,Szymon LewkotŚląsk Wrocław,5
470,kacper-przybyko,warta-poznan,Kacper PrzybyłkoWarta Poznań,5
480,kelechukwu-ebenezer-ibe-torti,lks-lodz,Kelechukwu Ebenezer Ibe-TortiŁKS Łódź,4
480,bartomiej-kolec,cracovia,Bartłomiej KolecCracovia,4
480,dusan-kuciak,rakow-czestochowa,Dušan KuciakRaków Częstochowa,4
480,piotr-liszewski,piast-gliwice,Piotr LiszewskiPiast Gliwice,4
480,patryk-malamis,rakow-czestochowa,Patryk MalamisRaków Częstochowa,4
480,bojan-nastic,jagiellonia-bialystok,Bojan NastićJagiellonia Białystok,4
480,alan-rybak,jagiellonia-bialystok,Alan RybakJagiellonia Białystok,4
480,muhamed-sahinovic,rakow-czestochowa,Muhamed ŠahinovićRaków Częstochowa,4
480,jan-sedlak,ruch-chorzow,Jan SedlákRuch Chorzów,4
480,piotr-urbanski,piast-gliwice,Piotr UrbańskiPiast Gliwice,4
490,daniel-bak,korona-kielce,Daniel BąkKorona Kielce,3
490,kacper-cichon,puszcza-niepolomice,Kacper CichońPuszcza Niepołomice,3
490,oskar-krzyzak,warta-poznan,Oskar KrzyżakWarta Poznań,3
490,przemysaw-maj,stal-mielec,Przemysław MajStal Mielec,3
490,jakub-paszkowski,warta-poznan,Jakub PaszkowskiWarta Poznań,3
490,kacper-trelowski,slask-wroclaw,Kacper TrelowskiŚląsk Wrocław,3
496,mateusz-bakowicz,lks-lodz,Mateusz BąkowiczŁKS Łódź,2
496,kacper-bieszczad,rakow-czestochowa,Kacper BieszczadRaków Częstochowa,2
496,fabian-bzdyl,cracovia,Fabian BzdylCracovia,2
496,konrad-jaocha,stal-mielec,Konrad JałochaStal Mielec,2
496,kacper-jodowski,cracovia,Kacper JodłowskiCracovia,2
496,adam-kramarz,puszcza-niepolomice,Adam KramarzPuszcza Niepołomice,2
496,jan-krzywanski,widzew-lodz,Jan KrzywańskiWidzew Łódź,2
496,krzysztof-kurowski,slask-wroclaw,Krzysztof KurowskiŚląsk Wrocław,2
496,oskar-lesniak,piast-gliwice,Oskar LeśniakPiast Gliwice,2
496,artur-plaskowski,ruch-chorzow,Artur PląskowskiRuch Chorzów,2
496,krzysztof-toporkiewicz,jagiellonia-bialystok,Krzysztof ToporkiewiczJagiellonia Białystok,2
496,antonios-tsiftsis,rakow-czestochowa,Antonis TsiftsisRaków Częstochowa,2
508,alex-cetnar,stal-mielec,Alex CetnarStal Mielec,1
508,filip-gil,puszcza-niepolomice,Filip GilPuszcza Niepołomice,1
508,kamil-ogorzay,cracovia,Kamil OgorzałyCracovia,1
508,lindsay-rose,legia-warszawa,Lindsay Marc RoseLegia Warszawa,1
508,patryk-rychlik,warta-poznan,Patryk RychlikWarta Poznań,1
508,jakub-sangowski,warta-poznan,Jakub Mateusz SangowskiWarta Poznań,1
508,jakub-snopczynski,radomiak-radom,Jakub SnopczyńskiRadomiak Radom,1
508,filip-tonder,warta-poznan,Filip TonderWarta Poznań,1
508,stanisaw-wawrzynowicz,pogon-szczecin,Stanisław WawrzynowiczPogoń Szczecin,1
508,patryk-zaucha,cracovia,Patryk ZauchaCracovia,1
